t,ax,ay,az,gx,gy,gz,mx,my,mz,label
1032005.0,-0.34,0.74,9.67,0.06,0.0,0.04,-33.28,32.23,-34.48,R
1032018.0,-0.36,0.79,9.67,0.03,0.01,-0.01,-32.98,34.03,-33.73,R
1032031.0,-0.42,0.79,9.68,0.0,-0.0,0.04,-32.08,34.03,-34.18,R
1032044.0,-0.4,0.8,9.68,-0.02,0.05,0.0,-32.53,33.73,-36.13,R
1032057.0,-0.34,0.84,9.62,0.0,0.02,-0.04,-32.38,34.33,-33.58,R
1032070.0,-0.36,0.82,9.68,-0.02,0.02,-0.0,-31.93,34.63,-33.88,R
1032083.0,-0.35,0.8,9.66,-0.0,-0.0,0.03,-33.58,34.33,-34.33,R
1032096.0,-0.28,0.78,9.72,0.06,-0.04,0.02,-31.48,32.83,-34.78,R
1032109.0,-0.34,0.77,9.68,0.05,-0.03,0.01,-34.18,33.73,-34.93,R
1032122.0,-0.39,0.78,9.69,0.01,0.02,-0.05,-32.68,33.88,-34.78,R
1032135.0,-0.43,0.75,9.71,0.01,-0.01,0.02,-31.03,33.88,-33.58,R
1032148.0,-0.42,0.68,9.73,0.01,-0.01,0.02,-32.53,33.73,-35.68,R
1032161.0,-0.36,0.68,9.76,0.03,0.0,-0.0,-33.58,33.88,-34.78,R
1032174.0,-0.35,0.67,9.72,-0.0,0.03,0.02,-33.13,34.63,-34.33,R
1032187.0,-0.39,0.77,9.74,0.0,-0.0,0.0,-31.63,34.48,-36.43,R
1032200.0,-0.32,0.83,9.73,-0.01,0.02,-0.08,-31.63,32.98,-35.23,R
1032213.0,-0.36,0.79,9.76,0.01,0.01,0.0,-32.68,35.38,-34.33,R
1032226.0,-0.34,0.79,9.68,0.02,0.0,0.02,-32.68,35.38,-34.33,R
1032239.0,-0.29,0.81,9.68,0.08,0.01,0.02,-32.68,33.58,-35.08,R
1032251.0,-0.31,0.91,9.57,0.02,0.01,0.05,-32.53,32.53,-33.43,R
1032265.0,-0.39,0.92,9.61,-0.01,0.0,-0.01,-32.53,32.53,-33.43,R
1032278.0,-0.35,0.82,9.63,-0.04,0.01,0.03,-32.53,34.48,-34.18,R
1032291.0,-0.35,0.83,9.61,0.03,-0.0,0.0,-33.58,33.13,-36.28,R
1032304.0,-0.33,0.75,9.64,-0.02,0.02,-0.02,-32.98,33.73,-34.93,R
1032317.0,-0.29,0.8,9.63,-0.02,-0.0,-0.06,-32.98,33.73,-34.93,R
1032330.0,-0.37,0.82,9.53,-0.03,0.02,-0.02,-32.38,32.83,-34.78,R
1032343.0,-0.32,0.76,9.66,-0.01,-0.02,0.04,-33.58,34.63,-32.83,R
1032356.0,-0.42,0.68,9.69,0.02,-0.02,0.04,-33.58,34.63,-32.83,R
1032369.0,-0.34,0.64,9.77,0.01,-0.01,0.04,-32.38,34.63,-35.08,R
1032382.0,-0.37,0.67,9.74,-0.03,0.01,-0.0,-32.98,34.03,-35.23,R
1032395.0,-0.38,0.77,9.63,-0.03,0.02,-0.01,-33.88,34.33,-35.53,R
1032408.0,-0.38,0.79,9.7,-0.05,-0.01,-0.01,-32.53,33.28,-35.23,R
1032421.0,-0.43,0.67,9.74,-0.04,-0.02,0.07,-32.98,33.73,-34.93,R
1032434.0,-0.39,0.57,9.76,0.0,-0.06,0.06,-33.58,33.58,-34.33,R
1032447.0,-0.35,0.56,9.72,0.04,-0.03,0.04,-33.58,33.58,-34.33,R
1032459.0,-0.34,0.71,9.74,-0.02,0.04,-0.0,-33.28,35.68,-35.68,R
1032473.0,-0.36,0.77,9.65,0.03,-0.04,0.04,-32.98,34.93,-34.93,R
1032486.0,-0.45,0.8,9.7,0.0,-0.04,0.04,-32.98,34.93,-34.93,R
1032499.0,-0.39,0.76,9.72,-0.01,-0.02,0.08,-32.98,34.48,-34.93,R
1032512.0,-0.42,0.79,9.75,-0.03,-0.03,0.01,-33.13,34.33,-33.13,R
1032525.0,-0.43,0.9,9.71,-0.01,0.02,-0.0,-32.98,33.73,-34.93,R
1032538.0,-0.42,0.95,9.74,0.0,0.01,0.01,-31.48,33.58,-35.53,R
1032551.0,-0.29,0.89,9.71,-0.01,-0.01,0.12,-33.13,33.88,-34.78,R
1032564.0,-0.31,0.77,9.75,0.03,0.0,0.04,-33.13,34.33,-34.33,R
1032577.0,-0.32,0.82,9.74,0.04,0.0,-0.01,-32.68,32.83,-34.33,R
1032590.0,-0.29,0.82,9.74,0.0,0.05,0.04,-32.53,32.98,-33.73,R
1032603.0,-0.3,0.83,9.7,0.0,0.04,0.01,-32.38,33.88,-34.33,R
1032616.0,-0.29,0.84,9.69,0.03,-0.01,0.06,-32.08,34.03,-34.48,R
1032629.0,-0.32,0.77,9.69,-0.03,0.05,0.04,-32.53,34.03,-34.18,R
1032642.0,-0.28,0.73,9.65,-0.02,0.01,0.0,-32.08,32.98,-35.68,R
1032655.0,-0.27,0.76,9.68,-0.01,0.02,-0.01,-33.28,34.03,-34.18,R
1032667.0,-0.29,0.78,9.61,-0.0,0.06,-0.03,-31.33,34.03,-34.48,R
1032681.0,-0.36,0.75,9.67,0.04,0.0,0.0,-33.73,34.93,-35.23,R
1032694.0,-0.34,0.72,9.63,-0.03,0.01,0.01,-33.58,33.88,-35.83,R
1032707.0,-0.45,0.72,9.55,0.01,-0.01,0.03,-33.58,33.88,-35.83,R
1032720.0,-0.49,0.74,9.5,-0.01,-0.0,0.01,-32.08,34.93,-36.13,R
1032733.0,-0.43,0.78,9.6,0.02,-0.02,-0.04,-32.53,34.48,-35.68,R
1032746.0,-0.3,1.05,9.75,0.01,-0.07,0.01,-32.53,34.48,-35.68,R
1032759.0,-0.11,1.36,9.95,0.16,-0.1,-0.02,-33.88,32.83,-34.78,R
1032772.0,0.15,2.09,9.86,0.21,-0.19,0.05,-32.68,34.33,-33.88,R
1032785.0,0.27,3.64,9.57,0.26,-0.17,-0.1,-32.53,32.23,-34.48,R
1032798.0,0.22,6.19,9.57,0.32,-0.18,-0.25,-33.58,33.88,-34.78,R
1032811.0,-0.08,7.46,9.89,0.2,-0.12,-0.47,-32.53,32.98,-35.68,R
1032824.0,0.07,7.82,9.8,0.19,-0.12,-0.91,-32.98,32.53,-35.23,R
1032837.0,0.02,8.2,9.76,0.09,-0.04,-1.36,-32.98,32.53,-35.23,R
1032850.0,0.06,8.27,9.6,0.16,-0.04,-1.84,-33.88,31.93,-34.33,R
1032863.0,0.21,7.8,9.42,0.25,-0.01,-2.32,-32.98,33.28,-35.23,R
1032875.0,0.51,7.08,8.95,0.36,-0.06,-2.77,-32.98,33.28,-35.23,R
1032889.0,0.82,6.08,9.38,0.42,-0.13,-3.06,-34.93,30.73,-34.93,R
1032902.0,1.09,4.48,9.71,0.46,-0.17,-3.35,-32.98,29.53,-33.73,R
1032915.0,1.29,3.03,9.86,0.4,-0.33,-3.5,-34.63,29.08,-32.53,R
1032928.0,1.51,1.86,10.12,0.32,-0.41,-3.53,-34.63,29.08,-32.53,R
1032941.0,1.44,1.07,10.06,0.23,-0.54,-3.47,-34.18,25.33,-34.48,R
1032954.0,1.33,0.43,9.92,0.12,-0.6,-3.28,-34.33,24.73,-34.33,R
1032967.0,1.68,-0.7,9.51,-0.14,-0.55,-3.16,-34.33,24.73,-34.33,R
1032980.0,2.0,-1.57,8.88,-0.35,-0.43,-3.03,-32.53,21.89,-34.18,R
1032993.0,1.95,-1.97,8.11,-0.57,-0.25,-2.77,-33.88,23.24,-33.88,R
1033006.0,2.22,-2.83,7.67,-0.73,-0.04,-2.38,-32.98,20.69,-33.43,R
1033019.0,2.07,-4.31,8.43,-0.92,0.03,-2.11,-31.63,21.14,-34.18,R
1033032.0,2.27,-6.34,9.43,-1.05,0.12,-1.67,-32.53,19.94,-34.48,R
1033045.0,2.38,-8.28,10.23,-1.06,0.23,-1.44,-33.13,20.09,-33.88,R
1033058.0,1.96,-8.99,10.55,-0.85,0.21,-1.14,-31.93,19.79,-33.13,R
1033071.0,1.3,-8.95,10.46,-0.54,0.23,-0.61,-31.33,20.69,-34.93,R
1033083.0,0.8,-8.72,9.73,-0.22,0.18,-0.18,-32.98,19.19,-34.48,R
1033097.0,0.41,-7.83,8.81,0.01,0.21,0.22,-31.03,19.34,-33.88,R
1033110.0,-0.5,-6.97,8.52,0.1,0.17,0.66,-30.28,21.29,-35.08,R
1033123.0,-1.26,-5.24,8.85,0.16,0.0,1.08,-31.93,18.29,-35.53,R
1033136.0,-0.85,-4.47,9.51,0.22,-0.06,1.46,-30.73,20.54,-35.53,R
1033149.0,-0.62,-4.05,9.79,0.31,-0.06,1.7,-32.08,21.14,-36.43,R
1033162.0,-0.61,-3.25,9.74,0.31,-0.12,1.77,-31.93,21.74,-36.28,R
1033175.0,-0.48,-2.5,9.57,0.25,-0.12,1.79,-32.08,22.64,-35.68,R
1033188.0,-0.36,-2.26,9.54,0.2,-0.17,1.98,-32.08,22.64,-35.68,R
1033201.0,0.62,-1.44,9.47,0.12,0.06,1.69,-32.68,23.24,-35.08,R
1033214.0,-0.63,-2.05,9.79,0.08,0.1,2.07,-33.73,23.83,-35.68,R
1033227.0,-0.33,-1.59,10.56,0.29,-0.1,2.68,-33.73,23.83,-35.68,R
1033240.0,0.63,0.89,10.47,0.3,-0.12,2.31,-33.58,24.43,-35.08,R
1033253.0,0.31,0.71,10.2,0.13,-0.03,2.41,-33.28,25.63,-35.23,R
1033266.0,0.33,0.77,9.78,0.07,-0.09,2.44,-33.28,25.63,-35.23,R
1033279.0,0.81,0.26,10.02,0.06,-0.03,2.6,-33.73,27.28,-34.93,R
1033291.0,0.65,1.63,10.69,0.15,-0.09,2.54,-33.88,26.98,-33.88,R
1033305.0,0.48,2.88,10.68,0.22,-0.01,2.45,-33.73,28.78,-34.48,R
1033318.0,0.68,3.07,10.22,0.12,0.04,2.36,-33.73,28.78,-34.48,R
1033331.0,0.58,3.42,9.86,0.09,0.02,2.16,-34.78,30.13,-35.08,R
1033344.0,0.41,3.42,9.4,-0.06,0.02,2.03,-33.58,30.43,-35.53,R
1033357.0,0.5,4.01,9.82,-0.12,-0.03,1.94,-33.58,30.43,-35.53,R
1033370.0,0.72,4.32,10.36,-0.14,0.02,1.61,-32.38,31.63,-34.78,R
1033383.0,0.66,4.26,10.48,-0.17,0.06,1.46,-33.58,32.38,-35.08,R
1033396.0,0.55,4.18,10.05,-0.13,0.1,1.14,-33.58,31.63,-35.08,R
1033409.0,0.27,4.34,9.41,-0.16,0.15,0.97,-33.58,31.63,-35.08,R
1033422.0,-0.02,4.03,9.12,-0.17,0.12,0.81,-33.13,33.58,-34.78,R
1033435.0,-0.16,3.55,8.93,-0.23,0.12,0.7,-32.53,33.28,-34.93,R
1033448.0,-0.24,2.95,9.24,-0.25,0.07,0.62,-32.53,33.28,-34.93,R
1033461.0,-0.1,2.49,9.84,-0.05,-0.06,0.51,-32.68,33.58,-35.08,R
1033474.0,0.12,2.48,9.94,0.04,-0.03,0.47,-32.53,33.28,-35.23,R
1033487.0,0.18,2.31,9.75,0.13,-0.05,0.33,-32.53,33.73,-34.93,R
1033500.0,0.14,2.37,9.66,0.14,-0.04,0.25,-33.13,33.58,-33.13,R
1033513.0,0.11,2.41,9.46,0.07,0.02,0.14,-33.28,34.48,-34.18,R
1033526.0,0.06,2.15,9.4,0.01,-0.0,0.06,-32.98,34.03,-34.48,R
1033539.0,0.01,1.69,9.47,-0.04,0.01,-0.07,-33.28,35.68,-36.13,R
1033552.0,0.08,1.21,9.59,-0.02,0.02,-0.04,-33.13,34.33,-34.33,R
1033565.0,0.01,1.02,9.66,-0.02,-0.04,-0.06,-34.18,34.93,-34.48,R
1033578.0,-0.02,0.83,9.74,0.05,-0.02,-0.08,-32.68,33.58,-33.13,R
1033591.0,0.0,0.78,9.82,-0.0,0.0,-0.12,-32.68,33.58,-34.78,R
1033604.0,-0.08,0.68,9.73,0.05,-0.02,-0.09,-33.88,34.33,-34.78,R
1033617.0,-0.17,0.8,9.74,0.04,0.01,-0.05,-33.58,35.38,-34.33,R
1033630.0,-0.21,0.82,9.73,0.01,-0.01,-0.08,-33.88,34.63,-33.88,R
1033643.0,-0.21,0.89,9.63,-0.03,0.01,-0.09,-33.13,35.08,-35.08,R
1033656.0,-0.06,0.93,9.76,0.0,0.0,-0.1,-32.08,34.48,-34.48,R
1033669.0,-0.15,0.8,9.71,0.03,0.03,-0.07,-31.63,34.93,-35.23,R
1033682.0,-0.21,0.86,9.79,0.0,0.02,-0.08,-33.28,34.48,-34.93,R
1033695.0,-0.21,0.86,9.86,0.04,0.01,-0.1,-33.13,33.88,-35.08,R
1033708.0,-0.26,0.79,9.8,0.03,0.04,-0.06,-33.13,33.88,-35.08,R
1033721.0,-0.19,0.89,9.79,-0.01,0.07,-0.09,-31.48,34.33,-34.33,R
1033734.0,-0.21,0.8,9.75,0.02,0.07,-0.07,-35.23,33.13,-33.58,R
1033747.0,-0.15,0.89,9.69,0.02,0.1,-0.07,-33.28,34.03,-36.13,R
1033760.0,-0.17,0.83,9.74,0.0,0.04,-0.07,-33.88,33.58,-33.88,R
1033773.0,-0.11,0.8,9.82,0.03,0.06,-0.07,-34.93,34.03,-33.73,R
1033786.0,-0.22,0.75,9.71,0.04,0.09,-0.09,-34.63,34.03,-32.53,R
1033799.0,-0.16,0.8,9.64,0.03,0.07,-0.07,-34.63,34.03,-32.53,R
1033812.0,-0.21,0.79,9.64,0.02,0.07,-0.08,-32.53,34.48,-34.48,R
1033825.0,-0.2,0.72,9.56,0.03,0.04,-0.11,-31.48,33.13,-35.08,R
1033838.0,-0.12,0.69,9.6,-0.02,0.07,-0.08,-31.48,33.13,-35.08,R
1033851.0,-0.15,0.64,9.65,-0.0,0.08,-0.04,-33.73,34.48,-35.23,R
1033864.0,-0.15,0.61,9.7,-0.0,0.07,-0.06,-33.13,33.88,-34.33,R
1033876.0,-0.23,0.65,9.61,-0.01,0.04,-0.06,-33.88,31.93,-34.33,R
1033890.0,-0.23,0.74,9.59,0.0,0.0,-0.07,-33.88,31.93,-34.33,R
1033903.0,-0.27,0.81,9.58,-0.01,0.02,-0.11,-32.38,33.13,-35.53,R
1033916.0,-0.31,0.74,9.63,0.01,0.03,-0.04,-34.18,32.98,-33.73,R
1033929.0,-0.38,0.79,9.6,0.03,0.0,-0.05,-34.18,32.98,-33.73,R
1033942.0,-0.38,0.81,9.7,0.05,-0.02,-0.04,-31.63,33.28,-34.93,R
1033955.0,-0.35,0.84,9.73,0.05,-0.02,-0.09,-33.13,33.88,-34.33,R
1033968.0,-0.38,0.87,9.69,-0.01,0.03,-0.12,-32.38,32.83,-34.78,R
1033981.0,-0.33,0.77,9.68,0.01,0.06,-0.08,-32.38,33.58,-35.08,R
1033994.0,-0.35,0.76,9.74,-0.0,0.07,-0.07,-32.38,33.58,-35.83,R
1034007.0,-0.35,0.71,9.74,0.01,-0.01,0.0,-33.58,33.13,-34.33,R
1034020.0,-0.34,0.65,9.75,0.03,-0.0,-0.04,-34.18,32.53,-35.23,R
1034033.0,-0.28,0.74,9.72,0.02,-0.04,-0.03,-32.68,34.33,-33.88,R
1034046.0,-0.29,0.68,9.77,0.02,0.01,-0.08,-33.13,33.58,-35.08,R
1034059.0,-0.28,0.69,9.72,0.01,0.02,-0.01,-32.38,33.88,-33.88,R
1034072.0,-0.3,0.8,9.77,-0.01,0.01,-0.02,-31.63,34.48,-34.93,R
1034084.0,-0.32,0.72,9.75,0.01,-0.01,-0.04,-32.68,32.83,-35.83,R
1034098.0,-0.42,0.75,9.7,-0.02,0.06,0.0,-32.53,33.73,-33.73,R
1034111.0,-0.42,0.87,9.63,-0.0,0.04,-0.04,-33.28,32.98,-36.13,R
1034124.0,-0.46,0.76,9.64,-0.0,0.03,-0.06,-32.08,34.03,-34.93,R
1034137.0,-0.44,0.72,9.61,-0.0,-0.03,-0.08,-32.53,32.53,-34.48,R
1034150.0,-0.43,0.67,9.66,0.03,-0.04,0.0,-32.53,33.73,-35.68,R
1034163.0,-0.38,0.69,9.64,0.06,0.01,0.02,-33.13,33.58,-34.78,R
1034176.0,-0.43,0.76,9.65,-0.0,-0.01,-0.0,-34.93,32.23,-34.48,R
1034189.0,-0.41,0.76,9.75,0.02,0.01,-0.05,-34.93,32.23,-34.48,R
1034202.0,-0.31,0.74,9.84,-0.01,0.01,-0.0,-33.13,32.38,-33.88,R
1034215.0,-0.36,0.76,9.77,0.04,0.01,-0.0,-34.63,33.28,-35.23,R
1034228.0,-0.36,0.77,9.73,0.0,-0.02,-0.01,-34.63,33.28,-35.23,R
1034241.0,-0.33,0.71,9.65,0.02,-0.03,-0.01,-33.88,33.58,-35.53,R
1034254.0,-0.34,0.75,9.66,0.01,0.0,0.01,-33.88,33.13,-34.33,R
1034267.0,-0.36,0.69,9.67,0.04,-0.01,-0.02,-33.58,33.13,-34.33,R
1034280.0,-0.38,0.69,9.68,0.02,-0.01,-0.01,-33.73,33.28,-34.18,R
1034292.0,-0.31,0.74,9.68,0.04,-0.02,-0.0,-33.73,34.48,-35.68,R
1034306.0,-0.29,0.85,9.63,-0.02,0.01,0.01,-32.68,33.58,-34.78,R
1034319.0,-0.36,0.77,9.66,-0.0,-0.01,0.01,-32.68,33.58,-34.78,R
1034332.0,-0.35,0.9,9.7,-0.01,-0.01,0.05,-31.33,34.93,-35.23,R
1034345.0,-0.37,0.87,9.79,0.02,0.01,0.03,-33.13,33.13,-35.08,R
1034358.0,-0.4,0.87,9.72,0.02,-0.04,-0.01,-33.13,33.13,-35.08,R
1034371.0,-0.36,0.91,9.78,0.02,0.01,0.08,-32.08,33.73,-34.93,R
1034384.0,-0.29,0.86,9.77,-0.04,0.05,-0.03,-33.13,33.58,-35.08,R
1034397.0,-0.35,0.87,9.73,-0.0,0.03,0.02,-33.28,34.03,-35.23,R
1034410.0,-0.29,0.88,9.77,0.04,0.01,-0.0,-33.28,34.03,-35.23,R
1034423.0,-0.28,0.77,9.79,0.0,0.05,-0.08,-32.53,32.53,-34.18,R
1034436.0,-0.3,0.76,9.7,0.01,-0.01,0.03,-33.28,32.53,-36.13,R
1034449.0,-0.3,0.87,9.67,-0.0,0.04,0.02,-33.28,32.53,-36.13,R
1034462.0,-0.35,0.86,9.6,0.05,-0.02,0.03,-31.93,32.38,-34.33,R
1034475.0,-0.3,0.94,9.69,0.05,0.0,0.04,-32.98,33.73,-34.93,R
1034488.0,-0.33,0.85,9.64,0.04,-0.01,0.04,-33.58,31.93,-34.78,R
1034500.0,-0.27,0.91,9.59,0.04,-0.03,0.04,-32.38,32.38,-35.08,R
1034514.0,-0.3,0.95,9.57,0.02,0.03,-0.02,-33.28,32.53,-34.48,R
1034527.0,-0.34,0.78,9.63,-0.02,0.04,-0.05,-32.98,33.73,-34.48,R
1034540.0,-0.39,0.7,9.65,0.0,0.01,-0.01,-32.98,33.73,-34.48,R
1034553.0,-0.38,0.83,9.62,0.06,-0.01,-0.06,-31.63,32.23,-36.88,R
1034566.0,-0.42,0.89,9.65,0.04,-0.04,0.02,-31.48,34.33,-35.53,R
1034579.0,-0.35,0.87,9.68,-0.02,-0.0,-0.03,-34.78,33.58,-35.08,R
1034592.0,-0.31,0.86,9.7,0.03,-0.04,0.01,-32.98,32.98,-34.48,R
1034605.0,-0.36,0.87,9.69,0.02,-0.04,0.0,-33.13,31.63,-35.83,R
1034618.0,-0.25,0.91,9.68,0.06,-0.05,-0.04,-33.13,31.93,-33.13,R
1034631.0,-0.27,0.96,9.64,-0.02,0.01,0.0,-33.88,33.88,-34.33,R
1034644.0,-0.27,0.91,9.65,-0.02,0.04,-0.0,-33.13,33.58,-33.58,R
1034657.0,-0.33,0.91,9.58,-0.01,-0.02,-0.03,-32.53,32.53,-34.48,R
1034670.0,-0.33,0.87,9.62,0.0,0.02,0.04,-33.28,33.28,-32.53,R
1034683.0,-0.3,0.83,9.61,-0.0,-0.01,-0.02,-33.28,33.73,-34.93,R
1034696.0,-0.36,0.77,9.59,0.01,-0.04,-0.02,-32.08,33.28,-34.48,R
1034708.0,-0.32,0.74,9.7,0.0,-0.03,0.02,-34.33,33.13,-33.58,R
1034722.0,-0.32,0.77,9.72,-0.03,-0.0,-0.01,-33.58,32.83,-34.78,R
1034735.0,-0.32,0.79,9.65,0.03,-0.02,-0.02,-33.28,32.98,-34.18,R
1034748.0,-0.42,0.79,9.64,0.03,-0.01,0.07,-34.18,31.48,-35.23,R
1034761.0,-0.37,0.83,9.67,0.01,0.01,-0.01,-31.93,32.83,-34.78,R
1034774.0,-0.4,0.93,9.67,-0.02,0.04,-0.02,-33.73,33.73,-34.48,R
1034787.0,-0.37,0.86,9.74,-0.01,0.01,-0.02,-33.13,33.13,-35.08,R
1034800.0,-0.46,0.87,9.68,0.04,-0.02,0.05,-33.13,33.13,-35.08,R
1034813.0,-0.46,0.91,9.68,0.05,-0.01,0.01,-33.58,32.83,-35.08,R
1034826.0,-0.38,0.88,9.68,0.02,-0.04,0.04,-33.88,31.93,-34.78,R
1034839.0,-0.45,0.93,9.68,-0.01,0.05,0.01,-33.88,31.93,-34.78,R
1034852.0,-0.37,0.91,9.71,-0.02,0.02,-0.02,-32.53,33.28,-32.53,R
1034865.0,-0.28,0.8,9.7,-0.02,-0.02,0.03,-32.53,32.53,-34.18,R
1034878.0,-0.27,0.74,9.69,0.05,-0.02,0.03,-33.58,32.38,-34.78,R
1034891.0,-0.37,0.88,9.72,0.04,0.01,-0.01,-33.58,32.38,-34.78,R
1034904.0,-0.37,0.83,9.65,0.01,0.04,0.02,-32.08,32.23,-34.93,R
1034916.0,-0.38,0.86,9.65,-0.01,0.02,-0.02,-32.68,33.13,-35.08,R
1034930.0,-0.37,0.79,9.63,0.01,-0.02,0.05,-32.68,33.13,-35.08,R
1034943.0,-0.44,0.78,9.66,0.04,-0.02,0.05,-32.68,31.93,-35.08,R
1034956.0,-0.38,0.76,9.72,0.04,0.01,0.05,-32.53,32.98,-36.13,R
1034969.0,-0.39,0.89,9.68,0.0,0.02,-0.03,-34.63,33.28,-34.48,R
1034982.0,-0.39,0.91,9.68,0.01,0.03,0.02,-32.68,33.58,-35.53,R
1034995.0,-0.35,0.89,9.62,0.02,0.03,0.05,-33.73,32.23,-35.68,R
1035008.0,-0.28,0.88,9.62,0.01,-0.01,0.02,-32.68,33.58,-36.28,R
1035021.0,-0.44,0.94,9.62,0.02,-0.0,0.06,-31.03,32.83,-33.58,R
1035034.0,-0.35,0.92,9.6,0.02,-0.03,0.03,-32.38,33.58,-35.53,R
1035047.0,-0.52,0.98,9.52,-0.01,-0.0,0.02,-33.58,33.13,-34.78,R
1035060.0,-0.34,0.91,9.61,0.04,-0.02,0.02,-33.58,33.13,-34.78,R
1035073.0,-0.4,0.88,9.6,0.01,-0.01,0.05,-33.73,34.03,-34.18,R
1035086.0,-0.3,0.96,9.6,-0.03,0.01,0.0,-32.68,32.38,-33.58,R
1035099.0,-0.41,0.94,9.57,-0.01,0.03,0.02,-33.58,32.83,-33.88,R
1035112.0,-0.34,0.89,9.62,-0.03,0.0,-0.03,-32.08,33.28,-34.48,R
1035125.0,-0.4,0.81,9.62,-0.0,0.02,-0.01,-33.28,31.78,-35.23,R
1035138.0,-0.47,0.78,9.71,0.0,-0.06,0.01,-31.63,33.28,-34.93,R
1035151.0,-0.45,0.83,9.74,0.02,-0.04,-0.0,-31.48,33.58,-35.53,R
1035164.0,-0.37,0.81,9.71,0.07,-0.02,0.03,-34.18,33.28,-34.93,R
1035177.0,-0.35,0.87,9.69,-0.03,-0.03,0.05,-33.73,32.53,-34.93,R
1035190.0,-0.39,0.9,9.74,-0.02,-0.0,0.02,-31.63,32.53,-35.23,R
1035203.0,-0.39,0.92,9.64,0.01,0.01,0.01,-33.13,32.83,-33.58,R
1035216.0,-0.37,0.88,9.74,0.01,-0.05,-0.0,-33.58,31.93,-34.33,R
1035229.0,-0.23,0.95,9.68,-0.0,-0.03,0.03,-31.63,32.98,-33.73,R
1035242.0,-0.31,1.0,9.63,-0.01,-0.0,0.04,-33.73,31.78,-35.23,R
1035255.0,-0.34,0.98,9.69,0.05,-0.01,0.01,-33.13,34.33,-34.78,R
1035268.0,-0.31,0.9,9.73,0.02,-0.05,0.01,-33.73,31.78,-34.18,R
1035281.0,-0.34,0.84,9.71,0.02,-0.01,0.07,-31.63,32.53,-34.93,R
1035294.0,-0.31,0.87,9.69,-0.01,0.02,-0.02,-32.38,33.13,-34.78,R
1035307.0,-0.33,0.96,9.66,-0.02,0.0,-0.01,-32.38,32.83,-35.53,R
1035320.0,-0.34,0.93,9.65,-0.02,0.04,-0.02,-32.38,32.83,-35.53,R
1035333.0,-0.4,0.89,9.66,-0.01,0.01,-0.0,-33.28,33.28,-34.18,R
1035346.0,-0.39,0.84,9.67,0.02,-0.07,0.02,-33.58,32.38,-33.88,R
1035359.0,-0.4,0.94,9.71,0.06,-0.01,0.03,-33.58,32.38,-33.88,R
1035372.0,-0.32,0.94,9.72,0.03,-0.01,0.04,-32.38,32.83,-34.78,R
1035385.0,-0.35,1.01,9.72,-0.03,0.01,-0.02,-31.63,32.23,-34.48,R
1035398.0,-0.38,0.91,9.73,-0.01,-0.05,0.01,-32.98,32.53,-34.93,R
1035411.0,-0.35,0.87,9.75,0.02,-0.03,0.0,-32.98,32.53,-34.93,R
1035424.0,-0.36,0.89,9.76,-0.0,0.04,-0.04,-31.93,30.88,-34.33,R
1035437.0,-0.34,0.92,9.74,-0.03,0.04,-0.02,-32.08,34.48,-35.23,R
1035450.0,-0.38,0.93,9.75,-0.02,-0.0,-0.03,-32.08,34.48,-35.23,R
1035463.0,-0.31,0.97,9.71,0.01,-0.02,0.06,-33.13,33.13,-33.58,R
1035476.0,-0.38,0.93,9.66,0.04,0.01,0.03,-33.13,33.13,-34.78,R
1035489.0,-0.33,0.93,9.64,0.05,-0.05,0.01,-32.38,33.13,-35.53,R
1035501.0,-0.4,1.01,9.54,0.03,-0.04,0.02,-32.38,33.13,-35.53,R
1035515.0,-0.38,0.92,9.64,-0.02,0.01,0.0,-32.98,32.98,-34.93,R
1035528.0,-0.26,0.94,9.62,-0.02,0.0,0.02,-34.78,32.38,-33.88,R
1035541.0,-0.37,0.92,9.63,0.01,0.02,-0.0,-34.78,32.38,-33.88,R
1035554.0,-0.37,0.95,9.68,0.03,-0.0,-0.01,-32.68,33.58,-34.33,R
1035567.0,-0.45,0.97,9.64,0.02,0.01,-0.03,-33.58,32.38,-34.78,R
1035580.0,-0.37,0.88,9.66,-0.06,0.04,-0.01,-33.58,33.88,-35.53,R
1035593.0,-0.36,0.83,9.68,0.05,0.01,0.03,-32.68,33.13,-35.08,R
1035606.0,-0.29,0.8,9.69,0.0,-0.02,0.03,-33.58,33.13,-35.53,R
1035619.0,-0.28,0.93,9.71,0.01,-0.06,0.06,-33.73,31.78,-34.48,R
1035632.0,-0.3,0.91,9.69,-0.04,0.04,0.01,-33.13,33.13,-34.78,R
1035645.0,-0.34,0.87,9.7,-0.03,0.02,0.0,-34.63,31.78,-35.23,R
1035658.0,-0.34,0.91,9.67,0.04,0.04,0.04,-33.13,32.38,-35.08,R
1035671.0,-0.34,0.94,9.68,0.04,-0.03,0.0,-34.33,31.93,-34.78,R
1035684.0,-0.37,0.94,9.71,0.04,-0.07,0.04,-33.13,33.58,-35.08,R
1035697.0,-0.41,0.96,9.63,0.03,0.01,-0.0,-32.68,33.88,-34.78,R
1035709.0,-0.35,0.99,9.65,0.01,-0.0,-0.01,-31.93,33.58,-35.08,R
1035723.0,-0.37,1.0,9.71,0.04,-0.01,-0.01,-32.68,32.83,-36.58,R
1035736.0,-0.4,0.95,9.61,-0.0,-0.04,0.0,-33.28,33.28,-35.68,R
1035749.0,-0.43,0.91,9.69,0.03,-0.08,-0.01,-32.98,33.28,-34.93,R
