t,ax,ay,az,gx,gy,gz,mx,my,mz,label
1174173.0,1.04,-0.07,9.72,-0.01,0.03,-0.0,-39.13,35.68,-30.28,C
1174186.0,1.06,-0.02,9.75,-0.02,0.01,-0.04,-37.78,35.68,-30.58,C
1174199.0,1.02,-0.02,9.7,-0.0,0.04,0.01,-38.53,36.13,-30.43,C
1174212.0,0.92,-0.1,9.66,0.02,-0.03,0.04,-39.13,35.68,-31.78,C
1174225.0,1.02,-0.01,9.65,0.03,0.0,0.04,-37.03,35.98,-30.58,C
1174238.0,1.02,-0.01,9.67,0.01,-0.0,-0.02,-38.53,34.63,-30.88,C
1174250.0,1.05,0.04,9.7,0.01,-0.03,0.02,-38.08,35.08,-30.43,C
1174264.0,1.05,0.09,9.68,0.08,-0.04,-0.01,-38.23,35.98,-30.58,C
1174277.0,1.03,0.09,9.72,0.07,0.01,0.01,-37.78,36.43,-32.98,C
1174290.0,0.95,0.11,9.69,0.05,-0.02,0.01,-38.68,35.68,-31.48,C
1174303.0,0.97,0.1,9.65,-0.02,-0.0,-0.07,-38.53,35.83,-31.63,C
1174316.0,0.93,0.08,9.65,-0.03,0.03,-0.03,-37.78,35.23,-29.53,C
1174329.0,0.99,-0.02,9.66,-0.02,0.03,-0.04,-39.13,36.43,-30.58,C
1174342.0,1.05,-0.1,9.71,0.01,-0.01,0.01,-38.23,35.23,-29.08,C
1174355.0,0.99,-0.22,9.76,0.04,-0.03,-0.07,-38.23,35.23,-29.08,C
1174368.0,1.08,-0.11,9.77,0.03,-0.01,0.03,-37.63,35.38,-30.43,C
1174381.0,1.02,-0.15,9.73,0.02,0.0,0.03,-38.53,34.33,-30.13,C
1174394.0,1.02,-0.1,9.72,0.01,0.0,-0.02,-38.53,34.33,-30.13,C
1174407.0,1.0,-0.08,9.76,0.05,0.02,0.02,-37.63,35.38,-30.43,C
1174420.0,1.03,0.01,9.71,-0.0,0.05,-0.03,-36.58,36.43,-32.53,C
1174433.0,0.99,0.09,9.74,0.0,0.03,0.01,-36.13,34.03,-30.58,C
1174446.0,0.98,0.1,9.71,0.03,0.06,-0.02,-36.88,34.33,-30.88,C
1174458.0,1.0,0.15,9.68,-0.0,0.05,-0.01,-37.48,36.43,-31.48,C
1174472.0,1.02,0.18,9.68,0.07,-0.01,-0.04,-38.68,35.68,-31.48,C
1174485.0,1.04,0.18,9.72,0.07,-0.02,0.02,-38.68,35.68,-31.48,C
1174498.0,1.03,0.15,9.68,0.01,-0.03,0.02,-36.88,35.83,-30.88,C
1174511.0,0.97,0.15,9.63,-0.05,0.02,-0.07,-38.68,34.48,-29.83,C
1174524.0,0.92,0.12,9.59,-0.01,0.03,-0.01,-38.68,34.48,-29.83,C
1174537.0,1.0,0.02,9.6,-0.04,0.03,0.01,-38.23,36.73,-31.48,C
1174550.0,1.02,0.0,9.61,0.01,-0.01,0.01,-39.87,35.68,-31.48,C
1174563.0,1.02,-0.01,9.61,-0.03,0.01,-0.03,-37.63,35.08,-30.88,C
1174576.0,1.02,-0.0,9.6,0.03,0.01,-0.03,-37.63,35.08,-30.88,C
1174589.0,1.02,0.03,9.72,0.02,-0.04,0.0,-38.68,34.93,-31.78,C
1174602.0,0.92,0.0,9.6,0.01,-0.01,0.02,-36.13,36.43,-29.83,C
1174615.0,0.93,0.0,9.64,0.02,-0.0,0.01,-36.13,36.43,-29.83,C
1174628.0,0.93,0.01,9.61,-0.02,0.01,-0.01,-37.18,36.58,-31.63,C
1174641.0,0.98,0.03,9.63,-0.06,0.03,-0.03,-38.23,34.93,-31.03,C
1174654.0,0.96,0.01,9.66,-0.05,-0.01,0.01,-36.43,35.38,-30.43,C
1174666.0,0.94,0.0,9.74,0.01,-0.01,0.05,-38.68,34.48,-31.03,C
1174680.0,0.95,0.1,9.72,0.03,-0.05,-0.02,-37.48,36.73,-30.28,C
1174693.0,0.98,0.12,9.7,0.01,-0.02,0.06,-36.43,34.63,-32.38,C
1174706.0,0.99,0.12,9.7,-0.02,0.0,0.03,-37.78,34.48,-30.28,C
1174719.0,0.97,0.15,9.74,-0.04,0.01,-0.01,-38.53,36.58,-31.63,C
1174732.0,0.96,0.08,9.71,-0.02,-0.0,0.03,-38.68,36.43,-30.58,C
1174745.0,0.96,0.07,9.77,0.01,-0.03,-0.02,-38.08,36.13,-30.88,C
1174758.0,0.93,0.02,9.78,-0.01,0.05,0.0,-37.03,36.43,-31.48,C
1174771.0,1.03,0.06,9.76,0.01,0.02,-0.05,-39.13,35.68,-31.48,C
1174784.0,0.97,0.07,9.74,-0.01,0.03,0.01,-37.63,35.08,-30.13,C
1174797.0,1.01,0.09,9.75,0.05,-0.03,0.01,-37.48,35.68,-32.23,C
1174810.0,0.95,0.05,9.75,0.02,-0.0,0.01,-36.43,35.83,-29.23,C
1174823.0,1.01,0.07,9.76,0.03,-0.0,-0.02,-37.18,35.08,-31.18,C
1174836.0,1.01,0.1,9.69,-0.04,0.01,0.04,-37.18,35.08,-31.18,C
1174849.0,1.07,0.15,9.72,-0.02,-0.01,-0.04,-38.53,34.63,-31.18,C
1174862.0,0.89,-0.07,9.73,-0.07,0.03,0.04,-37.18,35.83,-31.18,C
1174875.0,0.89,0.01,9.63,-0.02,0.02,0.01,-37.18,35.83,-31.18,C
1174888.0,1.01,0.01,9.72,-0.06,0.03,-0.09,-38.23,35.98,-31.48,C
1174901.0,0.95,0.05,9.67,-0.05,0.01,-0.04,-36.88,35.08,-30.88,C
1174914.0,0.94,0.06,9.69,-0.06,0.01,0.02,-36.88,35.08,-30.88,C
1174927.0,0.94,-0.01,9.63,0.0,-0.03,0.01,-39.13,36.73,-30.28,C
1174940.0,0.91,0.04,9.66,0.01,-0.01,0.01,-37.48,34.48,-31.03,C
1174953.0,0.89,-0.06,9.68,-0.01,-0.06,0.06,-37.78,34.93,-29.53,C
1174966.0,1.0,0.05,9.65,-0.03,-0.02,-0.02,-37.78,34.93,-29.53,C
1174979.0,0.94,0.0,9.72,-0.04,0.01,-0.02,-38.83,35.38,-29.68,C
1174992.0,0.97,0.05,9.77,-0.02,-0.0,0.03,-39.28,36.58,-31.18,C
1175005.0,0.98,0.03,9.7,0.01,-0.02,-0.01,-39.28,36.58,-31.18,C
1175018.0,1.09,0.05,9.77,0.05,-0.02,0.01,-36.58,35.23,-30.28,C
1175031.0,1.03,0.04,9.74,-0.01,-0.03,0.01,-37.48,34.93,-29.83,C
1175044.0,1.05,0.09,9.72,-0.04,0.03,-0.04,-35.98,35.38,-30.13,C
1175057.0,1.01,0.04,9.71,0.01,-0.01,0.01,-35.98,35.38,-30.13,C
1175070.0,1.02,0.08,9.72,0.0,-0.0,-0.02,-40.02,36.58,-31.63,C
1175083.0,0.99,0.03,9.68,-0.02,-0.02,-0.03,-38.53,35.38,-30.43,C
1175096.0,0.95,0.1,9.64,-0.04,0.03,0.01,-38.53,35.38,-30.43,C
1175109.0,0.97,0.05,9.63,-0.02,0.02,-0.04,-37.78,35.98,-30.28,C
1175122.0,0.99,0.05,9.63,-0.03,0.02,-0.03,-38.08,36.13,-31.93,C
1175135.0,0.89,0.08,9.66,0.01,-0.02,-0.01,-39.42,35.68,-30.58,C
1175148.0,1.02,0.02,9.66,-0.0,-0.04,-0.01,-37.48,34.93,-30.58,C
1175161.0,0.94,0.06,9.68,0.02,-0.0,0.01,-37.18,35.83,-30.88,C
1175174.0,0.94,0.06,9.66,0.0,0.02,-0.03,-39.42,36.43,-31.03,C
1175187.0,0.92,0.08,9.77,-0.04,-0.0,-0.06,-36.58,35.68,-30.58,C
1175200.0,0.91,0.08,9.79,-0.04,-0.01,-0.03,-38.08,34.63,-30.43,C
1175213.0,0.97,-0.03,9.75,-0.05,0.02,-0.03,-38.08,35.38,-30.88,C
1175226.0,0.95,-0.03,9.71,-0.04,0.03,-0.03,-37.18,36.13,-30.43,C
1175239.0,0.92,-0.01,9.8,-0.03,0.0,-0.02,-39.13,35.98,-30.58,C
1175251.0,0.98,-0.03,9.78,-0.03,0.03,0.02,-37.78,34.93,-31.48,C
1175265.0,0.99,-0.08,9.76,0.0,-0.02,-0.03,-37.48,35.98,-30.28,C
1175278.0,0.99,-0.09,9.69,-0.01,0.01,-0.01,-38.68,34.93,-30.28,C
1175291.0,0.96,-0.09,9.65,0.03,-0.0,-0.03,-38.53,35.83,-30.43,C
1175304.0,0.91,-0.03,9.65,-0.02,-0.0,-0.02,-38.68,34.93,-30.58,C
1175317.0,0.87,-0.11,9.69,-0.03,-0.01,-0.0,-38.68,35.68,-31.03,C
1175330.0,0.86,-0.03,9.65,-0.02,0.01,-0.04,-38.53,34.63,-31.63,C
1175343.0,0.89,0.0,9.67,0.01,-0.04,0.05,-37.78,34.93,-31.48,C
1175356.0,0.89,-0.06,9.66,0.02,-0.03,0.01,-37.78,34.93,-31.48,C
1175369.0,0.96,0.01,9.7,0.0,0.02,0.0,-37.78,34.93,-31.03,C
1175382.0,0.94,0.0,9.69,0.01,-0.01,0.04,-38.23,36.43,-29.83,C
1175395.0,0.92,-0.04,9.72,0.01,-0.04,-0.01,-38.23,36.43,-29.83,C
1175408.0,0.9,0.03,9.7,0.04,-0.03,0.06,-38.68,34.93,-30.58,C
1175421.0,0.94,-0.03,9.73,-0.01,0.0,-0.03,-35.53,35.08,-31.18,C
1175434.0,0.89,-0.03,9.71,-0.02,0.03,0.01,-37.48,35.23,-31.03,C
1175447.0,0.95,-0.02,9.75,0.02,0.0,0.01,-37.48,35.23,-31.03,C
1175459.0,0.94,-0.0,9.78,0.03,0.01,-0.04,-37.48,34.48,-30.28,C
1175473.0,0.96,0.0,9.79,0.05,-0.05,0.04,-37.18,35.38,-30.43,C
1175486.0,0.91,0.0,9.94,0.15,-0.11,0.03,-37.18,35.38,-30.43,C
1175499.0,0.72,-0.26,10.23,0.3,-0.2,0.02,-37.63,34.33,-31.63,C
1175512.0,0.94,-1.61,10.45,0.99,-0.19,-0.09,-39.28,34.63,-31.93,C
1175525.0,1.1,-4.75,10.52,2.69,-0.23,-0.26,-36.43,34.63,-31.63,C
1175538.0,1.58,-7.83,10.04,4.93,-0.13,-0.35,-36.43,34.63,-31.63,C
1175551.0,1.16,-5.24,9.59,7.28,-0.08,-0.56,-37.78,29.83,-29.83,C
1175564.0,0.03,-0.43,9.37,8.36,-0.19,-0.73,-38.23,29.08,-29.53,C
1175577.0,-0.28,2.57,9.74,7.77,-0.53,-0.52,-38.23,29.08,-29.53,C
1175590.0,-0.46,4.91,9.28,6.26,-0.93,0.03,-38.23,24.13,-28.33,C
1175603.0,-0.66,7.37,7.28,4.68,-1.35,0.49,-39.42,20.69,-26.83,C
1175616.0,-0.85,9.22,6.11,3.51,-1.55,0.76,-37.78,19.19,-24.43,C
1175629.0,0.41,8.71,6.14,2.52,-1.67,1.03,-38.53,18.59,-23.54,C
1175642.0,2.04,5.78,5.38,2.07,-1.89,1.26,-40.02,18.29,-21.89,C
1175655.0,4.16,5.16,4.34,2.16,-1.76,1.73,-38.83,20.09,-21.89,C
1175667.0,3.74,6.34,3.87,2.47,-1.73,1.88,-41.67,19.04,-20.84,C
1175681.0,3.8,5.59,3.69,2.91,-1.75,1.91,-41.37,19.79,-18.89,C
1175694.0,4.69,6.46,4.25,3.21,-1.57,1.82,-41.67,19.34,-18.14,C
1175707.0,4.41,7.92,4.76,3.31,-1.49,1.84,-43.17,21.14,-15.89,C
1175720.0,3.93,9.28,5.05,3.18,-1.47,1.7,-43.62,21.14,-15.59,C
1175733.0,3.61,11.11,5.05,2.73,-1.4,1.55,-45.57,20.69,-14.09,C
1175746.0,3.66,12.01,4.88,2.06,-1.37,1.36,-44.82,19.64,-12.89,C
1175759.0,3.97,11.06,4.81,1.42,-1.18,1.08,-45.42,21.29,-11.09,C
1175772.0,4.28,9.63,4.74,1.08,-1.03,0.7,-44.97,20.54,-12.74,C
1175785.0,4.5,8.18,4.71,0.92,-0.77,0.29,-45.57,21.44,-9.74,C
1175798.0,4.87,7.53,4.57,0.81,-0.49,-0.05,-46.62,23.24,-8.84,C
1175811.0,5.05,7.83,4.5,0.66,-0.26,-0.26,-47.22,20.39,-8.99,C
1175824.0,5.11,7.61,4.51,0.34,-0.05,-0.33,-46.02,22.19,-8.24,C
1175837.0,5.21,7.54,4.36,-0.18,0.24,-0.52,-46.02,22.19,-8.24,C
1175850.0,5.06,6.75,4.3,-0.62,0.38,-0.59,-46.62,20.99,-9.59,C
1175863.0,5.15,6.47,4.35,-0.9,0.49,-0.66,-45.87,21.29,-10.79,C
1175875.0,5.07,6.6,4.25,-1.22,0.72,-0.72,-45.87,21.29,-10.79,C
1175889.0,4.55,6.75,3.57,-1.64,0.83,-0.75,-46.02,20.39,-8.99,C
1175902.0,4.27,6.83,2.98,-2.0,0.98,-0.71,-45.57,20.69,-10.94,C
1175915.0,4.13,6.96,2.69,-2.36,1.01,-0.72,-44.37,21.44,-11.39,C
1175928.0,4.11,7.35,2.83,-2.74,1.05,-0.7,-44.37,21.44,-11.39,C
1175941.0,4.06,7.8,3.55,-3.17,0.99,-0.58,-43.92,21.14,-13.19,C
1175954.0,4.33,7.79,4.18,-3.6,1.05,-0.56,-43.92,21.14,-13.64,C
1175967.0,4.53,7.25,5.07,-4.11,1.18,-0.47,-43.92,21.14,-13.64,C
1175980.0,4.5,6.34,5.57,-4.36,1.27,-0.44,-44.82,21.44,-16.79,C
1175993.0,4.53,5.61,6.12,-4.45,1.34,-0.41,-42.42,23.39,-19.04,C
1176006.0,4.33,5.29,6.7,-4.37,1.37,-0.3,-42.42,23.39,-19.04,C
1176019.0,3.87,5.1,7.15,-4.36,1.35,-0.24,-43.17,22.64,-20.24,C
1176032.0,3.43,5.16,7.43,-4.43,1.32,-0.16,-40.92,25.93,-21.89,C
1176045.0,2.99,5.11,7.21,-4.67,1.21,0.04,-40.32,27.58,-22.94,C
1176058.0,2.57,4.07,7.2,-4.87,1.16,0.23,-40.32,27.58,-22.94,C
1176071.0,2.37,3.05,7.06,-5.07,1.1,0.37,-39.28,28.93,-24.73,C
1176083.0,2.17,1.57,7.23,-5.19,1.04,0.38,-42.57,28.93,-25.48,C
1176097.0,1.85,0.72,7.68,-5.07,0.98,0.24,-42.57,28.93,-25.48,C
1176110.0,1.61,0.09,8.11,-4.64,0.86,0.19,-41.97,33.28,-27.58,C
1176123.0,1.47,0.0,8.27,-4.23,0.75,0.31,-40.47,36.13,-27.73,C
1176136.0,1.3,-0.51,8.52,-3.86,0.66,0.35,-41.07,35.98,-27.58,C
1176149.0,1.18,-1.56,8.56,-3.51,0.61,0.33,-39.72,38.08,-27.73,C
1176162.0,0.84,-2.27,8.29,-3.18,0.58,0.29,-38.23,37.93,-27.13,C
1176175.0,0.58,-3.13,8.11,-2.95,0.55,0.18,-40.32,39.42,-27.88,C
1176188.0,0.57,-3.85,8.36,-2.54,0.44,0.1,-40.47,40.77,-28.18,C
1176201.0,0.67,-4.47,8.91,-2.1,0.44,0.05,-38.23,40.92,-28.33,C
1176214.0,0.91,-4.61,9.65,-1.42,0.39,-0.12,-38.83,42.72,-27.43,C
1176227.0,1.47,-4.5,9.98,-0.81,0.42,-0.06,-38.83,41.52,-28.18,C
1176240.0,1.18,-4.27,10.07,-0.3,0.28,-0.21,-39.13,42.42,-27.58,C
1176253.0,1.09,-3.74,10.03,0.1,0.17,-0.18,-38.83,43.47,-27.73,C
1176266.0,1.04,-3.21,9.84,0.2,0.15,-0.12,-39.42,44.82,-29.08,C
1176279.0,1.05,-3.26,9.85,0.19,0.09,-0.1,-38.83,43.47,-27.43,C
1176291.0,1.18,-3.33,9.96,0.24,0.14,-0.08,-39.28,43.77,-29.23,C
1176305.0,1.23,-3.12,10.06,0.31,0.12,-0.09,-37.78,42.87,-26.83,C
1176318.0,1.12,-3.01,10.22,0.41,0.12,-0.11,-39.72,42.27,-28.48,C
1176331.0,1.17,-2.96,10.28,0.55,0.12,-0.14,-38.53,44.22,-28.48,C
1176344.0,1.21,-2.82,10.37,0.67,0.05,-0.06,-38.53,43.47,-27.73,C
1176357.0,1.23,-2.63,10.36,0.79,0.11,-0.15,-38.53,43.47,-27.73,C
1176370.0,1.22,-2.42,10.3,0.96,0.07,-0.07,-38.53,42.27,-29.68,C
1176383.0,1.04,-2.05,10.1,1.02,0.01,-0.11,-37.63,42.72,-28.48,C
1176396.0,1.05,-1.63,9.93,1.07,0.01,-0.1,-37.63,42.72,-28.48,C
1176409.0,1.03,-1.41,9.75,0.95,-0.02,-0.13,-38.23,41.37,-29.83,C
1176422.0,1.03,-1.37,9.63,0.84,0.04,-0.19,-37.78,42.12,-28.78,C
1176435.0,1.1,-1.28,9.65,0.79,0.09,-0.13,-39.28,40.32,-30.88,C
1176448.0,1.21,-1.36,9.79,0.79,0.06,-0.13,-39.28,40.32,-30.88,C
1176461.0,1.19,-1.44,9.77,0.73,0.04,-0.17,-38.53,39.57,-30.13,C
1176474.0,1.19,-1.3,9.81,0.73,0.02,-0.16,-39.42,38.23,-31.48,C
1176487.0,1.1,-1.06,9.77,0.67,0.02,-0.1,-39.42,38.23,-31.48,C
1176500.0,1.0,-0.88,9.74,0.56,0.01,-0.1,-38.68,37.48,-29.83,C
1176513.0,1.08,-0.86,9.68,0.43,0.0,-0.11,-38.83,38.83,-29.23,C
1176526.0,1.09,-0.87,9.62,0.28,0.02,-0.08,-38.53,38.08,-30.43,C
1176539.0,1.07,-0.91,9.72,0.2,0.0,-0.0,-38.53,38.08,-30.43,C
1176552.0,1.06,-0.95,9.74,0.1,0.07,-0.12,-39.72,37.78,-30.43,C
1176565.0,1.05,-1.02,9.69,0.05,0.09,-0.12,-38.68,37.93,-30.28,C
1176578.0,1.05,-1.13,9.62,0.04,0.07,-0.06,-38.68,37.93,-30.28,C
1176591.0,1.07,-1.07,9.65,0.11,0.04,-0.04,-38.68,37.93,-30.58,C
1176604.0,1.05,-1.08,9.61,0.03,0.08,-0.03,-37.63,37.78,-29.68,C
1176617.0,0.99,-1.04,9.58,0.04,0.05,0.03,-40.47,37.78,-30.88,C
1176630.0,1.02,-1.12,9.58,-0.03,0.07,-0.05,-38.68,37.48,-29.83,C
1176643.0,0.96,-1.17,9.63,0.03,0.04,-0.06,-38.53,38.08,-30.88,C
1176656.0,0.93,-1.23,9.72,0.07,0.08,-0.04,-38.53,37.78,-30.88,C
1176669.0,0.89,-1.08,9.71,0.17,-0.03,0.06,-39.13,37.48,-30.58,C
1176682.0,1.0,-1.03,9.74,0.19,-0.0,-0.01,-38.68,37.93,-29.53,C
1176695.0,1.0,-0.92,9.68,0.19,0.02,0.02,-38.53,38.08,-30.88,C
1176708.0,1.03,-0.82,9.58,0.26,0.02,0.04,-38.08,37.33,-31.63,C
1176721.0,1.02,-0.79,9.63,0.28,0.03,0.07,-40.47,38.53,-30.88,C
1176734.0,1.02,-0.68,9.58,0.26,-0.02,0.03,-38.08,37.33,-30.88,C
1176747.0,0.98,-0.56,9.62,0.24,0.02,0.02,-38.53,37.78,-30.13,C
1176760.0,1.0,-0.57,9.53,0.17,0.04,-0.03,-39.13,37.18,-31.03,C
1176773.0,0.97,-0.49,9.48,0.11,0.03,-0.01,-38.68,36.43,-31.03,C
1176786.0,0.99,-0.5,9.47,0.08,0.02,0.03,-38.53,37.03,-30.13,C
1176799.0,1.01,-0.6,9.53,0.09,0.01,0.01,-39.13,37.18,-31.03,C
1176812.0,1.06,-0.64,9.58,0.1,-0.04,0.01,-37.03,37.48,-31.03,C
1176825.0,1.09,-0.74,9.63,0.12,-0.0,0.02,-38.23,37.18,-29.53,C
1176838.0,1.1,-0.8,9.67,0.21,-0.03,-0.01,-38.23,37.18,-29.53,C
1176851.0,1.06,-0.77,9.68,0.28,-0.01,-0.02,-37.18,37.33,-29.23,C
1176864.0,1.13,-0.62,9.61,0.31,0.01,0.07,-38.53,36.58,-30.13,C
1176876.0,1.13,-0.46,9.67,0.29,-0.01,0.04,-38.53,36.58,-30.13,C
1176890.0,1.14,-0.43,9.74,0.22,0.04,-0.01,-39.13,37.18,-30.58,C
1176903.0,1.12,-0.33,9.77,0.18,0.05,0.01,-38.23,36.43,-30.28,C
1176916.0,1.16,-0.32,9.73,0.17,0.01,0.03,-37.63,37.33,-30.43,C
1176929.0,1.15,-0.22,9.77,0.21,0.03,0.03,-37.63,37.33,-30.43,C
1176942.0,1.19,-0.03,9.77,0.15,0.02,0.03,-38.83,35.83,-30.13,C
1176955.0,1.01,-0.26,9.73,0.13,0.06,0.01,-38.53,37.03,-30.88,C
1176968.0,1.0,-0.14,9.64,0.08,0.06,-0.02,-38.53,37.03,-30.88,C
1176981.0,1.09,-0.05,9.67,0.06,0.07,-0.07,-39.42,34.93,-31.03,C
1176994.0,1.04,-0.07,9.66,0.05,0.03,0.01,-39.13,35.23,-30.28,C
1177007.0,0.98,-0.06,9.6,0.03,0.03,-0.04,-39.13,35.23,-30.28,C
1177020.0,0.9,-0.1,9.62,-0.0,0.02,-0.06,-37.78,35.98,-31.03,C
1177033.0,0.94,-0.15,9.63,-0.01,0.04,-0.03,-38.23,35.68,-29.83,C
1177046.0,0.91,-0.19,9.67,0.04,-0.01,0.04,-38.83,34.33,-31.18,C
1177059.0,0.92,-0.34,9.65,0.0,-0.02,-0.01,-38.83,34.33,-31.18,C
1177072.0,0.9,-0.31,9.63,0.01,-0.01,-0.01,-38.68,37.18,-31.48,C
1177084.0,0.86,-0.35,9.61,0.02,-0.04,-0.03,-38.23,35.98,-30.28,C
1177098.0,0.91,-0.36,9.65,0.01,0.03,-0.06,-38.23,35.98,-30.28,C
1177111.0,0.9,-0.38,9.69,-0.03,0.0,-0.06,-37.78,35.23,-30.58,C
1177124.0,0.95,-0.38,9.72,-0.0,-0.03,-0.04,-37.48,37.48,-31.78,C
1177137.0,1.02,-0.37,9.84,0.06,-0.13,0.03,-38.08,36.58,-32.38,C
1177150.0,1.0,-0.4,9.84,0.1,-0.06,-0.02,-37.63,36.13,-30.13,C
1177163.0,1.07,-0.37,9.83,0.04,0.01,-0.03,-38.53,37.33,-30.88,C
1177176.0,0.99,-0.25,9.8,0.1,-0.01,-0.0,-36.88,37.03,-31.93,C
1177189.0,0.99,-0.23,9.85,0.08,-0.0,0.02,-38.23,35.68,-30.58,C
1177202.0,0.99,-0.16,9.74,0.07,0.01,0.02,-38.08,36.58,-30.43,C
1177215.0,0.88,-0.19,9.73,-0.0,0.0,-0.0,-38.53,35.83,-31.93,C
1177228.0,0.9,-0.18,9.74,-0.03,0.03,-0.0,-39.28,36.13,-30.13,C
1177241.0,0.95,-0.28,9.74,-0.04,0.05,-0.04,-38.08,37.03,-31.63,C
1177254.0,0.98,-0.36,9.73,0.08,-0.02,-0.01,-37.78,36.73,-31.78,C
1177267.0,1.03,-0.36,9.7,0.08,-0.03,-0.02,-39.13,36.43,-31.48,C
1177280.0,1.03,-0.25,9.78,0.06,-0.02,0.06,-38.23,35.23,-30.58,C
1177292.0,0.97,-0.25,9.6,0.06,-0.05,0.06,-38.23,37.48,-31.03,C
1177306.0,1.05,-0.27,9.66,0.04,-0.03,0.01,-39.13,35.68,-30.58,C
1177319.0,1.01,-0.23,9.69,0.06,-0.01,-0.04,-38.53,37.78,-28.93,C
1177332.0,1.01,-0.21,9.67,0.11,-0.01,0.06,-37.03,35.98,-29.53,C
1177345.0,1.04,-0.2,9.67,0.03,-0.03,-0.01,-37.03,35.68,-30.58,C
1177358.0,1.0,-0.13,9.7,0.07,-0.0,0.03,-37.03,35.68,-30.58,C
1177371.0,1.09,-0.13,9.59,0.01,0.01,0.01,-38.23,35.98,-31.03,C
1177384.0,1.04,-0.14,9.63,0.1,-0.04,-0.01,-37.78,34.93,-29.83,C
1177397.0,1.05,-0.19,9.52,0.12,-0.02,-0.02,-37.78,34.93,-29.83,C
1177410.0,1.06,-0.24,9.54,0.11,-0.02,0.04,-36.88,36.13,-29.68,C
1177423.0,1.02,-0.12,9.69,0.07,0.05,0.04,-37.03,35.98,-31.78,C
1177436.0,1.01,-0.1,9.63,0.1,0.07,-0.03,-38.53,35.38,-32.38,C
1177449.0,0.95,-0.12,9.61,0.09,0.03,0.01,-38.53,35.38,-32.38,C
1177462.0,0.98,-0.09,9.67,0.09,0.04,-0.03,-38.53,34.63,-30.13,C
1177475.0,0.96,-0.17,9.64,0.13,-0.04,0.01,-38.68,35.98,-31.48,C
1177488.0,1.02,-0.17,9.68,0.12,0.01,-0.05,-38.68,35.98,-31.48,C
1177500.0,1.09,-0.17,9.63,0.12,0.04,0.01,-38.23,35.98,-31.78,C
1177514.0,1.14,0.14,9.7,0.13,-0.03,-0.12,-38.08,35.83,-31.18,C
1177527.0,1.03,-0.23,9.74,0.13,-0.02,0.06,-39.42,35.68,-31.48,C
1177540.0,1.06,0.04,9.66,0.18,0.01,0.05,-39.42,35.68,-31.48,C
1177553.0,1.02,0.21,9.67,0.13,-0.0,0.01,-38.23,35.98,-31.48,C
1177566.0,0.96,0.14,9.69,0.07,0.03,-0.01,-39.42,35.98,-31.78,C
1177579.0,1.01,0.17,9.63,0.07,0.04,0.04,-39.42,35.98,-31.78,C
1177592.0,1.0,0.2,9.72,0.06,-0.01,0.0,-37.78,34.48,-31.48,C
1177605.0,1.0,0.21,9.64,0.03,0.03,-0.04,-38.08,36.58,-30.43,C
1177618.0,0.96,0.17,9.62,-0.01,-0.03,-0.05,-36.88,34.63,-29.68,C
1177631.0,0.99,0.1,9.63,-0.05,0.04,-0.01,-38.23,34.48,-31.48,C
1177644.0,0.92,0.11,9.67,-0.0,0.01,0.03,-37.18,35.08,-29.68,C
1177657.0,0.98,0.04,9.69,0.01,-0.02,-0.03,-38.68,35.98,-31.78,C
1177670.0,0.94,0.01,9.68,0.0,-0.01,-0.04,-37.48,35.98,-29.83,C
1177683.0,0.93,0.03,9.71,0.0,-0.0,-0.06,-37.03,34.93,-29.83,C
1177696.0,0.98,0.03,9.7,0.03,0.03,-0.01,-37.78,34.48,-31.03,C
1177708.0,1.02,0.05,9.73,0.01,-0.0,-0.04,-39.72,35.83,-30.13,C
1177722.0,1.03,0.03,9.76,0.07,-0.0,0.06,-39.42,35.68,-29.83,C
1177735.0,1.02,0.03,9.78,0.02,-0.02,0.01,-37.18,35.83,-30.88,C
1177748.0,0.93,0.06,9.8,0.07,-0.0,-0.01,-38.53,35.08,-30.13,C
1177761.0,1.0,0.05,9.79,0.0,0.04,-0.02,-37.18,35.83,-32.38,C
1177774.0,0.93,0.14,9.7,0.01,0.05,0.03,-38.68,35.98,-32.23,C
1177787.0,0.88,0.09,9.71,-0.02,0.02,-0.06,-39.42,34.48,-31.03,C
1177800.0,0.9,0.11,9.74,0.04,-0.02,0.05,-38.83,35.08,-29.68,C
1177813.0,0.91,0.05,9.65,0.0,0.04,-0.07,-38.53,32.83,-30.88,C
1177826.0,0.88,0.06,9.74,-0.02,0.02,0.01,-38.23,34.93,-31.48,C
1177839.0,0.94,0.05,9.73,0.03,-0.02,0.02,-37.03,34.48,-30.58,C
1177852.0,0.99,0.08,9.69,0.03,-0.01,0.07,-38.08,34.63,-30.43,C
1177865.0,0.96,0.13,9.68,0.05,-0.01,-0.04,-36.88,35.08,-30.13,C
1177878.0,0.98,0.14,9.69,-0.01,0.01,0.01,-38.53,35.38,-31.63,C
1177891.0,0.88,0.12,9.59,0.03,0.02,-0.01,-37.63,36.13,-30.43,C
1177904.0,0.96,0.11,9.59,0.0,0.04,-0.04,-40.02,35.83,-30.43,C
1177916.0,0.91,0.11,9.58,0.0,-0.01,0.01,-37.63,33.58,-30.88,C
1177930.0,1.01,0.05,9.62,0.03,-0.03,0.02,-37.63,33.58,-30.88,C
1177943.0,0.94,0.1,9.58,0.06,0.01,0.0,-37.03,34.48,-31.48,C
1177956.0,0.93,0.07,9.68,0.01,-0.0,0.03,-38.08,34.33,-30.13,C
