t,ax,ay,az,gx,gy,gz,mx,my,mz,label
965757.0,-0.47,0.31,9.77,-0.02,0.01,0.02,-33.28,29.83,-37.63,L
965770.0,-0.47,0.37,9.68,-0.02,0.02,0.01,-31.63,30.73,-36.88,L
965783.0,-0.56,0.35,9.74,-0.0,-0.0,-0.04,-34.18,29.83,-34.48,L
965796.0,-0.58,0.4,9.71,0.01,-0.03,0.02,-33.13,30.13,-38.23,L
965809.0,-0.6,0.41,9.75,0.02,-0.03,0.01,-33.13,30.13,-38.23,L
965822.0,-0.58,0.38,9.78,0.04,-0.03,0.06,-34.33,31.18,-36.28,L
965834.0,-0.51,0.41,9.82,0.03,-0.03,0.02,-32.68,30.43,-36.58,L
965848.0,-0.52,0.41,9.8,-0.04,0.02,0.01,-32.68,30.43,-36.58,L
965861.0,-0.51,0.42,9.74,-0.05,0.01,-0.05,-34.63,29.83,-34.93,L
965874.0,-0.54,0.36,9.79,-0.01,-0.04,0.02,-33.58,31.63,-35.53,L
965887.0,-0.55,0.29,9.75,-0.02,0.02,0.0,-32.53,30.73,-35.68,L
965900.0,-0.57,0.33,9.62,-0.01,0.02,0.0,-32.53,30.73,-35.68,L
965913.0,-0.54,0.34,9.73,0.03,0.02,0.01,-33.88,28.93,-37.03,L
965926.0,-0.51,0.3,9.68,0.06,-0.04,0.04,-34.18,29.53,-35.68,L
965939.0,-0.54,0.32,9.67,0.01,-0.05,0.01,-34.18,29.53,-35.68,L
965952.0,-0.54,0.38,9.72,0.04,-0.03,0.04,-32.68,30.88,-35.83,L
965965.0,-0.51,0.38,9.65,-0.06,-0.0,-0.01,-32.08,29.83,-34.93,L
965978.0,-0.53,0.4,9.66,-0.0,-0.01,0.02,-35.38,29.83,-36.88,L
965991.0,-0.57,0.4,9.65,-0.02,0.0,0.01,-33.88,30.43,-35.83,L
966004.0,-0.55,0.41,9.72,0.01,-0.01,0.02,-33.73,29.83,-36.88,L
966017.0,-0.58,0.4,9.7,-0.01,-0.0,-0.01,-33.58,28.63,-35.53,L
966030.0,-0.6,0.34,9.72,-0.01,-0.02,-0.04,-33.73,29.08,-35.68,L
966042.0,-0.6,0.35,9.7,-0.0,0.01,0.01,-33.13,28.63,-37.03,L
966056.0,-0.57,0.35,9.79,0.0,-0.04,0.03,-33.28,31.03,-35.68,L
966069.0,-0.48,0.28,9.83,0.01,-0.03,0.05,-32.98,29.83,-36.13,L
966082.0,-0.47,0.4,9.83,0.05,-0.03,-0.01,-34.33,30.13,-35.83,L
966095.0,-0.44,0.35,9.87,-0.06,-0.01,-0.0,-33.88,28.63,-35.08,L
966108.0,-0.43,0.35,9.83,0.01,0.0,-0.04,-34.18,30.28,-36.43,L
966121.0,-0.48,0.33,9.81,-0.01,0.04,-0.03,-33.58,30.43,-35.53,L
966134.0,-0.47,0.41,9.76,0.01,0.02,-0.0,-33.88,30.43,-36.28,L
966147.0,-0.51,0.35,9.78,-0.02,-0.01,0.05,-32.53,29.83,-36.13,L
966160.0,-0.44,0.3,9.73,0.04,0.01,0.03,-31.93,28.93,-35.53,L
966173.0,-0.46,0.34,9.7,-0.02,0.05,0.05,-34.78,30.13,-35.83,L
966186.0,-0.44,0.36,9.71,0.01,0.05,0.03,-32.98,30.28,-35.23,L
966199.0,-0.45,0.37,9.69,0.05,0.0,0.01,-32.98,30.28,-35.23,L
966212.0,-0.47,0.44,9.62,0.0,0.02,-0.01,-31.63,30.73,-34.93,L
966225.0,-0.56,0.44,9.63,0.0,0.03,0.02,-33.28,28.78,-36.43,L
966238.0,-0.57,0.43,9.67,-0.0,0.07,-0.02,-33.28,28.78,-37.63,L
966250.0,-0.56,0.42,9.62,-0.01,0.04,0.02,-33.58,30.13,-36.28,L
966264.0,-0.57,0.36,9.69,-0.02,-0.04,0.0,-32.68,31.18,-37.03,L
966277.0,-0.52,0.33,9.71,0.02,-0.03,-0.0,-32.53,30.28,-35.23,L
966290.0,-0.52,0.33,9.66,0.03,-0.04,0.02,-32.53,30.28,-35.23,L
966303.0,-0.53,0.41,9.67,-0.01,0.02,-0.0,-32.38,29.68,-34.78,L
966316.0,-0.5,0.37,9.66,-0.01,0.06,-0.04,-32.98,30.73,-35.23,L
966329.0,-0.51,0.35,9.72,-0.04,0.02,0.01,-32.98,30.73,-35.23,L
966342.0,-0.53,0.28,9.76,0.0,-0.03,0.02,-33.13,30.43,-35.83,L
966355.0,-0.51,0.33,9.75,0.01,-0.03,0.0,-34.33,31.63,-36.28,L
966368.0,-0.56,0.38,9.74,-0.01,-0.0,0.01,-33.28,29.83,-36.13,L
966381.0,-0.51,0.37,9.81,0.0,-0.04,0.02,-33.28,29.83,-36.13,L
966394.0,-0.49,0.42,9.83,0.01,-0.05,-0.01,-33.13,30.88,-34.78,L
966407.0,-0.56,0.36,9.86,-0.01,0.01,-0.04,-33.73,29.53,-37.18,L
966420.0,-0.5,0.35,9.8,-0.01,0.02,-0.07,-33.73,29.53,-37.18,L
966433.0,-0.52,0.41,9.73,0.02,0.01,0.03,-33.73,31.03,-35.68,L
966446.0,-0.53,0.35,9.74,0.02,0.05,-0.04,-34.18,31.03,-36.43,L
966458.0,-0.55,0.37,9.78,-0.0,0.06,0.0,-34.18,31.03,-36.43,L
966472.0,-0.57,0.33,9.79,0.04,-0.03,0.08,-33.28,31.03,-35.68,L
966485.0,-0.55,0.35,9.72,0.03,-0.02,0.02,-32.38,29.68,-36.28,L
966498.0,-0.54,0.37,9.71,0.0,-0.02,0.01,-33.58,30.13,-35.08,L
966511.0,-0.47,0.42,9.73,-0.01,0.03,0.03,-34.18,30.73,-34.48,L
966524.0,-0.5,0.34,9.69,0.04,-0.02,0.06,-31.48,30.43,-35.53,L
966537.0,-0.58,0.4,9.79,0.01,0.01,0.07,-32.38,29.38,-34.33,L
966550.0,-0.53,0.36,9.68,-0.01,0.05,-0.02,-33.13,30.43,-36.58,L
