t,ax,ay,az,gx,gy,gz,mx,my,mz,w,nx,ny,nz,yaw,pitch,roll
13758637.0,-0.27,0.25,-10.33,-0.03,0.01,-0.03,-102.0,-161.7,-158.55,-0.01,-0.32,-0.94,-0.01,2.4851921751130033,0.012399682231776347,3.116035225073884
13758663.0,-0.23,0.31,-10.25,-0.04,0.02,0.04,-102.75,-161.25,-158.1,-0.01,-0.32,-0.94,-0.01,2.4851921751130033,0.012399682231776347,3.116035225073884
13758689.0,-0.38,0.27,-10.23,-0.02,0.03,0.01,-102.0,-162.45,-157.05,-0.01,-0.32,-0.94,-0.01,2.4851921751130033,0.012399682231776347,3.116035225073884
13758715.0,-0.32,0.24,-10.04,-0.01,-0.04,-0.03,-101.1,-161.4,-157.65,-0.01,-0.32,-0.94,-0.01,2.4851921751130033,0.012399682231776347,3.116035225073884
13758741.0,-0.25,0.27,-10.13,-0.01,-0.01,0.06,-101.7,-162.75,-157.8,-0.01,-0.32,-0.94,-0.01,2.4851921751130033,0.012399682231776347,3.116035225073884
13758767.0,-0.25,0.22,-10.08,-0.02,0.03,0.08,-101.85,-161.1,-157.95,-0.01,-0.32,-0.94,-0.01,2.4851921751130033,0.012399682231776347,3.116035225073884
13758792.0,-0.17,0.26,-10.04,0.01,-0.02,0.01,-100.95,-162.0,-159.15,-0.01,-0.32,-0.94,-0.01,2.4851921751130033,0.012399682231776347,3.116035225073884
13758819.0,-0.18,0.16,-10.09,-0.02,0.05,-0.02,-100.5,-161.4,-158.7,-0.01,-0.32,-0.94,-0.01,2.4851921751130033,0.012399682231776347,3.116035225073884
13758845.0,-0.17,0.28,-10.27,0.01,0.07,-0.07,-101.7,-161.7,-158.1,-0.01,-0.32,-0.94,-0.01,2.4851921751130033,0.012399682231776347,3.116035225073884
13758871.0,-0.28,0.15,-10.14,-0.01,0.03,0.0,-100.5,-162.6,-158.7,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13758897.0,-0.35,0.28,-10.14,0.0,0.01,-0.05,-101.85,-163.65,-159.75,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13758923.0,-0.26,0.23,-10.25,-0.01,0.04,0.02,-100.5,-161.4,-157.65,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13758949.0,-0.3,0.16,-10.14,0.03,0.04,0.0,-101.4,-161.25,-157.8,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13758975.0,-0.37,0.24,-10.2,-0.01,-0.04,-0.03,-101.1,-161.1,-158.25,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759000.0,-0.47,0.41,-10.08,0.02,0.05,-0.01,-101.4,-160.95,-157.8,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759027.0,-0.27,0.36,-10.16,0.01,-0.01,0.06,-102.3,-159.6,-157.95,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759053.0,-0.39,0.34,-10.15,0.03,-0.01,0.03,-101.4,-159.75,-157.35,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759079.0,-0.31,0.34,-10.19,0.01,0.04,0.04,-102.75,-162.75,-156.75,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759105.0,-0.15,0.32,-10.11,0.02,0.02,-0.01,-100.65,-162.0,-157.8,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759131.0,-0.18,0.34,-10.28,0.02,0.02,-0.03,-101.55,-161.1,-158.7,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759157.0,-0.19,0.18,-10.26,0.03,-0.04,-0.06,-101.85,-162.15,-157.65,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759183.0,-0.21,0.1,-10.14,-0.02,0.04,-0.08,-102.75,-161.25,-158.1,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759208.0,-0.14,0.21,-10.16,-0.01,0.03,-0.03,-101.1,-161.4,-157.2,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759235.0,-0.11,0.19,-10.23,-0.02,0.0,-0.03,-101.4,-162.0,-158.1,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759261.0,-0.34,0.28,-10.27,-0.03,0.03,0.04,-102.0,-162.0,-157.35,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759287.0,-0.24,0.39,-10.18,-0.03,0.01,-0.05,-101.85,-161.85,-158.25,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759313.0,-0.37,0.29,-10.06,0.01,0.02,-0.02,-101.4,-161.25,-158.55,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759339.0,-0.2,0.35,-10.14,0.02,0.0,0.03,-103.95,-162.0,-157.05,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759365.0,-0.34,0.27,-10.13,0.04,0.02,0.01,-101.7,-162.75,-158.1,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759391.0,-0.26,0.18,-10.22,0.04,0.01,-0.02,-102.3,-160.05,-159.0,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759416.0,-0.13,0.3,-10.11,0.01,0.02,-0.0,-101.55,-161.1,-157.95,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759443.0,-0.11,0.24,-10.15,0.03,0.03,0.03,-102.3,-161.1,-159.0,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759469.0,-0.28,0.3,-10.09,-0.04,0.01,-0.03,-101.55,-161.85,-159.75,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759495.0,-0.16,0.24,-10.18,-0.0,0.0,-0.03,-102.0,-160.5,-158.55,-0.0,-0.32,-0.95,-0.01,2.491842621200428,-0.006399956309422812,3.122685671161309
13759521.0,-0.37,0.17,-10.27,0.0,0.01,-0.04,-100.95,-162.75,-158.55,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759547.0,-0.32,0.3,-10.31,0.0,0.02,-0.02,-102.3,-160.8,-157.2,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759573.0,-0.23,0.13,-10.27,-0.01,0.03,-0.04,-101.4,-160.2,-157.35,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759599.0,-0.34,0.23,-10.21,-0.03,0.02,-0.03,-103.2,-161.7,-157.8,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759625.0,-0.36,0.23,-10.15,-0.0,0.0,-0.09,-101.7,-160.5,-156.75,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759651.0,-0.16,0.15,-10.15,0.02,-0.0,-0.09,-101.1,-161.4,-158.25,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759677.0,-0.26,0.21,-10.17,0.02,0.01,0.0,-101.55,-161.1,-157.65,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759703.0,-0.24,0.26,-10.27,0.03,-0.01,-0.05,-102.45,-162.0,-158.1,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759729.0,-0.28,0.19,-10.31,0.01,-0.02,-0.01,-101.4,-160.5,-157.05,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759754.0,-0.31,0.3,-10.16,-0.03,-0.05,-0.01,-101.85,-161.85,-159.0,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759781.0,-0.38,0.08,-10.23,0.01,-0.02,0.01,-101.55,-160.35,-157.2,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759807.0,-0.18,0.27,-10.06,0.01,-0.01,-0.04,-102.0,-161.7,-158.1,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759833.0,-0.36,0.26,-10.02,-0.03,-0.01,-0.03,-102.3,-161.1,-158.7,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759859.0,-0.34,0.25,-10.18,0.02,-0.01,0.01,-102.6,-161.4,-157.95,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759885.0,-0.33,0.26,-10.04,0.02,0.0,0.03,-102.0,-161.25,-157.8,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759911.0,-0.23,0.25,-10.04,0.04,0.05,-0.02,-102.0,-163.2,-158.55,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759937.0,-0.27,0.28,-10.15,0.0,0.02,-0.01,-101.55,-161.85,-159.75,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759962.0,-0.37,0.29,-10.17,0.05,-0.01,0.04,-101.4,-161.25,-157.35,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13759989.0,-0.17,0.26,-10.05,0.03,0.02,-0.02,-102.75,-161.7,-158.85,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13760015.0,-0.24,0.23,-10.18,0.01,-0.04,-0.03,-101.7,-162.45,-157.05,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13760041.0,-0.21,0.35,-10.1,0.01,0.05,0.01,-100.5,-161.1,-156.9,-0.01,-0.32,-0.95,-0.01,2.4916239732848626,0.012599666606646487,3.1163168591178594
13760067.0,-0.23,0.31,-10.24,0.02,0.04,-0.01,-101.85,-161.1,-158.7,-0.0,-0.32,-0.95,-0.01,2.491842621200428,-0.006399956309422812,3.122685671161309
13760093.0,-0.3,0.21,-10.3,0.01,0.0,0.04,-102.75,-162.0,-158.55,-0.0,-0.32,-0.95,-0.01,2.491842621200428,-0.006399956309422812,3.122685671161309
13760119.0,-0.31,0.17,-10.1,-0.01,0.01,-0.02,-101.7,-160.95,-157.8,-0.0,-0.32,-0.95,-0.01,2.491842621200428,-0.006399956309422812,3.122685671161309
13760145.0,-0.3,0.22,-10.18,-0.0,0.03,-0.03,-100.65,-162.45,-157.8,-0.0,-0.32,-0.95,-0.01,2.491842621200428,-0.006399956309422812,3.122685671161309
13760170.0,-0.29,0.24,-10.18,-0.01,0.06,0.02,-101.55,-162.15,-157.65,-0.0,-0.32,-0.95,-0.01,2.491842621200428,-0.006399956309422812,3.122685671161309
13760197.0,-0.14,0.27,-10.17,-0.02,0.02,0.03,-101.55,-161.4,-158.7,-0.0,-0.32,-0.95,-0.01,2.491842621200428,-0.006399956309422812,3.122685671161309
13760223.0,-0.28,0.27,-10.2,0.0,0.04,0.0,-102.75,-161.25,-157.35,-0.0,-0.32,-0.95,-0.01,2.491842621200428,-0.006399956309422812,3.122685671161309
13760249.0,-0.26,0.29,-10.17,0.01,0.0,-0.08,-102.0,-161.25,-158.55,-0.0,-0.32,-0.95,-0.01,2.491842621200428,-0.006399956309422812,3.122685671161309
13760275.0,-0.27,0.18,-10.17,-0.02,0.01,0.0,-101.7,-162.0,-157.05,-0.0,-0.32,-0.95,-0.01,2.491842621200428,-0.006399956309422812,3.122685671161309
13760301.0,-0.19,0.29,-10.17,0.02,-0.04,-0.02,-101.85,-160.8,-158.25,-0.0,-0.32,-0.95,-0.01,2.491842621200428,-0.006399956309422812,3.122685671161309
13760327.0,-0.26,0.13,-10.24,-0.01,-0.01,-0.04,-102.75,-162.75,-157.8,-0.0,-0.32,-0.95,-0.01,2.491842621200428,-0.006399956309422812,3.122685671161309
13760353.0,-0.2,0.07,-10.23,0.01,0.0,-0.04,-103.5,-162.0,-157.05,-0.0,-0.32,-0.95,-0.01,2.491842621200428,-0.006399956309422812,3.122685671161309
13760378.0,-0.28,0.11,-10.19,-0.01,0.02,-0.04,-101.85,-160.8,-157.95,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760405.0,-0.3,0.14,-10.16,-0.02,0.01,0.04,-102.3,-162.6,-158.25,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760431.0,-0.27,0.18,-10.25,-0.03,0.05,-0.01,-100.95,-159.75,-157.8,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760457.0,-0.34,0.22,-10.14,0.01,0.02,-0.05,-101.1,-162.6,-159.0,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760483.0,-0.13,0.17,-10.21,0.03,0.01,-0.04,-102.6,-160.8,-158.7,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760509.0,-0.29,0.3,-10.19,-0.03,-0.0,-0.06,-102.0,-161.7,-158.85,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13760535.0,-0.26,0.22,-10.09,0.03,-0.03,0.01,-102.3,-161.85,-157.2,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13760561.0,-0.18,0.12,-10.24,0.04,0.02,-0.0,-102.3,-162.6,-157.95,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760586.0,-0.23,0.31,-10.23,0.01,0.0,0.03,-102.3,-160.8,-158.7,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760613.0,-0.15,0.28,-10.27,0.04,-0.01,-0.01,-103.35,-162.6,-157.95,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760639.0,-0.25,0.27,-10.18,0.02,-0.02,-0.0,-101.1,-160.8,-158.25,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760665.0,-0.27,0.24,-10.15,0.02,0.04,0.05,-101.7,-160.95,-158.1,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760691.0,-0.22,0.16,-10.08,0.04,-0.01,0.04,-101.4,-160.95,-158.1,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760717.0,-0.2,0.17,-10.21,0.01,0.01,0.01,-102.0,-162.0,-158.1,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760743.0,-0.37,0.16,-10.26,0.01,0.01,-0.05,-101.4,-162.75,-157.8,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760769.0,-0.29,0.05,-10.18,-0.02,0.0,0.01,-101.85,-161.1,-158.7,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760794.0,-0.37,0.12,-10.06,0.02,0.0,0.04,-100.5,-161.1,-157.65,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760821.0,-0.26,0.19,-10.18,-0.05,0.01,-0.0,-101.55,-160.8,-158.25,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760847.0,-0.26,0.21,-10.18,0.0,0.02,0.01,-100.95,-161.7,-157.05,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760873.0,-0.14,0.19,-10.22,0.0,0.02,0.0,-102.6,-161.4,-158.25,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760899.0,-0.13,0.14,-10.19,0.02,-0.0,0.02,-102.3,-160.8,-157.95,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760925.0,-0.33,0.22,-10.1,0.02,0.02,0.04,-101.4,-162.75,-157.8,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760951.0,-0.33,0.18,-10.34,0.0,-0.02,-0.03,-102.3,-162.6,-157.65,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13760977.0,-0.31,0.13,-10.41,0.03,-0.01,0.0,-102.3,-161.1,-159.0,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13761002.0,-0.28,0.19,-10.22,0.0,-0.05,-0.02,-102.0,-161.25,-158.1,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761029.0,-0.36,0.23,-10.3,-0.03,0.03,-0.02,-102.45,-161.25,-158.1,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761055.0,-0.26,0.28,-10.15,-0.04,-0.01,0.02,-100.65,-160.5,-157.8,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761081.0,-0.37,0.22,-10.13,-0.02,0.05,0.02,-101.4,-161.25,-159.15,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761107.0,-0.25,0.15,-10.15,0.0,0.0,0.02,-102.9,-162.15,-158.7,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761133.0,-0.28,0.13,-10.2,0.01,0.02,0.06,-102.45,-162.0,-158.55,-0.0,-0.31,-0.95,-0.01,2.510808664119822,-0.0061999602787430105,3.1225664069295265
13761159.0,-0.3,0.17,-10.26,0.01,-0.02,-0.04,-102.0,-159.75,-159.6,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761185.0,-0.24,0.18,-10.11,0.04,-0.01,0.03,-101.85,-161.4,-158.25,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761210.0,-0.25,0.22,-10.29,-0.03,-0.05,-0.03,-102.45,-161.25,-157.8,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761237.0,-0.26,0.17,-10.18,0.01,0.01,0.0,-100.95,-161.25,-158.55,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761263.0,-0.3,0.25,-10.2,-0.01,0.04,-0.04,-102.45,-160.5,-158.1,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761289.0,-0.31,0.1,-10.19,-0.0,0.01,-0.03,-101.1,-161.85,-157.95,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761315.0,-0.17,0.11,-10.25,-0.02,-0.03,0.03,-102.3,-161.4,-158.25,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761341.0,-0.29,0.26,-10.25,0.03,0.02,-0.0,-100.95,-160.5,-159.15,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761367.0,-0.32,0.18,-10.08,-0.03,0.05,0.02,-101.7,-161.25,-159.15,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761393.0,-0.1,0.23,-10.13,-0.02,-0.02,-0.07,-102.75,-162.45,-158.85,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761418.0,-0.19,0.23,-10.24,-0.02,0.03,0.01,-101.85,-161.1,-158.25,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761445.0,-0.25,0.28,-10.26,-0.01,-0.0,0.0,-103.2,-162.0,-157.8,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761471.0,-0.38,0.21,-10.16,-0.01,0.04,-0.04,-101.85,-162.15,-159.3,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761497.0,-0.26,0.36,-10.11,-0.03,-0.03,-0.0,-101.85,-161.4,-158.7,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761523.0,-0.28,0.28,-10.13,0.02,-0.01,0.03,-102.0,-162.0,-158.1,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761549.0,-0.24,0.12,-10.17,0.02,-0.02,0.0,-101.1,-160.35,-157.65,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761575.0,-0.24,0.12,-10.4,0.01,0.03,-0.0,-102.45,-160.2,-158.85,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761601.0,-0.23,0.09,-10.23,-0.01,0.02,-0.03,-101.7,-162.0,-158.55,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761626.0,-0.17,0.29,-10.27,0.03,-0.0,-0.0,-102.75,-162.0,-158.1,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761653.0,-0.31,0.13,-10.24,-0.01,0.0,0.02,-100.95,-161.7,-158.55,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761679.0,-0.34,0.17,-10.2,-0.01,0.03,-0.05,-102.75,-162.75,-157.05,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761705.0,-0.27,0.24,-10.14,-0.0,0.03,0.02,-102.3,-161.4,-158.7,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761731.0,-0.36,0.18,-10.25,0.02,-0.01,-0.01,-101.85,-163.65,-158.25,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761757.0,-0.31,0.2,-10.23,0.01,0.01,-0.04,-102.75,-161.7,-158.1,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761783.0,-0.25,0.14,-10.21,-0.0,0.03,-0.01,-101.85,-161.1,-157.2,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761809.0,-0.35,0.1,-10.38,-0.0,0.02,-0.03,-102.3,-161.85,-157.95,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761834.0,-0.34,0.29,-10.12,-0.01,0.03,-0.05,-101.85,-160.8,-158.25,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761861.0,-0.2,0.22,-10.21,0.01,0.01,0.01,-102.0,-161.7,-157.8,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761887.0,-0.35,0.23,-10.18,0.01,0.02,0.01,-102.0,-161.7,-157.35,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761913.0,-0.11,0.17,-10.21,0.04,0.03,-0.02,-101.55,-162.15,-158.25,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761939.0,-0.46,0.13,-10.12,-0.04,-0.01,-0.01,-102.0,-160.2,-159.15,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761965.0,-0.34,0.22,-10.21,0.02,0.05,-0.0,-102.3,-162.15,-157.95,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
13761991.0,-0.32,0.08,-10.21,0.02,0.04,-0.02,-102.3,-161.1,-157.2,-0.01,-0.31,-0.95,-0.01,2.5105878901995164,0.012799650477529966,3.1163576269494593
