t,ax,ay,az,gx,gy,gz,mx,my,mz,w,nx,ny,nz,yaw,pitch,roll
13815265.0,-0.62,0.08,-10.25,0.0,-0.02,-0.05,-100.5,-162.15,-157.2,-0.02,-0.17,-0.98,0.0,2.797936120439182,0.03918996138998419,3.134716434734242
13815304.0,-0.68,-0.02,-10.18,-0.04,-0.01,0.0,-102.0,-162.45,-156.3,-0.02,-0.17,-0.98,0.0,2.797936120439182,0.03918996138998419,3.134716434734242
13815330.0,-0.72,0.06,-10.07,-0.01,-0.01,-0.06,-99.0,-161.85,-157.65,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815356.0,-0.71,-0.01,-10.14,-0.0,-0.0,-0.02,-100.8,-162.9,-157.2,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815382.0,-0.81,-0.02,-10.3,0.01,0.0,-0.01,-101.55,-161.1,-157.95,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815408.0,-0.74,0.07,-10.21,-0.01,0.01,0.0,-101.7,-162.75,-157.8,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815434.0,-0.78,0.02,-10.1,-0.01,-0.05,0.03,-101.85,-161.1,-157.65,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815459.0,-0.57,0.12,-10.17,-0.01,-0.01,0.0,-100.5,-162.9,-157.2,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815486.0,-0.73,-0.03,-10.15,0.02,0.02,0.06,-101.85,-162.15,-156.6,-0.02,-0.17,-0.98,0.0,2.797936120439182,0.03918996138998419,3.134716434734242
13815512.0,-0.72,0.04,-10.06,0.0,0.07,-0.02,-102.0,-163.95,-157.8,-0.02,-0.17,-0.98,0.0,2.797936120439182,0.03918996138998419,3.134716434734242
13815538.0,-0.72,0.08,-10.23,0.0,0.03,0.01,-103.2,-162.0,-157.8,-0.02,-0.17,-0.98,0.0,2.797936120439182,0.03918996138998419,3.134716434734242
13815564.0,-0.64,0.04,-10.22,-0.0,0.01,0.0,-99.3,-162.6,-157.95,-0.02,-0.17,-0.98,0.0,2.797936120439182,0.03918996138998419,3.134716434734242
13815590.0,-0.74,0.1,-10.07,-0.01,0.03,-0.03,-101.85,-161.1,-155.85,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815616.0,-0.57,0.09,-10.25,0.02,0.04,0.04,-99.75,-161.1,-157.95,-0.02,-0.17,-0.98,0.0,2.797936120439182,0.03918996138998419,3.134716434734242
13815642.0,-0.71,0.0,-10.26,0.02,0.03,-0.02,-101.1,-161.4,-156.9,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815667.0,-0.77,0.11,-10.15,0.01,-0.0,-0.03,-100.2,-162.0,-157.35,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815694.0,-0.66,0.06,-10.2,-0.01,0.03,-0.01,-102.0,-161.7,-157.35,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815720.0,-0.51,0.07,-10.09,-0.01,0.02,-0.04,-100.65,-161.25,-158.1,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815746.0,-0.59,-0.06,-10.19,0.02,0.01,0.01,-102.3,-161.1,-156.6,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815772.0,-0.75,0.05,-10.16,0.02,-0.02,-0.02,-99.9,-161.7,-157.05,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815798.0,-0.69,0.02,-10.28,0.01,0.08,-0.04,-100.65,-162.45,-157.05,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815824.0,-0.68,0.0,-10.13,0.02,0.03,0.0,-101.7,-163.5,-157.8,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815850.0,-0.84,-0.11,-10.21,-0.0,-0.0,-0.03,-100.5,-161.1,-158.25,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815875.0,-0.71,-0.03,-10.2,0.02,0.01,-0.01,-100.95,-162.75,-157.35,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815902.0,-0.69,0.01,-10.2,0.01,-0.01,-0.0,-101.1,-162.15,-157.2,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815928.0,-0.8,0.03,-10.15,0.01,-0.02,0.02,-100.95,-163.2,-156.75,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815954.0,-0.62,0.08,-10.2,0.01,-0.04,0.0,-100.65,-161.7,-156.0,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13815980.0,-0.71,0.11,-10.2,0.03,-0.02,-0.03,-100.05,-161.85,-158.25,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13816006.0,-0.78,0.0,-10.15,0.02,-0.01,0.02,-101.4,-162.0,-157.35,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13816032.0,-0.79,0.01,-10.24,-0.01,0.04,-0.08,-100.95,-163.2,-157.35,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13816058.0,-0.69,0.03,-10.2,0.02,0.03,-0.03,-100.95,-163.5,-157.35,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13816083.0,-0.76,-0.05,-9.96,-0.02,0.05,-0.01,-100.65,-162.45,-157.05,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13816110.0,-0.78,0.04,-10.04,0.0,0.03,-0.04,-100.65,-162.75,-157.35,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13816136.0,-0.7,0.09,-10.1,-0.01,0.03,0.05,-101.55,-161.85,-155.85,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13816162.0,-0.68,0.02,-10.02,0.05,0.01,-0.01,-101.85,-162.9,-156.15,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13816188.0,-0.68,0.0,-10.2,0.04,0.01,0.02,-101.1,-161.1,-157.95,-0.02,-0.16,-0.98,0.0,2.817788713988765,0.03918996138998419,3.1350992383615677
13816214.0,-0.64,0.04,-10.19,-0.01,0.01,-0.06,-100.95,-163.2,-157.8,-0.02,-0.16,-0.99,0.0,2.8210059500721387,0.03958965095548121,3.1352264807660597
13816240.0,-0.86,-0.05,-10.26,-0.02,-0.01,-0.05,-100.2,-162.0,-157.8,-0.02,-0.16,-0.99,0.0,2.8210059500721387,0.03958965095548121,3.1352264807660597
13816266.0,-0.7,-0.0,-10.18,0.01,0.05,0.03,-101.55,-162.9,-156.6,-0.02,-0.16,-0.99,0.0,2.8210059500721387,0.03958965095548121,3.1352264807660597
13816291.0,-0.92,-0.05,-10.18,-0.0,0.0,0.02,-102.3,-162.9,-157.95,-0.02,-0.16,-0.99,0.0,2.8210059500721387,0.03958965095548121,3.1352264807660597
13816318.0,-0.65,0.0,-10.22,-0.01,-0.01,0.0,-101.85,-161.1,-157.95,-0.02,-0.16,-0.99,0.0,2.8210059500721387,0.03958965095548121,3.1352264807660597
13816344.0,-0.81,-0.01,-10.19,-0.03,0.05,0.01,-101.1,-161.85,-156.15,-0.02,-0.16,-0.99,0.0,2.8210059500721387,0.03958965095548121,3.1352264807660597
13816370.0,-0.71,0.05,-10.11,-0.02,0.03,-0.06,-99.9,-162.0,-156.3,-0.02,-0.16,-0.99,0.0,2.8210059500721387,0.03958965095548121,3.1352264807660597
