t,ax,ay,az,gx,gy,gz,mx,my,mz,w,nx,ny,nz,yaw,pitch,roll
11923751.0,4.22,-2.23,-9.13,-0.02,0.05,-0.0,-109.35,-135.6,-102.15,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11923791.0,4.04,-2.09,-9.02,0.01,-0.05,0.01,-108.9,-135.6,-102.9,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11923817.0,4.12,-2.08,-9.1,-0.04,0.02,-0.03,-109.35,-135.9,-104.7,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11923843.0,4.03,-2.02,-9.04,-0.03,0.03,-0.08,-109.5,-136.2,-102.45,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11923869.0,4.09,-2.1,-8.88,-0.01,0.01,0.0,-110.55,-134.7,-102.45,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11923895.0,3.74,-2.07,-8.88,-0.03,0.01,0.04,-109.95,-136.35,-101.85,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11923920.0,3.94,-2.01,-8.93,-0.01,-0.01,0.03,-109.65,-135.6,-102.15,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11923947.0,4.01,-2.09,-8.96,-0.05,0.02,0.0,-108.15,-135.6,-102.9,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11923973.0,3.99,-2.08,-8.97,0.01,-0.0,0.04,-109.35,-135.15,-102.9,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11923999.0,4.08,-2.1,-9.05,0.0,0.04,-0.04,-108.45,-136.2,-102.75,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11924025.0,4.17,-2.18,-9.22,-0.0,-0.01,-0.02,-109.95,-136.35,-102.9,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11924051.0,4.01,-2.06,-9.0,-0.04,0.0,-0.01,-109.8,-136.2,-102.75,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11924077.0,4.02,-2.17,-9.11,-0.01,-0.01,0.02,-108.75,-135.75,-103.05,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11924103.0,4.07,-2.12,-9.07,0.0,-0.01,0.02,-108.45,-135.45,-103.8,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11924128.0,4.06,-2.02,-9.07,-0.02,0.0,0.01,-109.5,-136.2,-102.0,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11924155.0,4.0,-2.11,-8.99,0.01,-0.04,-0.0,-109.65,-134.4,-103.2,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11924181.0,3.99,-2.14,-8.93,0.0,0.01,-0.03,-108.75,-135.75,-103.5,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11924207.0,3.92,-2.12,-9.02,0.01,-0.03,-0.01,-110.25,-135.45,-102.45,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
11924233.0,3.91,-2.12,-9.04,0.02,-0.06,-0.0,-109.35,-135.6,-102.9,-0.22,0.01,0.97,-0.1,3.071450817952894,-0.41213856575163305,-2.9204777280850474
