t,ax,ay,az,gx,gy,gz,mx,my,mz,w,nx,ny,nz,yaw,pitch,roll
13888637.0,-0.16,0.04,-10.19,0.03,0.04,0.01,-101.55,-162.15,-156.15,0.0,0.06,-1.0,-0.0,-3.0217363433473774,-0.0,3.141592653589793
13888663.0,-0.34,0.04,-10.32,0.01,0.01,0.03,-103.2,-161.7,-156.0,0.0,0.06,-1.0,-0.0,-3.0217363433473774,-0.0,3.141592653589793
13888689.0,-0.29,0.12,-10.21,0.0,0.01,-0.05,-103.35,-162.9,-156.9,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13888715.0,-0.2,0.08,-10.22,0.01,0.03,-0.03,-102.75,-163.5,-155.7,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13888741.0,-0.26,0.01,-10.27,-0.01,-0.01,-0.07,-101.55,-162.6,-155.85,0.0,0.07,-1.0,-0.01,-3.001834512756348,0.0013999995426667118,3.121690822998764
13888767.0,-0.25,0.09,-10.25,-0.03,0.02,0.03,-102.0,-162.45,-156.75,0.0,0.07,-1.0,-0.01,-3.001834512756348,0.0013999995426667118,3.121690822998764
13888792.0,-0.22,0.1,-10.04,0.01,-0.01,-0.04,-102.45,-163.2,-156.75,0.0,0.07,-1.0,-0.01,-3.001834512756348,0.0013999995426667118,3.121690822998764
13888819.0,-0.19,0.0,-10.13,0.03,0.02,-0.0,-102.3,-162.6,-157.2,0.0,0.07,-1.0,-0.01,-3.001834512756348,0.0013999995426667118,3.121690822998764
13888845.0,-0.25,-0.05,-10.2,0.02,-0.01,-0.01,-102.9,-162.9,-157.95,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13888871.0,-0.27,-0.06,-10.18,0.03,0.0,-0.01,-102.9,-162.9,-156.6,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13888897.0,-0.2,-0.02,-10.21,0.02,0.03,-0.05,-103.35,-161.85,-156.9,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13888923.0,-0.18,-0.03,-10.14,-0.03,0.01,-0.05,-102.3,-161.1,-156.9,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13888949.0,-0.38,0.08,-10.19,-0.01,-0.05,-0.09,-102.75,-161.7,-157.35,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13888975.0,-0.35,0.03,-10.15,0.01,0.0,-0.04,-101.7,-161.7,-156.0,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889000.0,-0.35,0.02,-10.14,0.03,0.04,0.0,-102.0,-163.5,-157.35,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889027.0,-0.26,0.03,-10.13,0.02,-0.04,0.0,-101.85,-161.1,-157.65,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889053.0,-0.22,0.05,-10.04,0.01,0.03,-0.03,-102.0,-160.2,-157.05,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889079.0,-0.14,0.1,-10.14,0.01,0.01,-0.01,-102.9,-162.15,-156.6,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889105.0,-0.32,0.04,-10.23,0.01,0.01,-0.01,-102.6,-160.35,-156.6,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889131.0,-0.29,0.0,-10.18,0.01,0.03,-0.01,-101.55,-161.85,-156.9,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889157.0,-0.27,-0.05,-10.06,0.0,0.04,-0.01,-102.6,-161.4,-157.2,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889183.0,-0.17,0.05,-10.15,0.0,0.01,0.05,-101.55,-161.1,-156.9,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889208.0,-0.21,-0.12,-10.17,0.0,-0.05,-0.02,-103.35,-161.4,-156.9,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889235.0,-0.31,0.08,-10.1,0.0,-0.01,-0.04,-102.9,-161.85,-156.15,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889261.0,-0.24,-0.07,-10.31,0.0,0.01,-0.04,-102.9,-162.15,-156.15,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889287.0,-0.15,0.02,-10.11,-0.0,-0.02,0.01,-103.65,-161.1,-156.9,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889313.0,-0.25,-0.08,-10.25,0.01,0.0,0.0,-102.45,-160.95,-156.0,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889339.0,-0.26,0.09,-10.12,0.01,0.01,-0.03,-102.9,-161.4,-156.15,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889365.0,-0.38,0.02,-10.02,-0.01,0.01,0.01,-103.65,-161.4,-156.15,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889391.0,-0.24,-0.07,-10.19,-0.02,0.02,0.0,-102.3,-161.4,-156.6,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889416.0,-0.25,0.03,-10.24,0.02,0.03,-0.0,-102.45,-163.2,-157.35,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889443.0,-0.14,-0.01,-10.23,0.02,-0.0,0.05,-102.3,-161.4,-156.6,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889469.0,-0.27,-0.02,-10.21,0.02,0.01,0.05,-102.45,-160.5,-156.0,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889495.0,-0.39,0.07,-10.23,-0.01,0.03,-0.05,-102.45,-161.7,-156.75,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889521.0,-0.22,-0.02,-10.21,-0.0,0.02,-0.02,-102.0,-162.0,-157.05,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889547.0,-0.37,0.02,-10.27,-0.02,-0.01,-0.01,-103.95,-162.45,-156.75,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889573.0,-0.26,-0.06,-10.08,-0.03,0.0,-0.05,-104.1,-162.9,-157.65,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889599.0,-0.22,0.17,-10.11,-0.01,0.02,0.01,-103.5,-162.75,-157.8,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889625.0,-0.41,0.1,-10.12,-0.0,0.02,-0.05,-103.2,-162.0,-157.05,0.0,0.07,-1.0,-0.0,-3.001820650320508,-0.0,3.141592653589793
13889651.0,-0.22,-0.07,-10.18,0.0,0.01,-0.01,-102.45,-162.75,-156.75,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889677.0,-0.24,0.09,-10.22,0.03,0.02,0.01,-102.3,-162.6,-156.9,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889703.0,-0.06,-0.08,-10.18,0.03,-0.0,-0.08,-102.3,-162.15,-155.85,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889729.0,-0.25,-0.0,-10.15,-0.01,0.01,-0.03,-101.55,-161.85,-156.15,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889754.0,-0.39,0.05,-10.14,0.01,-0.0,-0.04,-102.75,-162.0,-156.3,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889781.0,-0.38,0.08,-10.16,0.01,-0.01,-0.08,-101.7,-161.7,-156.75,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889807.0,-0.33,-0.01,-10.14,-0.02,-0.02,0.0,-103.95,-160.2,-156.75,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889833.0,-0.47,0.04,-10.21,-0.03,-0.02,-0.03,-102.6,-161.1,-156.15,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889859.0,-0.36,-0.01,-10.2,0.01,-0.01,-0.01,-102.75,-161.25,-155.7,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889885.0,-0.39,-0.06,-10.25,-0.01,0.02,-0.03,-103.2,-161.7,-157.8,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889911.0,-0.32,0.01,-10.15,0.0,0.02,0.04,-102.3,-161.85,-156.9,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889937.0,-0.26,0.06,-10.22,-0.0,0.01,-0.02,-102.45,-160.95,-156.0,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889962.0,-0.26,0.07,-10.09,-0.05,0.04,-0.01,-102.75,-161.25,-157.05,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13889989.0,-0.32,0.09,-10.01,-0.01,0.02,-0.01,-102.6,-160.8,-156.6,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890015.0,-0.24,0.22,-10.15,0.02,0.04,-0.05,-102.6,-161.85,-156.6,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890041.0,-0.29,0.0,-10.15,0.02,0.01,0.04,-102.3,-160.8,-156.9,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890067.0,-0.3,-0.07,-10.31,-0.01,0.03,0.02,-102.0,-162.75,-157.35,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890093.0,-0.33,0.02,-10.16,0.04,0.02,0.0,-103.95,-162.45,-156.75,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890119.0,-0.31,-0.01,-10.14,0.0,0.01,-0.02,-104.25,-162.45,-157.05,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890145.0,-0.47,0.0,-10.15,0.01,-0.0,0.02,-101.85,-161.85,-156.15,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890170.0,-0.43,0.01,-10.11,-0.04,0.03,-0.03,-101.4,-160.95,-157.8,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890197.0,-0.23,0.05,-10.15,-0.02,0.0,0.03,-102.3,-161.4,-157.95,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890223.0,-0.37,0.12,-10.09,0.01,-0.0,0.03,-102.75,-162.75,-155.7,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890249.0,-0.49,0.06,-10.03,0.03,0.03,0.03,-102.9,-162.15,-156.6,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890275.0,-0.23,-0.01,-10.23,0.02,0.0,-0.0,-102.75,-161.25,-157.05,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890301.0,-0.37,0.06,-10.3,-0.01,0.02,-0.03,-102.45,-162.45,-156.3,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890327.0,-0.42,0.02,-10.31,-0.0,0.02,0.02,-101.85,-160.8,-157.95,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890353.0,-0.25,0.05,-10.21,-0.06,-0.02,-0.03,-102.75,-160.95,-156.3,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890378.0,-0.3,0.04,-10.17,0.01,-0.0,-0.04,-102.6,-162.15,-157.65,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890405.0,-0.14,0.07,-10.25,0.01,-0.01,-0.03,-102.9,-160.35,-157.2,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890431.0,-0.27,-0.03,-10.22,0.01,-0.0,0.0,-102.3,-161.85,-157.2,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890457.0,-0.38,0.11,-10.1,0.02,-0.02,0.0,-101.7,-161.7,-156.3,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890483.0,-0.18,-0.05,-10.15,0.01,0.01,0.01,-104.4,-161.1,-156.6,-0.0,0.07,-1.0,-0.0,-3.001820650320508,0.0,3.141592653589793
13890509.0,-0.3,0.06,-10.1,-0.02,-0.02,-0.04,-102.6,-161.4,-156.6,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890535.0,-0.35,-0.03,-10.19,0.01,0.01,-0.04,-102.6,-161.4,-157.65,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890561.0,-0.32,-0.13,-10.24,-0.0,0.04,-0.03,-102.45,-161.7,-156.75,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890586.0,-0.3,-0.12,-10.03,-0.03,-0.02,-0.06,-103.35,-160.8,-157.2,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890613.0,-0.3,-0.08,-10.04,0.02,-0.02,-0.0,-101.85,-162.6,-157.65,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890639.0,-0.28,-0.0,-10.08,0.02,-0.01,-0.04,-103.2,-163.2,-156.75,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890665.0,-0.52,-0.05,-10.34,0.01,0.02,-0.01,-102.9,-161.85,-156.15,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890691.0,-0.43,-0.05,-10.29,0.03,0.03,-0.03,-102.3,-160.05,-156.6,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890717.0,-0.38,0.06,-10.31,-0.02,0.04,0.0,-102.75,-160.5,-156.0,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890743.0,-0.35,0.05,-10.11,-0.02,0.04,-0.0,-100.95,-161.25,-156.0,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890769.0,-0.36,0.11,-10.08,-0.02,0.01,0.0,-102.9,-160.8,-156.6,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890794.0,-0.29,0.02,-10.15,-0.01,0.04,-0.01,-103.5,-162.75,-156.3,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890821.0,-0.32,0.02,-10.1,-0.02,0.02,-0.03,-102.0,-161.25,-156.0,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890847.0,-0.27,-0.0,-10.14,-0.03,-0.01,-0.02,-102.0,-161.7,-157.35,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890873.0,-0.49,-0.16,-10.19,0.02,0.03,0.05,-102.9,-161.1,-157.65,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890899.0,-0.33,-0.06,-10.26,-0.02,0.04,-0.06,-101.85,-161.4,-156.9,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890925.0,-0.3,-0.11,-10.26,0.03,0.01,-0.05,-102.75,-162.0,-157.8,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890951.0,-0.26,-0.1,-10.22,-0.03,-0.0,-0.02,-103.2,-162.0,-156.0,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13890977.0,-0.29,0.11,-10.16,-0.01,0.01,0.02,-103.2,-162.45,-157.05,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891002.0,-0.38,0.06,-10.19,0.02,0.04,0.02,-103.5,-161.7,-156.75,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891029.0,-0.31,-0.11,-10.18,0.01,0.0,-0.04,-103.65,-161.1,-156.6,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891068.0,-0.49,0.04,-10.26,-0.03,0.01,-0.05,-102.45,-161.7,-157.35,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891107.0,-0.42,0.01,-10.12,-0.01,0.01,0.02,-102.9,-160.05,-156.9,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891133.0,-0.48,-0.02,-10.19,-0.02,-0.03,0.04,-102.6,-162.15,-157.2,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891159.0,-0.46,-0.05,-10.19,0.02,0.01,-0.01,-102.45,-162.75,-158.1,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891185.0,-0.3,0.0,-10.23,0.0,-0.03,-0.04,-102.75,-162.75,-157.35,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891210.0,-0.41,-0.01,-10.28,0.03,0.07,-0.04,-102.3,-163.35,-156.9,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891237.0,-0.22,-0.11,-10.17,0.03,0.03,-0.0,-102.6,-161.4,-157.95,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891263.0,-0.42,-0.05,-10.26,-0.0,0.03,0.01,-102.0,-160.95,-156.75,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891289.0,-0.29,-0.02,-10.31,-0.01,-0.01,0.01,-102.75,-160.5,-156.3,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891315.0,-0.36,0.01,-10.22,-0.03,0.01,0.01,-103.95,-161.25,-158.1,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891341.0,-0.34,0.02,-10.3,-0.03,-0.02,-0.02,-101.4,-160.5,-157.8,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891367.0,-0.32,0.11,-10.2,-0.06,0.02,-0.02,-101.55,-162.6,-157.2,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891393.0,-0.48,0.1,-10.2,-0.01,0.01,-0.01,-102.9,-161.85,-156.15,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891418.0,-0.27,0.08,-10.04,-0.02,0.02,-0.07,-102.3,-162.6,-155.4,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891445.0,-0.33,0.02,-10.12,-0.01,-0.02,-0.0,-101.4,-160.95,-157.35,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891471.0,-0.38,0.13,-10.19,-0.01,-0.03,-0.04,-102.75,-160.95,-157.05,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891497.0,-0.42,-0.06,-10.21,0.0,0.01,-0.02,-102.3,-160.35,-156.9,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891523.0,-0.4,0.03,-10.22,-0.03,-0.04,-0.05,-102.45,-162.45,-158.1,-0.0,0.08,-0.99,-0.0,-2.9803269016994456,0.0,3.141592653589793
13891549.0,-0.37,0.1,-10.14,0.01,0.01,0.06,-103.65,-161.85,-156.15,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891575.0,-0.26,0.06,-10.08,0.02,0.03,0.01,-103.35,-161.85,-156.9,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891601.0,-0.33,0.21,-10.14,0.01,0.03,-0.02,-101.85,-162.6,-157.2,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
13891626.0,-0.28,0.06,-10.12,-0.01,0.06,0.01,-102.6,-161.85,-158.25,-0.0,0.08,-1.0,-0.0,-2.9819326821653185,0.0,3.141592653589793
