t,ax,ay,az,gx,gy,gz,mx,my,mz,w,nx,ny,nz,yaw,pitch,roll
58740818.0,-1.97,2.35,-9.87,0.02,0.01,-0.04,-19.05,-110.25,48.75,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58740844.0,-2.01,2.34,-9.83,0.02,0.01,-0.05,-19.05,-109.8,49.5,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58740870.0,-1.93,2.36,-9.86,0.03,0.01,-0.04,-20.1,-110.25,48.75,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58740896.0,-1.9,2.36,-9.77,-0.01,0.01,0.02,-18.15,-108.6,48.9,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58740922.0,-1.95,2.5,-9.74,0.04,0.01,0.01,-19.65,-110.1,47.85,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58740948.0,-2.07,2.46,-9.81,0.03,-0.0,0.02,-21.6,-111.0,49.8,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58740974.0,-2.07,2.4,-9.79,0.0,0.0,-0.03,-19.2,-109.65,48.6,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741000.0,-2.02,2.3,-9.82,0.01,0.03,-0.02,-19.2,-109.65,49.65,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741026.0,-2.0,2.43,-9.85,-0.01,0.03,-0.01,-19.95,-109.35,48.9,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741052.0,-1.88,2.44,-9.88,-0.02,-0.01,-0.03,-18.75,-110.25,48.0,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741078.0,-1.9,2.4,-9.73,-0.01,0.03,-0.02,-20.25,-110.4,49.35,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741104.0,-2.04,2.4,-9.67,0.0,0.02,-0.04,-20.25,-109.35,47.55,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741129.0,-2.12,2.22,-9.7,0.02,0.03,-0.0,-20.1,-110.25,48.45,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741156.0,-1.92,2.38,-9.85,0.03,0.0,-0.01,-20.25,-111.15,48.6,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741182.0,-1.91,2.47,-9.86,0.03,0.04,-0.02,-20.55,-110.25,49.05,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741208.0,-1.85,2.44,-9.73,-0.01,0.01,-0.02,-18.15,-110.1,48.9,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741234.0,-2.2,2.36,-9.94,0.03,0.03,0.01,-19.95,-109.35,48.3,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741260.0,-1.9,2.34,-9.72,0.01,-0.0,-0.04,-19.2,-110.85,49.95,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741286.0,-2.0,2.35,-9.77,0.03,-0.01,0.01,-20.25,-109.65,48.6,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741312.0,-2.13,2.36,-9.95,-0.02,0.02,-0.02,-19.35,-111.3,49.8,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741337.0,-2.05,2.32,-9.87,0.03,-0.01,0.01,-20.25,-110.85,48.6,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741364.0,-2.03,2.28,-9.78,-0.0,0.01,0.01,-21.15,-110.55,49.05,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741403.0,-1.96,2.36,-9.93,-0.02,-0.01,0.01,-19.8,-110.55,49.8,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741429.0,-1.96,2.43,-9.83,-0.02,0.03,-0.0,-19.65,-110.1,49.65,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741455.0,-1.97,2.45,-9.78,0.03,0.03,-0.02,-19.35,-111.0,49.05,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741481.0,-2.01,2.4,-9.82,0.01,0.03,0.03,-20.1,-110.25,49.05,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741507.0,-2.03,2.42,-9.74,0.02,-0.01,0.01,-19.2,-109.65,47.85,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741533.0,-1.86,2.31,-9.82,-0.01,0.02,-0.01,-19.8,-111.75,48.75,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741559.0,-2.03,2.35,-9.83,0.01,-0.01,0.01,-19.35,-110.55,48.0,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741584.0,-1.97,2.28,-9.8,-0.01,-0.0,0.05,-19.2,-112.65,49.95,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741611.0,-2.15,2.34,-9.75,0.01,0.01,-0.03,-20.1,-110.55,48.45,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741637.0,-1.98,2.47,-9.81,-0.02,0.01,-0.04,-19.65,-109.65,49.35,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741663.0,-2.06,2.39,-9.84,-0.01,-0.02,0.04,-19.95,-110.85,47.85,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741689.0,-2.01,2.32,-9.77,0.01,0.01,0.04,-20.7,-111.9,48.6,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741715.0,-2.0,2.43,-9.77,-0.0,0.02,0.0,-20.1,-110.25,48.75,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741741.0,-1.99,2.4,-9.83,0.02,0.0,-0.05,-19.2,-110.85,49.35,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741767.0,-2.02,2.42,-9.75,0.01,0.0,-0.03,-19.95,-111.15,49.35,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741792.0,-1.94,2.46,-9.83,0.01,-0.04,0.02,-20.7,-111.9,47.85,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741819.0,-1.96,2.4,-9.78,0.01,-0.01,-0.01,-19.65,-108.9,47.1,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741845.0,-1.92,2.45,-9.8,0.0,0.02,-0.03,-18.45,-111.15,47.1,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741871.0,-2.01,2.36,-9.82,-0.01,0.01,0.01,-19.65,-108.9,47.85,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741897.0,-2.04,2.31,-9.8,-0.03,0.01,0.0,-19.95,-110.1,48.6,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741923.0,-1.95,2.48,-9.86,-0.0,-0.0,-0.01,-20.25,-111.6,48.3,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741949.0,-2.02,2.36,-9.74,0.02,-0.0,-0.01,-19.95,-111.15,49.35,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58741975.0,-1.85,2.48,-9.8,-0.0,0.02,-0.01,-19.35,-112.05,48.75,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742000.0,-2.02,2.36,-9.82,-0.03,0.04,0.0,-18.3,-109.8,48.0,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742027.0,-1.91,2.51,-9.84,0.01,0.04,-0.01,-21.0,-110.4,47.55,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742053.0,-2.03,2.4,-9.82,0.0,-0.01,-0.03,-20.1,-111.3,49.5,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742079.0,-1.97,2.35,-9.82,0.02,-0.01,-0.01,-18.9,-109.35,48.9,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742105.0,-1.95,2.39,-9.87,-0.03,0.03,-0.03,-18.9,-110.85,49.65,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742131.0,-2.0,2.38,-9.75,-0.02,-0.01,-0.02,-20.55,-109.5,48.0,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742157.0,-1.95,2.46,-9.73,-0.01,-0.0,-0.02,-19.8,-109.5,48.75,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742183.0,-1.96,2.5,-9.85,-0.01,0.01,0.03,-21.45,-109.35,49.95,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742208.0,-2.0,2.4,-9.8,0.01,0.03,-0.02,-19.65,-111.15,48.6,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742235.0,-2.09,2.34,-9.88,0.0,-0.05,0.03,-19.65,-112.35,48.6,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742261.0,-2.02,2.34,-9.75,0.02,0.01,-0.01,-19.2,-110.1,47.55,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742287.0,-2.05,2.37,-9.82,0.01,0.04,-0.01,-20.25,-110.85,48.3,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742313.0,-1.98,2.46,-9.87,0.03,0.04,-0.03,-19.8,-111.3,48.75,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742339.0,-2.01,2.4,-9.88,-0.0,0.01,-0.01,-18.75,-110.55,49.5,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742365.0,-2.14,2.42,-9.7,-0.01,-0.0,-0.04,-18.3,-112.05,49.5,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742391.0,-2.04,2.47,-9.69,-0.02,0.04,-0.01,-19.65,-110.85,48.9,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742416.0,-2.03,2.41,-9.75,0.0,0.04,-0.03,-19.35,-109.8,47.4,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742443.0,-1.93,2.35,-9.85,0.0,0.02,-0.04,-19.35,-111.0,49.8,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742469.0,-1.93,2.46,-9.81,0.0,-0.02,-0.03,-20.25,-109.65,50.4,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742495.0,-1.83,2.28,-9.64,-0.04,0.02,0.06,-21.15,-111.0,49.5,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742521.0,-2.07,2.33,-9.66,0.06,0.02,-0.05,-19.8,-109.8,47.4,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742547.0,-1.91,2.6,-9.98,-0.01,-0.0,0.02,-19.05,-110.55,48.45,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742573.0,-1.96,2.31,-9.76,-0.02,0.02,-0.01,-19.95,-110.4,49.65,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742599.0,-1.98,2.43,-9.85,0.03,-0.0,-0.03,-19.8,-111.0,48.75,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742625.0,-1.95,2.43,-9.81,-0.01,0.01,-0.02,-19.65,-112.35,48.6,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742651.0,-2.11,2.47,-9.74,0.01,0.01,0.02,-20.1,-110.55,47.7,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742677.0,-1.93,2.4,-9.81,-0.03,-0.03,-0.02,-20.25,-110.1,48.9,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742703.0,-1.9,2.33,-9.79,0.0,0.03,-0.03,-19.35,-109.05,49.05,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742729.0,-2.08,2.36,-9.88,-0.04,-0.03,-0.04,-19.95,-110.4,48.3,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742754.0,-1.85,2.35,-9.81,0.02,0.07,-0.01,-20.55,-110.25,48.75,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742781.0,-1.93,2.34,-9.82,-0.02,-0.01,-0.01,-18.75,-112.5,48.0,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742807.0,-1.95,2.4,-9.85,-0.01,0.0,-0.01,-19.65,-110.4,48.6,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742833.0,-1.81,2.4,-9.77,-0.0,-0.01,-0.01,-20.55,-111.3,50.25,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742859.0,-1.95,2.47,-9.76,0.02,-0.05,-0.03,-20.25,-110.1,47.85,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742885.0,-1.99,2.36,-9.79,-0.01,0.01,-0.01,-20.55,-112.8,50.25,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742911.0,-1.98,2.41,-9.88,-0.02,-0.0,-0.01,-18.9,-109.35,48.6,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742937.0,-2.02,2.41,-9.66,-0.02,-0.02,-0.03,-20.85,-111.75,48.75,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742962.0,-2.1,2.34,-9.82,0.02,0.05,0.02,-19.2,-109.35,48.6,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58742989.0,-2.01,2.44,-9.78,0.01,0.02,0.0,-20.55,-109.5,49.5,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743015.0,-2.04,2.47,-9.83,0.0,0.03,-0.02,-18.3,-111.3,49.5,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743041.0,-1.9,2.47,-9.82,-0.02,0.02,-0.05,-19.65,-110.1,48.9,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743067.0,-2.05,2.42,-9.77,-0.0,-0.02,-0.02,-18.9,-111.9,49.65,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743093.0,-1.96,2.38,-9.82,-0.0,0.04,0.0,-19.05,-109.5,48.45,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743119.0,-1.9,2.38,-9.81,-0.0,0.03,-0.03,-19.95,-110.85,48.9,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743145.0,-2.14,2.41,-9.8,0.0,0.04,0.01,-19.2,-109.65,48.3,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743170.0,-2.06,2.38,-9.68,-0.02,0.03,-0.02,-19.2,-111.15,47.55,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743197.0,-1.88,2.37,-9.79,0.01,0.03,-0.02,-19.35,-111.0,50.25,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743223.0,-2.1,2.45,-9.82,-0.04,-0.01,-0.03,-20.85,-110.25,50.55,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743249.0,-1.96,2.44,-9.82,-0.0,-0.04,0.01,-20.25,-110.1,48.3,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743275.0,-2.0,2.42,-9.88,-0.01,0.01,-0.04,-19.65,-110.4,47.85,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743301.0,-2.04,2.44,-9.87,0.04,0.05,-0.0,-18.15,-110.85,48.3,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743327.0,-1.92,2.43,-9.67,0.01,0.01,-0.02,-19.05,-111.0,48.0,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743353.0,-2.05,2.33,-9.84,0.03,-0.01,0.0,-18.9,-110.4,49.95,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743378.0,-2.0,2.4,-9.71,0.02,0.03,0.04,-18.9,-110.4,49.35,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743405.0,-2.0,2.42,-9.9,0.01,-0.0,-0.03,-18.45,-108.9,50.4,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743431.0,-2.0,2.4,-9.81,0.02,-0.03,0.0,-19.35,-111.3,48.45,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743457.0,-2.01,2.42,-9.91,0.01,0.0,-0.0,-21.15,-111.0,47.4,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743483.0,-2.14,2.46,-9.82,-0.02,0.03,0.03,-19.8,-110.55,47.4,-0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743509.0,-2.01,2.39,-9.84,0.02,0.05,0.0,-19.95,-111.6,48.9,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743535.0,-2.02,2.42,-9.8,-0.01,0.05,0.01,-20.1,-110.55,46.95,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743561.0,-1.98,2.47,-9.8,-0.04,0.01,-0.01,-21.15,-110.55,50.85,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743586.0,-1.94,2.33,-9.76,0.01,0.04,-0.03,-19.65,-110.1,48.6,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743613.0,-1.95,2.44,-9.78,-0.02,0.03,0.02,-18.9,-111.6,50.4,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743639.0,-1.96,2.49,-9.88,0.01,0.0,0.05,-19.95,-110.1,48.3,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743665.0,-2.07,2.42,-9.85,0.01,0.01,0.03,-20.25,-108.9,48.9,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743691.0,-2.07,2.37,-9.78,-0.0,0.05,-0.04,-19.65,-111.15,48.6,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743717.0,-1.9,2.34,-9.77,0.0,-0.01,-0.02,-19.65,-110.85,49.35,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743743.0,-2.03,2.34,-9.83,0.02,0.02,0.0,-20.7,-109.65,49.65,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743769.0,-1.98,2.36,-9.76,-0.0,0.01,-0.02,-19.65,-109.65,49.95,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743794.0,-1.96,2.28,-9.7,-0.01,-0.01,-0.03,-19.05,-109.8,48.0,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743821.0,-2.0,2.34,-9.75,0.02,0.0,0.01,-19.8,-110.55,48.45,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743847.0,-1.98,2.37,-9.79,0.03,0.02,0.01,-20.55,-109.8,47.7,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743873.0,-1.97,2.28,-9.82,0.01,0.01,-0.02,-19.35,-111.75,49.05,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743899.0,-1.99,2.36,-9.76,-0.01,0.01,-0.04,-19.8,-111.3,49.8,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743925.0,-2.04,2.38,-9.8,-0.02,0.02,-0.01,-20.1,-113.55,49.5,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743951.0,-1.97,2.45,-9.74,0.03,-0.0,-0.01,-18.15,-111.15,49.65,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58743977.0,-1.87,2.43,-9.76,0.0,-0.01,0.02,-18.9,-111.6,48.9,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58744002.0,-1.92,2.32,-9.85,-0.01,0.01,-0.0,-18.9,-110.85,48.9,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58744029.0,-1.9,2.42,-9.76,0.0,0.02,-0.0,-19.35,-110.55,48.75,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58744055.0,-1.94,2.3,-9.7,0.02,-0.01,-0.02,-19.8,-112.05,49.5,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58744081.0,-1.98,2.4,-9.79,-0.03,0.03,-0.05,-19.65,-110.85,47.85,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58744107.0,-1.99,2.41,-9.77,-0.02,0.05,-0.02,-19.8,-109.8,48.75,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58744133.0,-1.98,2.42,-9.76,0.04,0.01,-0.0,-21.0,-110.85,48.3,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58744159.0,-1.84,2.38,-9.82,-0.0,0.02,-0.03,-19.8,-109.8,46.95,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58744185.0,-1.99,2.49,-9.84,0.03,-0.0,-0.02,-21.45,-111.6,47.1,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
58744210.0,-2.03,2.26,-9.85,0.03,-0.0,-0.01,-20.1,-111.3,49.8,0.0,0.6,-0.79,-0.14,-1.8615755555799742,0.16721084248270432,2.9161496496085473
