t,ax,ay,az,gx,gy,gz,mx,my,mz,w,nx,ny,nz,yaw,pitch,roll
12443180.0,4.48,-2.71,-8.66,0.0,0.04,-0.01,-109.35,-133.35,-99.75,-0.14,-0.48,0.83,-0.24,-2.168321554053195,-0.4464553104047928,-2.8377952286868244
12443219.0,4.66,-2.72,-8.6,0.0,0.01,0.02,-109.5,-134.25,-99.9,-0.14,-0.48,0.83,-0.24,-2.168321554053195,-0.4464553104047928,-2.8377952286868244
12443245.0,4.71,-2.64,-8.72,-0.02,0.05,-0.01,-110.85,-133.5,-100.65,-0.14,-0.48,0.83,-0.24,-2.168321554053195,-0.4464553104047928,-2.8377952286868244
12443271.0,4.57,-2.73,-8.66,0.02,0.01,-0.02,-110.25,-133.5,-98.1,-0.14,-0.48,0.83,-0.24,-2.168321554053195,-0.4464553104047928,-2.8377952286868244
12443297.0,4.6,-2.77,-8.66,-0.01,0.01,-0.07,-111.15,-133.65,-100.5,-0.14,-0.48,0.83,-0.24,-2.168321554053195,-0.4464553104047928,-2.8377952286868244
12443323.0,4.56,-2.79,-8.7,0.02,-0.02,-0.0,-109.95,-134.4,-99.0,-0.14,-0.48,0.83,-0.24,-2.168321554053195,-0.4464553104047928,-2.8377952286868244
12443349.0,4.6,-2.77,-8.56,-0.01,0.07,0.01,-109.95,-132.15,-99.3,-0.14,-0.48,0.83,-0.24,-2.168321554053195,-0.4464553104047928,-2.8377952286868244
12443375.0,4.54,-2.72,-8.54,-0.03,0.02,0.0,-109.35,-132.9,-99.3,-0.14,-0.48,0.83,-0.24,-2.168321554053195,-0.4464553104047928,-2.8377952286868244
12443401.0,4.49,-2.64,-8.68,0.01,0.02,-0.0,-109.8,-133.95,-99.6,-0.14,-0.48,0.83,-0.24,-2.168321554053195,-0.4464553104047928,-2.8377952286868244
12443427.0,4.48,-2.77,-8.52,0.01,0.05,-0.03,-110.4,-131.85,-99.3,-0.14,-0.48,0.83,-0.24,-2.168321554053195,-0.4464553104047928,-2.8377952286868244
12443453.0,4.52,-2.69,-8.67,0.02,0.05,-0.01,-110.55,-135.0,-99.6,-0.14,-0.48,0.83,-0.24,-2.168321554053195,-0.4464553104047928,-2.8377952286868244
12443479.0,4.64,-2.62,-8.56,0.04,0.02,0.01,-110.7,-134.85,-97.95,-0.14,-0.48,0.83,-0.24,-2.168321554053195,-0.4464553104047928,-2.8377952286868244
12443504.0,4.47,-2.75,-8.71,0.04,-0.01,-0.01,-110.25,-134.7,-98.85,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443531.0,4.47,-2.79,-8.75,0.01,0.03,-0.07,-109.95,-133.35,-99.3,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443557.0,4.34,-2.64,-8.69,-0.02,0.02,-0.0,-109.8,-131.7,-99.9,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443583.0,4.52,-2.72,-8.58,0.02,0.07,-0.01,-108.9,-132.15,-99.0,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443609.0,4.53,-2.71,-8.7,-0.03,0.04,0.03,-109.8,-134.25,-98.55,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443635.0,4.55,-2.68,-8.56,-0.03,-0.02,-0.02,-109.8,-135.75,-100.2,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443661.0,4.53,-2.74,-8.62,-0.03,0.01,0.03,-110.7,-132.9,-98.7,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443687.0,4.47,-2.78,-8.67,-0.01,0.02,-0.04,-108.6,-134.1,-100.5,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443712.0,4.35,-2.74,-8.48,0.02,0.01,0.04,-111.15,-133.35,-99.75,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443739.0,4.5,-2.66,-8.65,-0.01,-0.01,0.01,-110.85,-134.7,-99.9,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443765.0,4.52,-2.75,-8.51,-0.0,0.01,-0.01,-109.05,-133.95,-99.15,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443791.0,4.52,-2.69,-8.63,0.04,0.01,0.03,-111.45,-135.15,-98.25,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443817.0,4.56,-2.67,-8.56,-0.02,0.03,-0.04,-108.9,-133.35,-98.7,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443843.0,4.55,-2.66,-8.59,0.0,-0.0,-0.01,-109.35,-133.65,-99.3,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443869.0,4.56,-2.84,-8.68,0.0,0.02,-0.0,-110.7,-134.1,-99.3,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443895.0,4.48,-2.74,-8.57,0.0,-0.03,-0.04,-109.5,-134.25,-100.95,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443920.0,4.42,-2.82,-8.66,-0.01,0.01,-0.05,-109.95,-134.1,-99.3,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443947.0,4.53,-2.84,-8.58,-0.01,0.05,0.02,-110.55,-134.7,-99.15,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443973.0,4.53,-2.7,-8.59,-0.0,0.01,0.0,-110.7,-132.15,-99.75,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12443999.0,4.47,-2.73,-8.6,-0.01,0.03,-0.03,-108.9,-133.65,-100.8,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444025.0,4.44,-2.71,-8.59,0.01,0.03,-0.02,-109.8,-132.75,-99.15,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444051.0,4.53,-2.73,-8.66,-0.0,0.01,-0.04,-110.25,-133.5,-99.15,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444077.0,4.39,-2.62,-8.63,0.02,-0.02,-0.06,-109.95,-134.4,-101.1,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444103.0,4.53,-2.62,-8.65,-0.01,0.02,-0.03,-108.9,-134.1,-99.0,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444128.0,4.55,-2.74,-8.62,0.04,0.01,-0.03,-109.65,-132.15,-100.05,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444155.0,4.44,-2.69,-8.59,0.02,0.04,-0.0,-109.35,-134.1,-99.0,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444181.0,4.48,-2.91,-8.54,0.02,0.04,-0.06,-109.95,-134.1,-99.3,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444207.0,4.45,-2.7,-8.46,0.0,0.05,-0.03,-110.55,-133.2,-99.9,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
