t,ax,ay,az,gx,gy,gz,mx,my,mz,label,gyro svd,gyro svd reversed,gyro svd reversed abs,gyro svd abs
836810.0,0.33,0.32,9.76,-0.02,0.02,0.02,-34.33,31.63,-34.33,N,0.023194118091215573,0.0151112363884862,0.0151112363884862,0.023194118091215573
836823.0,0.41,0.25,9.71,-0.04,0.03,0.0,-33.88,31.93,-34.78,N,0.03526092853215424,0.044186595906071255,0.044186595906071255,0.03526092853215424
836836.0,0.34,0.27,9.7,-0.01,0.01,-0.0,-33.88,30.88,-33.88,N,0.013433386326083718,0.03484532665654002,0.03484532665654002,0.013433386326083718
836849.0,0.37,0.3,9.72,0.01,0.01,0.04,-34.78,32.83,-34.78,N,0.010499079036872572,0.0450216602972861,0.0450216602972861,0.010499079036872572
836862.0,0.35,0.35,9.66,0.02,0.01,0.05,-34.33,30.88,-33.88,N,0.00945138790786762,-0.03663252068636381,0.03663252068636381,0.00945138790786762
836875.0,0.37,0.33,9.6,0.01,-0.01,0.06,-35.53,30.88,-34.78,N,-0.010282702360186195,-0.019622041289724234,0.019622041289724234,0.010282702360186195
836888.0,0.4,0.43,9.63,-0.02,-0.0,0.0,-35.23,31.93,-33.88,N,0.0040901867565592874,-0.02024833958313537,0.02024833958313537,0.0040901867565592874
836901.0,0.4,0.4,9.58,-0.03,0.03,-0.0,-35.23,31.93,-33.88,N,0.03463269991874991,0.013644082743880629,0.013644082743880629,0.03463269991874991
836914.0,0.44,0.42,9.57,-0.01,0.0,0.04,-34.18,31.03,-32.53,N,0.001784108080752473,0.003674584880945062,0.003674584880945062,0.001784108080752473
836927.0,0.42,0.45,9.61,0.04,-0.04,0.04,-34.93,31.78,-35.23,N,-0.041242747717984245,0.03463269991874991,0.03463269991874991,0.041242747717984245
836940.0,0.44,0.44,9.64,-0.02,0.02,0.01,-34.93,31.78,-35.23,N,0.023613580606816193,0.011548700485870722,0.011548700485870722,0.023613580606816193
836953.0,0.45,0.38,9.7,-0.02,0.05,0.03,-34.63,31.48,-34.48,N,0.05268894012440124,0.013644082743880629,0.013644082743880629,0.05268894012440124
836966.0,0.38,0.44,9.77,0.03,-0.07,0.05,-34.78,31.18,-33.13,N,-0.07094826616896682,0.04418852622606445,0.04418852622606445,0.07094826616896682
836979.0,0.38,0.45,9.76,-0.02,-0.02,-0.02,-35.23,31.93,-35.08,N,-0.015013744578096998,0.0007402775917339154,0.0007402775917339154,0.015013744578096998
836992.0,0.39,0.46,9.7,-0.02,-0.03,0.02,-35.23,31.93,-35.08,N,-0.02666302282342824,-0.01920450909411681,0.01920450909411681,0.02666302282342824
837005.0,0.31,0.46,9.79,0.01,-0.01,0.05,-33.28,32.98,-34.18,N,-0.009863239844585574,0.03002247288712948,0.03002247288712948,0.009863239844585574
837018.0,0.37,0.39,9.85,-0.01,0.03,0.02,-35.38,32.53,-34.18,N,0.03253731766074,0.0009471133695444296,0.0009471133695444296,0.03253731766074
837031.0,0.37,0.4,9.85,-0.03,0.0,0.02,-35.38,32.53,-34.18,N,0.003879490338762378,0.03316747659413754,0.03316747659413754,0.003879490338762378
837044.0,0.25,0.38,9.81,0.05,-0.01,-0.0,-33.28,31.78,-34.93,N,-0.010278841720199801,-0.01522251067590071,0.01522251067590071,0.010278841720199801
837057.0,0.33,0.45,9.77,0.05,-0.0,0.06,-35.83,32.23,-33.73,N,-0.00282418863087476,0.03756700720796106,0.03756700720796106,0.00282418863087476
837070.0,0.25,0.43,9.75,0.04,0.03,0.02,-35.83,32.23,-33.73,N,0.029396174593718346,0.03379570520754187,0.03379570520754187,0.029396174593718346
837083.0,0.25,0.47,9.73,0.01,-0.02,0.01,-35.53,31.93,-33.88,N,-0.018156817965111857,-0.018995742996313097,0.018995742996313097,0.018156817965111857
837096.0,0.23,0.39,9.64,-0.03,-0.01,0.04,-35.38,33.73,-34.18,N,-0.006930862875367626,-0.007346464750981851,0.007346464750981851,0.006930862875367626
837109.0,0.15,0.46,9.66,0.02,-0.0,0.03,-34.93,32.23,-34.48,N,0.00031888475614009777,0.033165546274144336,0.033165546274144336,0.00031888475614009777
837122.0,0.15,0.37,9.62,0.05,-0.01,0.01,-34.93,32.23,-34.48,N,-0.010698304235800421,0.02152205898879268,0.02152205898879268,0.010698304235800421
837135.0,0.12,0.36,9.66,-0.04,0.03,-0.03,-34.93,31.78,-34.18,N,0.0365193160789561,-0.009861309524592377,0.009861309524592377,0.0365193160789561
837148.0,0.18,0.41,9.6,-0.02,0.01,-0.01,-34.33,32.83,-35.83,N,0.01448107745508867,0.033797635527535064,0.033797635527535064,0.01448107745508867
837161.0,0.2,0.34,9.67,-0.04,0.03,-0.04,-34.33,32.83,-35.83,N,0.03693877859455672,0.06496837730313001,0.06496837730313001,0.03693877859455672
837174.0,0.16,0.27,9.65,0.01,-0.04,0.03,-33.73,31.03,-33.43,N,-0.038938599362170624,0.05604464024920621,0.05604464024920621,0.038938599362170624
837187.0,0.19,0.3,9.73,0.02,-0.05,-0.03,-34.78,31.63,-34.78,N,-0.04702148106489999,-0.0071376986531781405,0.0071376986531781405,0.04702148106489999
837200.0,0.27,0.33,9.68,-0.0,-0.05,0.08,-35.83,32.53,-32.98,N,-0.050379111509698156,-0.03579359565516257,0.03579359565516257,0.050379111509698156
837213.0,0.3,0.36,9.79,-0.01,0.01,-0.0,-33.73,32.98,-32.98,N,0.013433386326083718,0.00987085042346824,0.00987085042346824,0.013433386326083718
837226.0,0.28,0.34,9.81,0.01,0.04,0.03,-34.33,31.18,-34.78,N,0.04083282610125948,0.013644082743880629,0.013644082743880629,0.04083282610125948
837239.0,0.31,0.3,9.82,-0.02,-0.01,0.0,-34.93,32.98,-35.23,N,-0.005881241426369476,0.041673681452453926,0.041673681452453926,0.005881241426369476
837251.0,0.3,0.35,9.8,0.01,-0.04,0.03,-35.38,32.53,-34.93,N,-0.038938599362170624,0.01280322739268619,0.01280322739268619,0.038938599362170624
837265.0,0.35,0.37,9.76,-0.01,0.0,-0.04,-34.78,32.83,-34.33,N,0.005139808205557437,-0.026869858601238757,0.026869858601238757,0.005139808205557437
837278.0,0.31,0.32,9.78,-0.04,0.0,0.02,-34.18,31.48,-34.48,N,0.004507718952166711,-0.011119697071394239,0.011119697071394239,0.004507718952166711
837291.0,0.28,0.34,9.86,-0.03,0.05,-0.0,-36.13,33.28,-34.18,N,0.054575556284607446,-0.004620923559574417,0.004620923559574417,0.054575556284607446
837304.0,0.31,0.32,9.85,0.02,-0.01,0.05,-34.33,31.18,-33.58,N,-0.010491468457989907,0.05541641163580188,0.05541641163580188,0.010491468457989907
837317.0,0.36,0.36,9.83,0.02,-0.02,0.04,-34.93,32.98,-35.68,N,-0.02004343412531805,-0.031897617828466604,0.031897617828466604,0.02004343412531805
837330.0,0.34,0.42,9.79,-0.01,0.03,0.08,-34.18,32.98,-35.68,N,0.03002054256713628,-0.029802235570456706,0.029802235570456706,0.03002054256713628
837343.0,0.38,0.37,9.78,-0.03,0.04,0.04,-36.88,33.13,-34.78,N,0.04292627803927619,0.031487696211741856,0.031487696211741856,0.04292627803927619
837356.0,0.36,0.44,9.82,-0.03,0.07,-0.05,-35.38,31.48,-35.23,N,0.07661572522846807,0.06308176114292383,0.06308176114292383,0.07661572522846807
837369.0,0.37,0.45,9.77,-0.0,0.01,-0.01,-33.58,31.63,-33.88,N,0.013224620228280007,0.034217098043135684,0.034217098043135684,0.013224620228280007
837382.0,0.31,0.44,9.71,-0.0,-0.02,0.02,-35.53,32.83,-34.33,N,-0.017948051867308145,0.08407423895777949,0.08407423895777949,0.017948051867308145
837395.0,0.38,0.45,9.74,0.03,-0.02,0.06,-33.73,32.98,-33.73,N,-0.021510587769923623,-0.00030741353727103737,0.00030741353727103737,0.021510587769923623
837408.0,0.34,0.42,9.74,0.02,-0.04,-0.0,-33.58,31.63,-34.33,N,-0.03830844042877309,-0.0123780846181961,0.0123780846181961,0.03830844042877309
837421.0,0.36,0.38,9.69,0.01,0.01,-0.0,-33.58,31.63,-34.33,N,0.012176929099275055,-0.030643090921651142,0.030643090921651142,0.012176929099275055
837434.0,0.41,0.34,9.7,0.02,-0.04,0.05,-34.18,32.23,-34.18,N,-0.0404057530067762,-0.02540463527662638,0.02540463527662638,0.0404057530067762
837447.0,0.44,0.41,9.67,0.04,-0.02,0.02,-35.38,33.28,-34.18,N,-0.020460966320925474,0.04188051723026443,0.04188051723026443,0.020460966320925474
837459.0,0.38,0.44,9.67,0.04,-0.03,-0.01,-35.38,33.28,-34.18,N,-0.029174006957052374,-0.0073483950709750485,0.0073483950709750485,0.029174006957052374
837473.0,0.43,0.42,9.6,0.0,-0.01,0.02,-34.33,31.18,-34.33,N,-0.007976623684379382,-0.059092152145825055,0.059092152145825055,0.007976623684379382
837486.0,0.37,0.36,9.6,-0.02,0.0,0.02,-36.43,32.83,-32.83,N,0.0032512617253580463,0.03337624269194125,0.03337624269194125,0.0032512617253580463
837499.0,0.33,0.37,9.68,-0.06,0.0,0.01,-34.93,32.53,-33.73,N,0.006183638694575996,0.015109306068493002,0.015109306068493002,0.006183638694575996
837512.0,0.28,0.36,9.66,0.01,-0.06,0.01,-34.93,32.53,-33.73,N,-0.058042530696826904,0.03568039104775486,0.03568039104775486,0.058042530696826904
837525.0,0.26,0.33,9.69,0.03,-0.03,0.0,-35.98,31.63,-33.58,N,-0.02896524085924866,-0.018995742996313097,0.018995742996313097,0.02896524085924866
837538.0,0.24,0.33,9.64,0.02,-0.03,-0.0,-35.53,31.93,-32.38,N,-0.02833701224584433,-0.0171110571561001,0.0171110571561001,0.02833701224584433
837551.0,0.28,0.31,9.69,-0.03,0.02,-0.0,-35.53,31.93,-32.38,N,0.024661271735821142,-0.03998436017118238,0.03998436017118238,0.024661271735821142
837564.0,0.34,0.26,9.67,-0.02,0.01,-0.03,-34.78,31.93,-35.08,N,0.015320002486289912,0.003461958143154955,0.003461958143154955,0.015320002486289912
837577.0,0.3,0.34,9.72,0.02,-0.0,-0.02,-35.23,31.93,-33.13,N,0.0024161973341432002,0.025291430669218674,0.025291430669218674,0.0024161973341432002
837590.0,0.28,0.31,9.8,0.03,0.01,0.01,-35.23,31.93,-33.13,N,0.01050100935686577,0.0628729950451201,0.0628729950451201,0.01050100935686577
837603.0,0.24,0.36,9.78,-0.04,-0.0,0.06,-35.23,31.18,-33.13,N,0.002829868889764229,-0.04932949006070001,0.04932949006070001,0.002829868889764229
837616.0,0.3,0.33,9.83,-0.06,-0.0,-0.04,-33.88,31.63,-33.58,N,0.008280951272579098,0.0325392479807332,0.0325392479807332,0.008280951272579098
837629.0,0.25,0.37,9.83,0.0,-0.02,-0.0,-35.83,32.98,-34.18,N,-0.017109126836106905,0.042928208359269394,0.042928208359269394,0.017109126836106905
837642.0,0.34,0.39,9.86,0.05,-0.02,0.05,-35.83,32.98,-34.18,N,-0.022347582481131667,0.012176929099275055,0.012176929099275055,0.022347582481131667
837655.0,0.33,0.43,9.9,0.01,0.01,-0.01,-33.88,33.88,-34.78,N,0.012596391614875675,-0.01920450909411681,0.01920450909411681,0.012596391614875675
837667.0,0.26,0.43,9.82,0.02,-0.01,0.06,-35.83,31.48,-34.18,N,-0.010910930973590527,-0.05929898792363557,0.05929898792363557,0.010910930973590527
837681.0,0.31,0.39,9.82,-0.02,0.03,0.02,-35.83,31.48,-34.18,N,0.033165546274144336,-0.010907070333604132,0.010907070333604132,0.033165546274144336
837694.0,0.33,0.38,9.76,-0.01,0.02,-0.03,-35.23,32.38,-34.78,N,0.02466320205581434,-0.006509470039773808,0.006509470039773808,0.02466320205581434
837707.0,0.36,0.39,9.76,0.0,0.04,-0.02,-35.23,31.18,-35.53,N,0.04355836729266692,0.022148357282203816,0.022148357282203816,0.04355836729266692
837720.0,0.29,0.41,9.72,0.04,-0.01,0.01,-34.78,31.63,-34.78,N,-0.010070075622396089,0.01573946500189053,0.01573946500189053,0.010070075622396089
837733.0,0.34,0.45,9.71,0.03,-0.02,0.02,-34.63,32.23,-34.48,N,-0.019832737707521142,-0.019622041289724234,0.019622041289724234,0.019832737707521142
837746.0,0.3,0.51,9.7,0.04,-0.0,-0.02,-32.38,31.63,-33.58,N,0.001159740107334536,-0.02686599796125236,0.02686599796125236,0.001159740107334536
837759.0,0.23,0.48,9.68,0.02,-0.0,-0.01,-35.83,32.98,-34.48,N,0.0019967348185425796,-0.015431276773704422,0.015431276773704422,0.0019967348185425796
837772.0,0.34,0.39,9.63,0.04,-0.02,0.05,-33.88,33.58,-35.53,N,-0.021719353867727335,0.053949257991196306,0.053949257991196306,0.021719353867727335
837785.0,0.31,0.39,9.68,0.05,-0.02,0.05,-34.33,31.18,-33.13,N,-0.022347582481131667,-0.01920450909411681,0.01920450909411681,0.022347582481131667
837798.0,0.25,0.4,9.68,-0.02,0.03,-0.01,-36.43,31.18,-35.53,N,0.034423933820946204,-0.007765927266582472,0.007765927266582472,0.034423933820946204
837811.0,0.35,0.4,9.67,-0.02,-0.0,-0.04,-33.88,33.13,-35.08,N,0.005768036818961769,0.04062212968346257,0.04062212968346257,0.005768036818961769
837824.0,0.33,0.39,9.7,-0.0,0.02,0.02,-34.78,31.93,-33.88,N,0.02193766086440691,0.0537385615733994,0.0537385615733994,0.02193766086440691
837837.0,0.31,0.36,9.65,0.01,-0.01,0.04,-34.63,32.53,-33.73,N,-0.009443777328984954,0.02550405740700878,0.02550405740700878,0.009443777328984954
837850.0,0.3,0.42,9.68,0.03,-0.02,0.03,-32.53,31.78,-33.73,N,-0.020252200223121762,0.01490247029068249,0.01490247029068249,0.020252200223121762
837863.0,0.28,0.42,9.62,0.03,-0.01,-0.0,-33.88,32.38,-35.08,N,-0.009022384493391137,-0.038515276206583605,0.038515276206583605,0.009022384493391137
837875.0,0.31,0.44,9.63,0.01,-0.01,-0.01,-34.63,32.23,-35.23,N,-0.007346464750981851,-0.020250269903128566,0.020250269903128566,0.007346464750981851
837889.0,0.3,0.44,9.62,-0.01,0.01,0.03,-36.43,31.18,-35.08,N,0.012174998779281857,0.0005276508539438091,0.0005276508539438091,0.012174998779281857
837902.0,0.34,0.41,9.7,-0.04,0.01,-0.01,-33.88,31.63,-33.58,N,0.015737534681897335,0.07472910906826187,0.07472910906826187,0.015737534681897335
837915.0,0.35,0.31,9.65,-0.0,-0.04,0.02,-35.83,30.73,-35.68,N,-0.037890908233165675,0.045025520937272495,0.045025520937272495,0.037890908233165675
837928.0,0.26,0.38,9.68,-0.02,0.02,-0.04,-34.78,31.93,-33.88,N,0.025710893184819294,0.044606058421671875,0.044606058421671875,0.025710893184819294
837941.0,0.32,0.36,9.68,-0.03,0.02,-0.03,-34.78,31.93,-33.88,N,0.025919659282623003,0.0325392479807332,0.0325392479807332,0.025919659282623003
837954.0,0.27,0.36,9.74,-0.02,0.02,0.0,-34.78,30.88,-34.78,N,0.024033043122416813,0.04293013867926259,0.04293013867926259,0.024033043122416813
837967.0,0.27,0.42,9.72,-0.01,-0.03,0.02,-34.78,31.63,-33.88,N,-0.027291251436832573,0.05436679018680373,0.05436679018680373,0.027291251436832573
837980.0,0.29,0.45,9.64,0.03,-0.03,0.0,-34.78,31.63,-33.88,N,-0.02896524085924866,-0.03127131953505548,0.03127131953505548,0.02896524085924866
837993.0,0.23,0.43,9.71,0.01,0.0,0.04,-35.83,31.03,-32.98,N,0.0005276508539438091,-0.022349512801124866,0.022349512801124866,0.0005276508539438091
838006.0,0.29,0.39,9.75,-0.03,0.01,0.0,-34.18,31.03,-32.98,N,0.014689843552892382,-0.04103205130018733,0.04103205130018733,0.014689843552892382
838019.0,0.26,0.42,9.79,-0.02,0.01,-0.02,-34.78,31.63,-34.78,N,0.014900539970689292,-0.016268271484912465,0.016268271484912465,0.014900539970689292
838032.0,0.28,0.44,9.72,-0.03,-0.0,-0.0,-34.78,31.63,-34.78,N,0.004718415369963619,-0.017109126836106905,0.017109126836106905,0.004718415369963619
838045.0,0.3,0.44,9.8,0.06,0.03,0.02,-34.93,32.53,-34.48,N,0.02813971736690968,-0.02875647476144495,0.02875647476144495,0.02813971736690968
838058.0,0.28,0.35,9.82,0.03,-0.0,0.02,-35.23,32.38,-34.33,N,0.00011011865833638601,-0.00030934385726423444,0.00030934385726423444,0.00011011865833638601
838071.0,0.31,0.34,9.83,0.02,-0.01,0.04,-35.23,32.38,-34.33,N,-0.010072005942389287,0.00987085042346824,0.00987085042346824,0.010072005942389287
838083.0,0.37,0.37,9.76,0.0,0.02,-0.06,-34.93,31.78,-34.18,N,0.025293360989211873,0.0017860384007456706,0.0017860384007456706,0.025293360989211873
838097.0,0.34,0.4,9.76,0.0,0.01,0.03,-35.83,31.78,-34.18,N,0.011546770165877527,0.021728894766603196,0.021728894766603196,0.011546770165877527
838110.0,0.38,0.45,9.77,-0.0,0.01,0.06,-34.93,32.98,-34.18,N,0.010288382619075664,0.023197978731201965,0.023197978731201965,0.010288382619075664
838123.0,0.31,0.42,9.72,-0.01,-0.02,-0.01,-34.18,31.03,-33.73,N,-0.016061435707101952,0.04271944226146568,0.04271944226146568,0.016061435707101952
838136.0,0.38,0.37,9.67,-0.03,0.03,0.0,-34.63,31.48,-33.43,N,0.03463269991874991,0.01092047187246639,0.01092047187246639,0.03463269991874991
