t,ax,ay,az,gx,gy,gz,mx,my,mz,label,gyro svd,gyro svd reversed,gyro svd reversed abs,gyro svd abs
1094639.0,-0.81,0.12,9.63,-0.01,0.0,0.02,-30.88,36.73,-34.93,N,0.01234668829665108,0.04162660420872053,0.04162660420872053,0.01234668829665108
1094652.0,-0.74,0.1,9.72,0.01,-0.02,0.04,-32.38,35.83,-35.08,N,-0.007383327439848393,0.010736547844736648,0.010736547844736648,0.007383327439848393
1094665.0,-0.74,0.17,9.73,-0.01,0.01,0.01,-31.03,35.83,-35.53,N,0.012220169647387228,-0.007824953781792005,0.007824953781792005,0.012220169647387228
1094678.0,-0.83,0.26,9.77,0.01,-0.0,-0.01,-32.38,35.38,-34.78,N,-0.008678360199083064,0.0013776145735423164,0.0013776145735423164,0.008678360199083064
1094691.0,-0.77,0.23,9.79,0.01,-0.04,-0.04,-31.33,37.18,-36.43,N,-0.010603608343677254,-0.03928315513698334,0.03928315513698334,0.010603608343677254
1094704.0,-0.75,0.27,9.77,-0.02,0.01,-0.08,-29.83,35.08,-36.28,N,0.01908570978277991,0.03002493723929251,0.03002493723929251,0.01908570978277991
1094717.0,-0.7,0.34,9.78,0.03,-0.06,-0.02,-31.63,35.98,-36.13,N,-0.03033362408017672,-0.00773065926008405,0.00773065926008405,0.03033362408017672
1094730.0,-0.66,0.31,9.77,0.02,-0.06,0.01,-31.33,34.93,-34.93,N,-0.01930010210195617,-0.0078571779093479,0.0078571779093479,0.01930010210195617
1094743.0,-0.71,0.33,9.69,0.04,-0.08,0.03,-30.43,34.93,-35.23,N,-0.03903011783845564,0.04137356691019283,0.04137356691019283,0.03903011783845564
1094756.0,-0.8,0.29,9.76,0.01,0.01,-0.07,-31.03,35.08,-37.03,N,-0.010541537949525196,0.03966913193657044,0.03966913193657044,0.010541537949525196
1094769.0,-0.75,0.26,9.81,-0.0,-0.04,-0.02,-31.03,35.08,-37.03,N,8.258181430764577e-05,0.0025759749501092968,0.0025759749501092968,8.258181430764577e-05
1094782.0,-0.74,0.26,9.77,0.06,-0.04,-0.06,-32.53,35.23,-37.18,N,-0.061255904571716494,-0.028534894584846385,0.028534894584846385,0.061255904571716494
1094795.0,-0.79,0.17,9.74,0.09,-0.07,0.01,-31.33,34.48,-34.93,N,-0.08946160089552309,-0.028534894584846385,0.028534894584846385,0.08946160089552309
1094808.0,-0.71,0.19,9.7,0.05,-0.04,0.02,-31.33,34.48,-34.93,N,-0.04848572349231766,-0.018764181238304607,0.018764181238304607,0.04848572349231766
1094821.0,-0.78,0.18,9.69,0.04,-0.03,-0.05,-30.88,34.48,-35.23,N,-0.04070470654548187,-0.02774593642266712,0.02774593642266712,0.04070470654548187
1094833.0,-0.75,0.17,9.72,0.04,-0.06,-0.04,-30.88,35.23,-36.13,N,-0.041019814238161624,0.030434339453680223,0.030434339453680223,0.041019814238161624
1094847.0,-0.77,0.12,9.72,-0.02,-0.01,-0.02,-31.63,35.23,-35.68,N,0.02072807436225024,0.053637673392536264,0.053637673392536264,0.02072807436225024
1094860.0,-0.71,0.11,9.73,-0.0,0.03,-0.04,-31.63,35.23,-35.68,N,0.0009336103706389703,0.03157062943609515,0.03157062943609515,0.0009336103706389703
1094873.0,-0.79,0.07,9.76,0.03,-0.03,0.09,-31.93,34.33,-35.08,N,-0.025850534544669086,-0.015702643111295492,0.015702643111295492,0.025850534544669086
1094886.0,-0.8,0.13,9.66,0.0,-0.02,-0.01,-30.28,34.33,-35.53,N,0.0008715399764869125,0.042162525072372094,0.042162525072372094,0.0008715399764869125
1094899.0,-0.76,0.18,9.63,-0.01,-0.01,0.04,-30.28,34.33,-35.53,N,0.012820538766150585,0.0010601290199028213,0.0010601290199028213,0.012820538766150585
1094912.0,-0.7,0.24,9.56,-0.01,0.01,-0.01,-32.68,33.13,-35.08,N,0.011525506006915915,-0.027966749593638922,0.027966749593638922,0.011525506006915915
1094925.0,-0.68,0.26,9.62,0.01,-0.02,0.01,-31.33,34.48,-34.93,N,-0.008425322900555362,0.0019135354371938812,0.0019135354371938812,0.008425322900555362
1094938.0,-0.69,0.24,9.65,-0.0,0.01,0.0,-30.28,34.63,-37.03,N,0.0018813113096379844,-0.04835920484305381,0.04835920484305381,0.0018813113096379844
1094951.0,-0.64,0.28,9.64,0.02,-0.02,0.06,-31.03,34.63,-36.28,N,-0.016680190316890667,0.010041884204265336,0.010041884204265336,0.016680190316890667
1094964.0,-0.68,0.26,9.61,-0.03,-0.02,-0.01,-30.73,36.13,-34.33,N,0.030846119529027674,0.022085177515636965,0.022085177515636965,0.030846119529027674
1094977.0,-0.59,0.3,9.64,-0.02,-0.01,-0.06,-30.43,35.23,-36.43,N,0.019338747081307613,-0.008804878848346916,0.008804878848346916,0.019338747081307613
1094990.0,-0.69,0.24,9.64,-0.0,-0.03,-0.01,-31.63,35.23,-34.93,N,0.0006507268055151074,0.021770069822957205,0.021770069822957205,0.0006507268055151074
1095003.0,-0.72,0.28,9.6,-0.01,-0.08,-0.04,-30.88,34.93,-35.23,N,0.0084961920074627,-0.007636364738376095,0.007636364738376095,0.0084961920074627
1095016.0,-0.65,0.24,9.71,0.01,-0.01,-0.01,-31.93,33.88,-35.83,N,-0.00889917337005487,-0.028629189106554338,0.028629189106554338,0.00889917337005487
1095029.0,-0.7,0.18,9.76,-0.0,0.0,-0.05,-30.73,34.33,-34.78,N,-7.616096251210202e-05,-0.018669886716596647,0.018669886716596647,7.616096251210202e-05
1095041.0,-0.75,0.28,9.78,-0.05,-0.01,-0.02,-33.58,35.83,-35.83,N,0.050702653914791,-0.039188860615275385,0.039188860615275385,0.050702653914791
1095055.0,-0.71,0.32,9.82,0.01,-0.08,0.02,-31.33,34.48,-35.68,N,-0.009402870106150537,-0.02771371229511122,0.02771371229511122,0.009402870106150537
1095068.0,-0.69,0.24,9.85,0.01,-0.04,0.01,-31.48,35.38,-36.28,N,-0.008866949242498973,-0.025535426851989326,0.025535426851989326,0.008866949242498973
1095081.0,-0.69,0.13,9.89,0.04,-0.07,0.01,-32.98,34.93,-35.68,N,-0.03950396830795515,-0.008866949242498973,0.008866949242498973,0.03950396830795515
1095094.0,-0.69,0.19,9.82,-0.01,0.01,-0.07,-31.93,34.63,-36.28,N,0.009441515085501978,0.010830842366444602,0.010830842366444602,0.009441515085501978
1095107.0,-0.68,0.21,9.85,-0.02,0.03,-0.04,-32.98,35.23,-36.13,N,0.02091666340566615,0.021390513875165655,0.021390513875165655,0.02091666340566615
1095120.0,-0.72,0.23,9.81,-0.01,0.01,-0.0,-32.98,34.93,-33.73,N,0.011872837827151572,-0.0374522015140971,0.0374522015140971,0.011872837827151572
1095133.0,-0.65,0.21,9.81,0.01,-0.01,0.01,-31.33,35.98,-35.68,N,-0.008204509729583557,-0.026671716834404252,0.026671716834404252,0.008204509729583557
1095146.0,-0.77,0.19,9.72,0.02,0.01,0.01,-31.48,36.13,-33.88,N,-0.017754409905153534,-0.027460674996583518,0.027460674996583518,0.017754409905153534
1095159.0,-0.75,0.22,9.76,0.03,0.0,0.04,-31.48,36.13,-33.88,N,-0.026924754132931952,0.03081389540147178,0.03081389540147178,0.026924754132931952
1095172.0,-0.75,0.21,9.77,0.02,0.02,0.01,-31.63,34.93,-36.13,N,-0.017533596734181728,0.030498787708792018,0.030498787708792018,0.017533596734181728
1095185.0,-0.76,0.17,9.69,-0.02,0.03,0.07,-30.88,34.48,-36.88,N,0.024737313428258367,0.032329741331678256,0.032329741331678256,0.024737313428258367
1095198.0,-0.7,0.21,9.68,0.04,0.02,0.02,-30.43,34.93,-32.98,N,-0.03716931794897324,-0.0482028399271938,0.0482028399271938,0.03716931794897324
1095211.0,-0.68,0.16,9.7,-0.01,-0.01,-0.02,-31.33,35.68,-36.13,N,0.010736547844736648,0.00036546537943150866,0.00036546537943150866,0.010736547844736648
1095224.0,-0.66,0.17,9.62,0.01,0.01,0.0,-32.08,33.73,-35.23,N,-0.008110215207875603,0.012440982818359033,0.012440982818359033,0.008110215207875603
1095237.0,-0.76,0.24,9.67,-0.0,-0.0,-0.04,-32.08,35.68,-34.93,N,0.0002711708577235545,0.013009127809566496,0.013009127809566496,0.0002711708577235545
1095250.0,-0.77,0.23,9.64,-0.0,0.01,-0.03,-32.08,35.68,-34.93,N,0.0008393158489310157,-0.028629189106554338,0.028629189106554338,0.0008393158489310157
1095263.0,-0.68,0.2,9.68,0.05,-0.04,0.09,-31.48,33.88,-36.58,N,-0.04605440075066807,0.0008715399764869125,0.0008715399764869125,0.04605440075066807
1095276.0,-0.69,0.3,9.69,0.02,-0.02,0.01,-32.08,34.93,-36.13,N,-0.01841684941806895,-0.01898499440927641,0.01898499440927641,0.01841684941806895
1095289.0,-0.68,0.29,9.66,0.02,-0.0,0.01,-32.08,34.93,-36.13,N,-0.017975223076125337,0.020033410721778926,0.020033410721778926,0.017975223076125337
1095302.0,-0.66,0.22,9.69,-0.01,0.01,-0.04,-31.03,34.33,-35.83,N,0.010483510546208948,0.04150008555945668,0.04150008555945668,0.010483510546208948
1095315.0,-0.66,0.25,9.7,0.01,0.01,0.01,-31.93,34.63,-36.28,N,-0.007762883387639946,0.031193451349263327,0.031193451349263327,0.007762883387639946
1095328.0,-0.68,0.31,9.71,-0.03,0.05,-0.04,-31.93,34.63,-36.28,N,0.03134981626512334,-0.017154040786390174,0.017154040786390174,0.03134981626512334
1095341.0,-0.57,0.35,9.79,0.02,-0.02,0.02,-32.08,34.48,-36.43,N,-0.018069517597833294,-0.027619417773403265,0.027619417773403265,0.018069517597833294
1095354.0,-0.6,0.25,9.76,-0.0,-0.0,0.03,-29.98,34.48,-34.93,N,0.002702493599373148,-0.018637662589040753,0.018637662589040753,0.002702493599373148
1095367.0,-0.62,0.28,9.75,-0.0,0.02,-0.03,-32.53,35.98,-35.23,N,0.0010601290199028213,0.02113747657663795,0.02113747657663795,0.0010601290199028213
1095380.0,-0.67,0.27,9.73,0.05,-0.03,0.01,-32.53,35.98,-35.23,N,-0.04861224214158152,-0.027460674996583518,0.027460674996583518,0.04861224214158152
1095393.0,-0.69,0.29,9.71,0.03,-0.02,0.01,-32.38,34.63,-37.48,N,-0.028408375935582535,-0.00889917337005487,0.00889917337005487,0.028408375935582535
1095406.0,-0.69,0.26,9.67,0.02,-0.01,0.0,-30.43,35.23,-34.48,N,-0.0185433680673328,0.01206142687056748,0.01206142687056748,0.0185433680673328
1095419.0,-0.7,0.31,9.66,-0.01,0.03,-0.02,-30.43,35.23,-34.48,N,0.01161980052862387,0.029424568120529154,0.029424568120529154,0.01161980052862387
1095432.0,-0.72,0.17,9.69,-0.06,-0.01,-0.02,-32.38,34.63,-36.28,N,0.06069418043230458,-0.029514819651401295,0.029514819651401295,0.06069418043230458
1095445.0,-0.79,0.19,9.67,0.01,0.01,-0.03,-29.98,35.98,-34.93,N,-0.009152210668582572,0.04080542191898537,0.04080542191898537,0.009152210668582572
1095458.0,-0.75,0.16,9.65,-0.03,0.02,-0.05,-32.68,35.08,-34.78,N,0.030340044931972274,0.0016604981386661793,0.0016604981386661793,0.030340044931972274
1095471.0,-0.84,0.27,9.68,0.01,0.01,-0.0,-31.03,34.33,-36.28,N,-0.008110215207875603,0.011810767432999513,0.011810767432999513,0.008110215207875603
1095484.0,-0.79,0.26,9.64,0.03,-0.02,0.05,-31.48,35.38,-35.08,N,-0.02701904865463991,-0.029323852747025647,0.029323852747025647,0.02701904865463991
1095497.0,-0.91,0.31,9.67,0.04,-0.05,0.03,-30.43,34.48,-35.68,N,-0.03836767832554022,0.011872837827151572,0.011872837827151572,0.03836767832554022
1095510.0,-0.92,0.32,9.71,-0.04,-0.03,0.0,-31.33,35.68,-34.48,N,0.04096416469580511,0.0019756058313459388,0.0019756058313459388,0.04096416469580511
1095523.0,-0.93,0.23,9.7,0.01,-0.04,0.07,-32.08,36.43,-34.93,N,-0.006782958321085036,-0.03836767832554022,0.03836767832554022,0.006782958321085036
1095536.0,-0.86,0.23,9.69,0.01,-0.02,-0.0,-30.73,35.08,-35.83,N,-0.008772654720791018,0.01174631917788772,0.01174631917788772,0.008772654720791018
1095549.0,-0.78,0.23,9.74,-0.01,-0.01,-0.0,-33.13,34.33,-35.08,N,0.01143121148520796,0.011652024656179767,0.011652024656179767,0.01143121148520796
1095562.0,-0.79,0.22,9.81,-0.03,-0.02,0.03,-31.48,34.33,-37.03,N,0.0322354468099703,0.021673397440289517,0.021673397440289517,0.0322354468099703
1095575.0,-0.79,0.14,9.75,-0.0,0.0,0.04,-32.53,33.73,-34.48,N,0.0030498254196088042,-0.029797703216525157,0.029797703216525157,0.0030498254196088042
1095588.0,-0.75,0.21,9.74,-0.01,-0.04,0.07,-31.48,35.38,-36.28,N,0.013200094713942139,0.0007127971996671652,0.0007127971996671652,0.013200094713942139
1095601.0,-0.7,0.12,9.7,0.01,-0.05,0.05,-31.03,36.13,-36.28,N,-0.007698435132528153,-0.05873028730835895,0.05873028730835895,0.007698435132528153
1095614.0,-0.64,0.14,9.83,0.04,-0.08,0.06,-31.03,34.63,-35.83,N,-0.03798812237774868,0.0015017553618464315,0.0015017553618464315,0.03798812237774868
1095626.0,-0.61,0.2,9.71,0.03,-0.06,0.09,-31.93,34.63,-35.08,N,-0.0265129740575845,0.010610029195472798,0.010610029195472798,0.0265129740575845
1095640.0,-0.64,0.37,9.71,-0.01,0.01,0.01,-32.53,35.23,-34.93,N,0.012220169647387228,-0.007321257045696336,0.007321257045696336,0.012220169647387228
1095653.0,-0.62,0.39,9.63,-0.0,-0.01,0.04,-31.93,34.33,-34.78,N,0.002829012248636999,0.04172089873042849,0.04172089873042849,0.002829012248636999
1095666.0,-0.66,0.45,9.7,0.02,-0.01,0.07,-32.68,34.33,-36.28,N,-0.016112045325683205,-0.028093268242902775,0.028093268242902775,0.016112045325683205
1095679.0,-0.62,0.34,9.67,0.03,-0.05,0.06,-32.53,34.03,-35.68,N,-0.027334156347319668,-0.019773952571455675,0.019773952571455675,0.027334156347319668
1095692.0,-0.59,0.39,9.73,0.03,-0.04,0.02,-31.33,34.03,-36.43,N,-0.028502670457290488,-0.018449073545624844,0.018449073545624844,0.028502670457290488
1095705.0,-0.64,0.35,9.7,0.02,-0.02,0.02,-31.63,35.68,-35.68,N,-0.018069517597833294,-0.05781481049691583,0.05781481049691583,0.018069517597833294
1095718.0,-0.57,0.39,9.72,0.01,-0.06,-0.0,-32.08,34.93,-34.48,N,-0.009655907404678239,0.013294389235650093,0.013294389235650093,0.009655907404678239
1095731.0,-0.53,0.25,9.71,0.05,-0.04,0.06,-31.93,34.63,-35.53,N,-0.04709639621137504,-0.017154040786390174,0.017154040786390174,0.04709639621137504
1095744.0,-0.56,0.28,9.74,0.05,-0.03,0.04,-31.03,34.63,-35.83,N,-0.04757024668087455,0.023695317967551397,0.023695317967551397,0.04757024668087455
1095757.0,-0.52,0.25,9.82,0.04,0.01,-0.03,-32.38,35.08,-33.88,N,-0.03912679022112333,0.011398987357652064,0.011398987357652064,0.03912679022112333
1095770.0,-0.53,0.26,9.75,0.06,-0.0,-0.01,-32.38,35.08,-33.88,N,-0.05863599278665099,0.023948355266079097,0.023948355266079097,0.05863599278665099
1095783.0,-0.5,0.29,9.77,0.03,-0.01,-0.0,-32.38,34.63,-35.08,N,-0.028534894584846385,-0.03770523881262481,0.03770523881262481,0.028534894584846385
1095796.0,-0.52,0.4,9.69,0.06,-0.02,0.05,-31.63,34.48,-35.23,N,-0.056993628207180666,0.0024816804284013426,0.0024816804284013426,0.056993628207180666
1095809.0,-0.57,0.39,9.76,0.01,-0.05,-0.0,-31.63,34.48,-35.23,N,-0.009435094233706434,0.012947057415414437,0.012947057415414437,0.009435094233706434
1095822.0,-0.5,0.4,9.7,0.06,-0.02,0.03,-31.93,34.33,-34.78,N,-0.05768829184765198,0.0009037641040428091,0.0009037641040428091,0.05768829184765198
1095834.0,-0.59,0.26,9.74,0.0,0.04,-0.05,-31.63,33.73,-34.93,N,0.0008070917213751188,0.013009127809566496,0.013009127809566496,0.0008070917213751188
1095848.0,-0.57,0.25,9.73,0.05,-0.04,0.03,-30.73,35.08,-36.28,N,-0.048138391672082004,0.03134981626512334,0.03134981626512334,0.048138391672082004
1095861.0,-0.56,0.27,9.66,0.05,-0.02,0.0,-30.73,35.08,-36.28,N,-0.04873876079084537,-0.01750137260662583,0.01750137260662583,0.04873876079084537
1095874.0,-0.6,0.32,9.64,0.06,-0.0,0.02,-32.38,32.83,-35.08,N,-0.05759399732594402,0.030498787708792018,0.030498787708792018,0.05759399732594402
1095887.0,-0.69,0.36,9.68,0.0,0.02,-0.01,-32.53,34.48,-35.68,N,0.0017547926603741339,0.030372269059528167,0.030372269059528167,0.0017547926603741339
1095900.0,-0.7,0.34,9.68,-0.03,0.03,-0.02,-32.53,34.48,-35.68,N,0.03160285356365104,-0.0396627110847749,0.0396627110847749,0.03160285356365104
1095913.0,-0.76,0.31,9.77,-0.01,0.01,0.02,-31.63,34.03,-36.43,N,0.012567501467622885,-0.02907081544849795,0.02907081544849795,0.012567501467622885
1095926.0,-0.66,0.27,9.68,0.02,-0.03,0.01,-32.53,35.68,-36.13,N,-0.018637662589040753,-0.018384625290513053,0.018384625290513053,0.018637662589040753
1095939.0,-0.76,0.29,9.72,0.07,-0.04,0.02,-29.98,34.03,-34.93,N,-0.06846877652734484,-0.047917578501110204,0.047917578501110204,0.06846877652734484
1095952.0,-0.75,0.35,9.87,0.13,0.02,0.04,-32.98,34.48,-35.23,N,-0.12639839296612423,-0.017154040786390174,0.017154040786390174,0.12639839296612423
1095965.0,-0.73,0.42,9.78,0.07,0.01,0.04,-32.68,35.83,-35.53,N,-0.06667004703201451,-0.009626061138082079,0.009626061138082079,0.06667004703201451
1095978.0,-0.72,0.51,9.79,0.07,0.03,-0.02,-30.73,34.33,-34.33,N,-0.06831241161148484,0.01174631917788772,0.01174631917788772,0.06831241161148484
1095991.0,-0.67,0.48,9.85,0.05,0.0,-0.0,-30.73,34.33,-34.33,N,-0.048297134448901755,0.0033971572398444603,0.0033971572398444603,0.048297134448901755
1096004.0,-0.68,0.34,9.79,0.08,0.0,0.05,-30.28,35.08,-34.33,N,-0.07653505490026424,0.021705621567845414,0.021705621567845414,0.07653505490026424
1096017.0,-0.66,0.47,9.76,0.03,0.04,-0.01,-31.33,36.43,-36.88,N,-0.027778160550223013,0.013103422331274449,0.013103422331274449,0.027778160550223013
1096030.0,-0.68,0.43,9.71,0.02,0.03,-0.02,-31.33,36.43,-36.88,N,-0.018354779023916887,0.023062724721232143,0.023062724721232143,0.018354779023916887
1096042.0,-0.65,0.43,9.75,0.01,0.04,-0.02,-30.88,33.73,-37.18,N,-0.0081424393354315,-0.01721848904150197,0.01721848904150197,0.0081424393354315
1096056.0,-0.58,0.4,9.7,0.07,-0.02,0.05,-31.93,34.63,-35.83,N,-0.06698515472469427,-0.029641338300665145,0.029641338300665145,0.06698515472469427
1096069.0,-0.57,0.4,9.69,0.07,-0.03,-0.01,-30.28,33.58,-34.78,N,-0.06928995881708001,-0.01841684941806895,0.01841684941806895,0.06928995881708001
1096082.0,-0.63,0.41,9.66,0.09,0.02,-0.02,-31.63,34.93,-35.68,N,-0.08851627781748381,-0.006879630703752725,0.006879630703752725,0.08851627781748381
1096095.0,-0.67,0.39,9.67,0.02,-0.0,-0.02,-31.93,35.38,-34.78,N,-0.019017218536832303,0.0005862785504033137,0.0005862785504033137,0.019017218536832303
1096108.0,-0.57,0.49,9.72,0.0,0.02,-0.05,-31.63,35.23,-35.23,N,0.00036546537943150866,-0.010856645642204956,0.010856645642204956,0.00036546537943150866
1096121.0,-0.65,0.47,9.67,0.02,0.04,0.01,-30.28,34.33,-34.33,N,-0.01709197039223812,-0.058951100479330755,0.058951100479330755,0.01709197039223812
1096134.0,-0.62,0.44,9.75,0.05,-0.06,0.07,-32.38,33.88,-35.53,N,-0.047190690733083,-0.039977818777454655,0.039977818777454655,0.047190690733083
1096147.0,-0.62,0.46,9.69,0.03,-0.01,0.02,-32.38,32.83,-36.58,N,-0.02784023094437507,0.0008094695823348548,0.0008094695823348548,0.02784023094437507
1096160.0,-0.68,0.52,9.72,0.02,0.03,0.03,-31.93,33.88,-35.83,N,-0.01661811992273861,0.021675775301249253,0.021675775301249253,0.01661811992273861
1096173.0,-0.69,0.62,9.63,-0.01,0.02,-0.03,-32.38,34.63,-37.03,N,0.011051655537416407,0.06183047041471951,0.06183047041471951,0.011051655537416407
1096186.0,-0.63,0.55,9.71,0.02,0.01,-0.01,-31.63,34.03,-35.23,N,-0.018449073545624844,0.013041351937122391,0.013041351937122391,0.018449073545624844
1096199.0,-0.65,0.54,9.67,0.02,0.01,-0.01,-31.48,35.08,-35.08,N,-0.018449073545624844,0.014145417791981417,0.014145417791981417,0.018449073545624844
1096212.0,-0.67,0.52,9.65,-0.03,-0.01,-0.04,-31.03,35.08,-37.48,N,0.03002493723929251,0.034254989476272445,0.034254989476272445,0.03002493723929251
1096225.0,-0.68,0.53,9.62,0.01,0.0,0.02,-31.48,35.08,-35.53,N,-0.007636364738376095,0.024295687086314754,0.024295687086314754,0.007636364738376095
1096238.0,-0.66,0.51,9.63,-0.02,0.01,-0.07,-31.93,33.13,-35.08,N,0.019433041603015566,0.06318757356810624,0.06318757356810624,0.019433041603015566
1096250.0,-0.67,0.57,9.63,-0.02,-0.02,-0.06,-31.93,33.13,-35.08,N,0.019117933910335807,0.001186647669166672,0.001186647669166672,0.019117933910335807
1096264.0,-0.67,0.5,9.7,0.01,-0.03,-0.05,-30.88,33.73,-34.93,N,-0.010730126992941104,0.041279272388484875,0.041279272388484875,0.010730126992941104
1096277.0,-0.65,0.45,9.65,-0.0,-0.05,-0.04,-32.38,34.63,-35.83,N,-0.0008328949971354719,-0.018637662589040753,0.018637662589040753,0.0008328949971354719
1096290.0,-0.61,0.36,9.74,0.04,-0.01,0.0,-32.38,34.63,-35.83,N,-0.03852642110235997,0.02961315716394506,0.02961315716394506,0.03852642110235997
1096303.0,-0.58,0.32,9.77,-0.0,-0.04,-0.02,-31.93,34.33,-35.53,N,8.258181430764577e-05,-0.010762351120497001,0.010762351120497001,8.258181430764577e-05
1096316.0,-0.55,0.32,9.8,0.0,-0.01,0.01,-31.93,34.33,-35.08,N,0.0017870167879300302,-0.0004234927827477581,0.0004234927827477581,0.0017870167879300302
1096329.0,-0.67,0.4,9.82,0.04,-0.06,-0.01,-30.43,35.23,-35.68,N,-0.039977818777454655,-0.030398072335288514,0.030398072335288514,0.039977818777454655
1096342.0,-0.64,0.46,9.85,0.0,-0.01,0.02,-30.28,34.33,-35.53,N,0.0021343486081656865,0.06822216008061269,0.06822216008061269,0.0021343486081656865
1096355.0,-0.7,0.45,9.87,0.01,0.03,-0.02,-32.98,34.48,-36.13,N,-0.008363252506403305,0.11991645176935889,0.11991645176935889,0.008363252506403305
1096368.0,-0.71,0.51,9.9,-0.01,0.01,0.04,-32.08,35.23,-34.48,N,0.013262165108094196,0.10018643603285943,0.10018643603285943,0.013262165108094196
1096381.0,-0.57,0.44,9.88,0.01,0.01,0.04,-32.08,35.23,-34.48,N,-0.0067208879269329775,0.12886598282616551,0.12886598282616551,0.0067208879269329775
1096394.0,-0.62,0.41,9.84,0.02,0.05,0.0,-31.93,33.88,-35.08,N,-0.01721848904150197,0.11197669204570335,0.11197669204570335,0.01721848904150197
1096407.0,-0.68,0.47,9.83,0.01,0.02,-0.02,-31.63,33.73,-36.13,N,-0.00858406567737511,0.08127522472513539,0.08127522472513539,0.00858406567737511
1096420.0,-0.68,0.53,9.73,-0.02,0.04,-0.05,-31.63,33.73,-36.13,N,0.020790144756402295,0.04304577775625932,0.04304577775625932,0.020790144756402295
