t,ax,ay,az,gx,gy,gz,mx,my,mz,label,gyro svd,gyro svd reversed,gyro svd reversed abs,gyro svd abs
975260.0,-0.14,-0.74,10.98,-0.09,0.07,0.16,-32.53,26.53,-33.73,L,0.16860340842908286,-0.78604675126596,0.78604675126596,0.16860340842908286
975273.0,0.1,-2.53,11.4,-0.09,0.04,0.34,-32.38,26.68,-35.08,L,0.34522751701629234,-0.9415717742852246,0.9415717742852246,0.34522751701629234
975286.0,0.11,-3.97,11.59,-0.02,0.06,0.57,-33.73,27.58,-35.23,L,0.5539821390851029,-1.1329689943059464,1.1329689943059464,0.5539821390851029
975299.0,0.11,-4.86,11.2,0.19,0.07,1.09,-33.58,26.98,-34.78,L,1.0159088713545743,-1.341224526531935,1.341224526531935,1.0159088713545743
975312.0,-0.01,-4.67,10.74,0.32,0.1,1.47,-34.33,27.43,-35.53,L,1.3578111765734877,-1.5110726480575458,1.5110726480575458,1.3578111765734877
975325.0,-0.15,-3.95,10.31,0.21,0.24,1.83,-33.88,29.38,-35.53,L,1.7284527581888895,-1.7725020750032892,1.7725020750032892,1.7284527581888895
975338.0,-0.22,-3.42,9.61,0.11,0.27,2.32,-32.98,28.78,-35.23,L,2.227291044291381,-1.9327802160563239,1.9327802160563239,2.227291044291381
975351.0,-0.28,-2.51,8.96,-0.14,0.23,2.58,-34.18,28.78,-34.18,L,2.5361987725672552,-2.1538921845945542,2.1538921845945542,2.5361987725672552
975364.0,-0.49,-2.06,8.23,-0.41,0.21,2.78,-33.88,30.88,-34.78,L,2.790227046459616,-2.3723494906990372,2.3723494906990372,2.790227046459616
975376.0,-0.38,-1.95,7.73,-0.61,0.15,2.94,-34.18,29.08,-34.48,L,2.9913906949210465,-2.584340079030747,2.584340079030747,2.9913906949210465
975390.0,-0.16,-1.37,7.29,-0.59,0.1,3.2,-33.88,30.13,-34.78,L,3.2424138599449175,-2.624137152691923,2.624137152691923,3.2424138599449175
975403.0,0.02,0.12,7.2,-0.62,-0.02,3.38,-33.58,31.18,-35.08,L,3.4283477566315343,-2.6231747950936652,2.6231747950936652,3.4283477566315343
975416.0,0.44,2.27,7.2,-0.76,-0.15,3.5,-33.13,34.33,-35.83,L,3.5797500423618374,-2.7225274419388197,2.7225274419388197,3.5797500423618374
975429.0,1.05,4.11,8.01,-0.96,-0.32,3.55,-34.63,34.93,-35.68,L,3.677030743263507,-2.6900106599350884,2.6900106599350884,3.677030743263507
975442.0,1.68,4.96,8.88,-1.04,-0.44,3.46,-33.73,37.18,-33.43,L,3.6102278751872503,-2.7250612429766288,2.7250612429766288,3.6102278751872503
975455.0,1.92,5.46,8.74,-0.99,-0.53,3.29,-32.68,36.58,-35.53,L,3.436376465107504,-2.684891155621592,2.684891155621592,3.436376465107504
975468.0,2.06,6.2,9.08,-1.04,-0.45,2.9,-34.33,39.57,-35.08,L,3.0639949144020675,-2.6675417936487484,2.6675417936487484,3.0639949144020675
975481.0,2.4,6.77,9.17,-1.03,-0.51,2.56,-33.58,39.57,-34.33,L,2.731901487125384,-2.491824338330006,2.491824338330006,2.731901487125384
975494.0,2.29,8.23,10.51,-0.79,-0.57,2.13,-31.33,41.37,-35.23,L,2.2623916810182707,-2.1624559453062404,2.1624559453062404,2.2623916810182707
975507.0,3.48,9.36,11.95,-0.37,-0.36,1.48,-33.88,42.27,-33.13,L,1.5308367347099858,-1.8709892457258948,1.8709892457258948,1.5308367347099858
975520.0,3.1,10.28,12.18,0.03,-0.24,0.67,-33.88,42.27,-33.13,L,0.6502791874850005,-1.3171600965803079,1.3171600965803079,0.6502791874850005
975533.0,2.89,10.42,12.62,0.22,-0.16,-0.1,-33.73,43.32,-32.98,L,-0.14470854441243605,-0.7273180067949224,0.7273180067949224,0.14470854441243605
975546.0,3.0,9.47,12.66,0.42,-0.07,-0.9,-33.58,44.52,-33.58,L,-0.9714471486834783,-0.17353793456499178,0.17353793456499178,0.9714471486834783
975559.0,3.46,7.85,12.7,0.55,0.06,-1.56,-33.58,44.52,-33.58,L,-1.6477231172578508,0.4925575550344001,0.4925575550344001,1.6477231172578508
975572.0,3.28,6.43,12.49,0.58,0.16,-2.08,-33.88,43.02,-33.58,L,-2.1648584554420642,1.0499466072210903,1.0499466072210903,2.1648584554420642
975584.0,3.24,4.59,11.78,0.66,0.36,-2.45,-32.53,40.62,-34.93,L,-2.5495336082118842,1.5820515048069486,1.5820515048069486,2.5495336082118842
975598.0,2.87,3.44,11.1,0.8,0.57,-2.63,-33.28,40.92,-34.93,L,-2.7620218737253053,2.1396370049617714,2.1396370049617714,2.7620218737253053
975611.0,2.32,3.15,10.33,0.96,0.74,-2.82,-33.28,40.92,-34.93,L,-2.9873174986353126,2.4738926322435137,2.4738926322435137,2.9873174986353126
975624.0,1.73,2.86,10.01,1.07,0.74,-2.92,-33.88,39.28,-33.58,L,-3.1086268074012224,2.7245361561593886,2.7245361561593886,3.1086268074012224
975637.0,1.36,2.59,9.49,1.15,0.7,-2.87,-33.73,39.13,-32.98,L,-3.0758087961839116,2.881452254800563,2.881452254800563,3.0758087961839116
975650.0,0.79,2.55,8.89,1.09,0.64,-2.91,-33.73,39.13,-32.98,L,-3.100019184526904,2.8925950913738014,2.8925950913738014,3.100019184526904
975663.0,0.41,2.65,8.22,1.03,0.55,-2.84,-33.88,34.33,-34.33,L,-3.015924071468705,2.854307129408251,2.854307129408251,3.015924071468705
975676.0,0.11,2.47,8.48,0.92,0.37,-2.71,-35.98,33.13,-33.88,L,-2.8596492189698046,2.847208618229559,2.847208618229559,2.8596492189698046
975689.0,0.14,1.15,9.03,0.76,0.23,-2.64,-33.28,33.28,-34.48,L,-2.7524188964875633,2.8360657816563206,2.8360657816563206,2.7524188964875633
975702.0,0.12,-0.23,9.06,0.66,0.09,-2.58,-34.63,32.23,-34.93,L,-2.6678818105774433,2.681306668267182,2.681306668267182,2.6678818105774433
975715.0,0.04,-0.64,8.74,0.65,0.01,-2.41,-31.93,31.18,-36.58,L,-2.4972824469110866,2.6603416989234434,2.6603416989234434,2.4972824469110866
975728.0,-0.25,-0.14,8.25,0.65,-0.01,-2.26,-32.38,29.38,-35.53,L,-2.3502536381065577,2.490423205578662,2.490423205578662,2.3502536381065577
975741.0,-0.53,0.31,8.15,0.53,-0.09,-2.05,-32.38,29.38,-35.53,L,-2.1169037718337353,2.33294709801185,2.33294709801185,2.1169037718337353
975754.0,-0.55,-0.56,8.78,0.25,-0.18,-1.86,-32.38,28.18,-34.33,L,-1.8682684494563087,2.2046800217055895,2.2046800217055895,1.8682684494563087
975767.0,-0.43,-1.9,8.84,0.09,-0.22,-1.6,-31.93,29.38,-35.83,L,-1.5787608744987556,1.9827544792826879,1.9827544792826879,1.5787608744987556
975780.0,-0.26,-2.35,8.88,0.08,-0.24,-1.4,-32.98,28.03,-35.23,L,-1.3807774879704329,1.8243160141176185,1.8243160141176185,1.3807774879704329
975792.0,-0.41,-2.16,8.7,0.07,-0.21,-1.12,-32.68,26.68,-35.08,L,-1.1062951767443154,1.6080142806040596,1.6080142806040596,1.1062951767443154
975806.0,-0.64,-1.63,8.34,-0.03,-0.15,-0.92,-31.93,24.73,-35.08,L,-0.8914388105213468,1.3724941742509327,1.3724941742509327,0.8914388105213468
975819.0,-0.94,-1.0,8.28,-0.06,-0.18,-0.7,-32.98,27.28,-34.18,L,-0.6693087800550678,1.2477657060822611,1.2477657060822611,0.6693087800550678
975832.0,-1.04,-0.98,8.57,-0.2,-0.21,-0.52,-32.53,25.33,-35.23,L,-0.46250665519491474,0.9609817527165151,0.9609817527165151,0.46250665519491474
975845.0,-0.94,-1.32,9.11,-0.33,-0.2,-0.36,-32.08,25.63,-34.93,L,-0.27864329179067154,0.8376495749227771,0.8376495749227771,0.27864329179067154
975858.0,-0.79,-1.34,9.13,-0.26,-0.17,-0.19,-32.98,26.53,-34.93,L,-0.12876337258426407,0.628754209215625,0.628754209215625,0.12876337258426407
975871.0,-0.8,-0.86,9.24,-0.16,-0.18,-0.07,-33.88,26.68,-35.53,L,-0.03288558947166263,0.5310924545448493,0.5310924545448493,0.03288558947166263
975884.0,-0.9,-0.32,9.35,-0.04,-0.24,0.06,-32.38,24.73,-35.83,L,0.07002033300046047,0.328488653545853,0.328488653545853,0.07002033300046047
975897.0,-0.93,0.27,9.52,-0.06,-0.24,0.11,-33.58,26.68,-35.83,L,0.12313048331517938,0.1856515411883469,0.1856515411883469,0.12313048331517938
975910.0,-0.91,0.92,9.53,-0.05,-0.18,0.22,-33.73,26.53,-33.73,L,0.2264373417988123,0.0858979583316827,0.0858979583316827,0.2264373417988123
975923.0,-0.9,1.38,9.58,-0.12,-0.15,0.24,-33.13,26.23,-34.78,L,0.260098261879554,0.06301490120556373,0.06301490120556373,0.260098261879554
975936.0,-0.95,1.71,9.71,-0.18,-0.07,0.34,-33.28,26.83,-34.93,L,0.36810253406716614,0.031635629864708234,0.031635629864708234,0.36810253406716614
975949.0,-1.01,1.99,9.74,-0.22,-0.05,0.29,-33.13,26.23,-34.78,L,0.3272940258920758,0.049947349435809675,0.049947349435809675,0.3272940258920758
975962.0,-1.04,2.02,9.86,-0.2,-0.13,0.22,-32.53,26.83,-34.48,L,0.2571914471478838,0.03226742327062694,0.03226742327062694,0.2571914471478838
975975.0,-0.94,1.96,10.03,-0.21,-0.05,0.31,-33.28,27.28,-33.73,L,0.34465805535429916,-0.02179041715297004,0.02179041715297004,0.34465805535429916
975988.0,-0.9,2.27,10.08,-0.16,-0.05,0.27,-33.28,26.08,-34.93,L,0.2948409882933806,0.009574186698505693,0.009574186698505693,0.2948409882933806
976000.0,-0.84,2.48,10.18,-0.18,-0.0,0.2,-33.28,26.08,-34.93,L,0.22925404277441513,-0.01178509124260743,0.01178509124260743,0.22925404277441513
976014.0,-0.77,2.35,10.22,-0.13,-0.06,0.15,-33.88,27.73,-34.78,L,0.17157255490467868,-0.06266929714723109,0.06266929714723109,0.17157255490467868
976027.0,-0.63,2.37,10.35,-0.12,-0.0,0.19,-33.88,26.98,-34.78,L,0.2065608062022939,-0.033389894067509196,0.033389894067509196,0.2065608062022939
976040.0,-0.49,2.34,10.31,-0.11,0.02,0.19,-33.88,26.98,-34.78,L,0.20377344020545063,-0.013799920195190555,0.013799920195190555,0.20377344020545063
976053.0,-0.59,2.3,10.23,-0.12,0.03,0.14,-32.53,27.28,-35.68,L,0.156814110960546,-0.01721907959795252,0.01721907959795252,0.156814110960546
976066.0,-0.55,2.34,10.24,-0.07,0.07,0.13,-34.78,27.73,-35.08,L,0.13501286016751188,-0.042328081134166744,0.042328081134166744,0.13501286016751188
976079.0,-0.55,2.34,10.22,-0.01,0.05,0.11,-34.78,27.73,-34.78,N,0.10319161597473538,0.008310599886668275,0.008310599886668275,0.10319161597473538
976092.0,-0.55,2.3,10.15,0.04,0.04,0.17,-34.78,27.73,-34.78,N,0.15128845588251577,-0.02033700978713491,0.02033700978713491,0.15128845588251577
976105.0,-0.5,2.28,10.05,0.03,0.07,0.1,-33.13,26.68,-34.78,N,0.08417773117854452,-0.01576567223211739,0.01576567223211739,0.08417773117854452
976118.0,-0.43,2.2,9.89,0.06,0.07,0.01,-32.68,26.98,-33.88,N,-0.010127195833394812,-0.0177951686740803,0.0177951686740803,0.010127195833394812
976131.0,-0.52,2.15,9.68,0.02,0.11,0.01,-32.68,26.98,-33.88,N,-0.002768492281534038,-0.0495460410476861,0.0495460410476861,0.002768492281534038
976144.0,-0.66,2.03,9.52,0.02,0.1,0.02,-33.28,27.28,-34.48,N,0.007307205447999281,0.0047016199299085995,0.0047016199299085995,0.007307205447999281
976157.0,-0.69,1.91,9.43,0.03,0.07,-0.02,-33.73,28.33,-34.48,N,-0.03293988114034306,-0.010190940238430878,0.010190940238430878,0.03293988114034306
976170.0,-0.76,1.87,9.37,-0.04,0.09,-0.04,-33.13,26.98,-34.33,N,-0.03800226846293786,0.01724878695332582,0.01724878695332582,0.03800226846293786
976183.0,-0.84,1.74,9.21,-0.01,0.11,0.03,-32.68,27.43,-34.78,N,0.02321782754438753,0.03885358977822759,0.03885358977822759,0.02321782754438753
976196.0,-0.81,1.7,9.2,-0.02,0.03,-0.03,-32.53,27.58,-34.93,N,-0.030658232400456873,0.02516891209193459,0.02516891209193459,0.030658232400456873
976208.0,-0.83,1.72,9.18,0.01,0.07,-0.01,-34.18,28.03,-34.48,N,-0.01886893493192,0.01172975928943024,0.01172975928943024,0.01886893493192
976222.0,-0.87,1.63,9.18,0.03,-0.03,0.02,-34.18,27.58,-34.18,N,0.00925828999554634,-0.041310019206117966,0.041310019206117966,0.00925828999554634
976235.0,-0.82,1.66,9.21,0.04,-0.05,0.04,-32.53,26.08,-35.23,N,0.02725411286368843,-0.010190940238430878,0.010190940238430878,0.02725411286368843
976248.0,-0.83,1.75,9.17,-0.01,-0.04,0.01,-31.93,27.73,-35.53,N,0.008436676035629918,0.002040330082026987,0.002040330082026987,0.008436676035629918
976261.0,-0.84,1.8,9.33,-0.09,-0.04,-0.01,-31.93,27.73,-35.53,N,0.006161654709878371,-0.015323699380196393,0.015323699380196393,0.006161654709878371
976274.0,-0.75,1.8,9.35,-0.03,-0.03,0.03,-32.98,28.33,-35.23,N,0.03195152656766759,0.0016540615598969214,0.0016540615598969214,0.03195152656766759
976287.0,-0.77,1.82,9.35,-0.09,-0.0,0.01,-31.93,27.43,-35.83,N,0.024417669951188884,0.010466172477592824,0.010466172477592824,0.024417669951188884
976300.0,-0.79,1.8,9.39,-0.06,-0.04,-0.01,-32.53,27.58,-35.68,N,-0.00030506306289526956,-0.03642278494814109,0.03642278494814109,0.00030506306289526956
976313.0,-0.79,1.88,9.29,-0.08,-0.02,-0.12,-32.98,27.58,-34.93,N,-0.1039835225792785,0.0010222681539782128,0.0010222681539782128,0.1039835225792785
976326.0,-0.86,1.8,9.37,-0.07,-0.04,-0.03,-33.58,26.98,-34.33,N,-0.017669092525118654,0.08740707002730876,0.08740707002730876,0.017669092525118654
976339.0,-0.81,1.75,9.46,-0.01,-0.08,-0.01,-33.73,26.53,-34.93,N,-0.009819339205680592,-0.004110490987787302,0.004110490987787302,0.009819339205680592
976352.0,-0.79,1.66,9.6,0.01,-0.05,0.0,-32.68,26.68,-35.83,N,-0.005318373469833787,0.009012765111757694,0.009012765111757694,0.005318373469833787
976365.0,-0.75,1.6,9.6,0.01,-0.07,-0.05,-33.73,27.28,-35.23,N,-0.0534855851967849,-0.025209576555732003,0.025209576555732003,0.0534855851967849
976378.0,-0.75,1.64,9.58,-0.06,-0.07,-0.07,-33.13,26.98,-34.33,N,-0.057916179113461,0.004069826523989892,0.004069826523989892,0.057916179113461
976391.0,-0.73,1.71,9.65,-0.03,-0.05,-0.03,-34.63,27.58,-35.68,N,-0.02597548618585749,0.017564683656285177,0.017564683656285177,0.02597548618585749
976404.0,-0.74,1.74,9.68,-0.05,-0.05,-0.03,-33.13,27.73,-33.88,N,-0.021664341004008398,0.009960455220635758,0.009960455220635758,0.021664341004008398
976416.0,-0.66,1.67,9.78,-0.08,-0.02,-0.06,-34.33,27.73,-35.08,N,-0.045424716419834706,0.002230150636024698,0.002230150636024698,0.045424716419834706
976430.0,-0.62,1.58,9.74,-0.01,-0.06,0.02,-33.13,27.43,-34.33,N,0.01882827046812259,-0.033003625545379126,0.033003625545379126,0.01882827046812259
976443.0,-0.62,1.67,9.75,0.0,-0.08,0.03,-33.13,28.63,-35.08,N,0.027064292309690714,-0.04307932327491246,0.04307932327491246,0.027064292309690714
976456.0,-0.59,1.59,9.76,-0.03,-0.04,0.02,-33.13,27.43,-34.33,N,0.022507622244052977,-0.0053740777996247185,0.0053740777996247185,0.022507622244052977
976469.0,-0.65,1.65,9.73,0.02,0.03,0.05,-33.58,28.18,-36.28,N,0.03879788544843665,0.031565258045537524,0.031565258045537524,0.03879788544843665
976482.0,-0.65,1.69,9.63,0.0,-0.01,0.07,-33.58,28.18,-36.28,N,0.0638922194952711,0.0227678146172214,0.0227678146172214,0.0638922194952711
976495.0,-0.57,1.77,9.57,0.01,-0.01,0.07,-33.13,28.18,-35.08,N,0.06173664690434655,0.009272957484926117,0.009272957484926117,0.06173664690434655
976508.0,-0.67,1.77,9.49,-0.03,0.05,-0.01,-32.68,27.43,-35.53,N,-0.009614851162303102,0.019158834660461727,0.019158834660461727,0.009614851162303102
976521.0,-0.68,1.78,9.47,-0.03,0.01,-0.02,-32.68,27.43,-35.53,N,-0.018111065377039652,-0.055696862117500384,0.055696862117500384,0.018111065377039652
976534.0,-0.73,1.87,9.37,-0.01,0.03,-0.01,-33.73,27.58,-34.93,N,-0.013294202938233489,-0.020652906490094262,0.020652906490094262,0.013294202938233489
976547.0,-0.67,1.89,9.4,-0.03,-0.03,0.06,-34.18,28.78,-35.23,N,0.06123092964738947,0.039745575557314713,0.039745575557314713,0.06123092964738947
976560.0,-0.7,1.86,9.41,0.0,-0.03,0.03,-33.73,27.28,-33.73,N,0.025484808794893943,-0.03673868165110045,0.03673868165110045,0.025484808794893943
976573.0,-0.66,1.83,9.31,-0.0,-0.02,-0.03,-33.58,28.18,-35.08,N,-0.033389894067509196,-0.01937465218887707,0.01937465218887707,0.033389894067509196
976586.0,-0.77,1.77,9.34,-0.07,-0.03,-0.03,-33.58,28.18,-35.08,N,-0.017984989228078008,-0.053225392823616484,0.053225392823616484,0.017984989228078008
976599.0,-0.83,1.84,9.32,-0.02,-0.01,-0.05,-32.38,29.68,-32.83,N,-0.04891424764176739,-0.010577208760560945,0.010577208760560945,0.04891424764176739
976612.0,-0.79,1.85,9.36,-0.03,-0.01,0.02,-32.38,29.68,-32.83,N,0.021559932135174917,0.015464815395151559,0.015464815395151559,0.021559932135174917
976625.0,-0.79,1.88,9.39,-0.0,-0.03,0.0,-33.58,27.43,-35.08,N,-0.0037945942848279478,-0.026487830856949196,0.026487830856949196,0.0037945942848279478
976638.0,-0.68,1.8,9.48,-0.04,-0.02,0.01,-32.68,27.43,-35.08,N,0.014271600402484853,-0.029078748885660102,0.029078748885660102,0.014271600402484853
976651.0,-0.67,1.74,9.52,-0.04,-0.04,-0.03,-32.68,27.43,-35.08,N,-0.024135810297892298,-0.0026570836219521744,0.0026570836219521744,0.024135810297892298
976664.0,-0.63,1.79,9.58,0.02,-0.01,-0.0,-32.38,26.98,-34.78,N,-0.008737532872595752,-0.02186078897214075,0.02186078897214075,0.008737532872595752
976677.0,-0.68,1.78,9.66,0.01,-0.07,0.06,-32.98,26.83,-35.23,N,0.053872226095528705,0.033089037230543364,0.033089037230543364,0.053872226095528705
976690.0,-0.55,1.81,9.7,0.05,-0.02,-0.01,-33.13,27.73,-33.58,N,-0.024648154968984003,0.01262174506851737,0.01262174506851737,0.024648154968984003
976703.0,-0.56,1.74,9.62,-0.02,-0.04,-0.0,-33.13,27.73,-33.58,N,0.0008324475999805015,0.008065075002879632,0.008065075002879632,0.0008324475999805015
976716.0,-0.54,1.65,9.55,-0.07,0.01,-0.07,-34.18,27.28,-35.23,N,-0.05828778014621129,-0.03857835753906564,0.03857835753906564,0.05828778014621129
976729.0,-0.47,1.62,9.63,-0.05,0.02,0.01,-33.28,27.58,-34.93,N,0.015163586181571983,-0.04048840524620155,0.04048840524620155,0.015163586181571983
976742.0,-0.57,1.59,9.65,-0.01,0.01,0.01,-33.28,27.58,-34.93,N,0.006857192520833147,0.023329236203969397,0.023329236203969397,0.006857192520833147
976755.0,-0.53,1.69,9.52,0.02,0.0,-0.0,-33.73,27.28,-36.43,N,-0.009053429575555105,0.019018091022120303,0.019018091022120303,0.009053429575555105
976768.0,-0.56,1.81,9.53,0.01,-0.02,0.03,-34.63,26.08,-34.48,N,0.023013339501010043,0.018140772732412953,0.018140772732412953,0.023013339501010043
976781.0,-0.57,1.83,9.52,0.03,-0.04,0.01,-33.58,27.43,-35.53,N,-0.0001856143280682716,-0.03915444661519342,0.03915444661519342,0.0001856143280682716
976794.0,-0.64,1.79,9.49,0.03,-0.03,0.0,-33.73,28.03,-34.48,N,-0.01026131205760159,0.04069326566619278,0.04069326566619278,0.01026131205760159
976807.0,-0.68,1.79,9.46,-0.0,-0.01,0.01,-33.13,28.18,-35.53,N,0.005333413335827308,-0.002902608505740817,0.002902608505740817,0.005333413335827308
976820.0,-0.66,1.74,9.48,0.05,0.01,-0.02,-33.88,26.98,-35.08,N,-0.035355646104436034,-0.03370579077046855,0.03370579077046855,0.035355646104436034
976833.0,-0.59,1.74,9.54,0.02,-0.01,0.01,-34.18,27.58,-34.93,N,0.0010222681539782128,0.006541295817873793,0.006541295817873793,0.0010222681539782128
976846.0,-0.61,1.69,9.5,0.02,-0.01,-0.02,-33.88,28.93,-35.08,N,-0.02825713492574368,-0.03192181921229429,0.03192181921229429,0.02825713492574368
976859.0,-0.67,1.68,9.46,-0.03,0.01,-0.04,-32.98,28.78,-35.23,N,-0.03763066743018758,-0.0068978569846305585,0.0068978569846305585,0.03763066743018758
976872.0,-0.66,1.7,9.55,-0.05,-0.01,-0.05,-34.93,27.28,-35.23,N,-0.04244752986899374,-0.04435757757612964,0.04435757757612964,0.04244752986899374
976885.0,-0.67,1.68,9.55,-0.02,-0.02,0.0,-32.68,26.68,-35.08,N,0.0002006541940617929,0.020857766910085493,0.020857766910085493,0.0002006541940617929
976898.0,-0.61,1.61,9.52,-0.0,-0.02,0.01,-31.63,29.08,-33.73,N,0.0056493100387866625,0.002040330082026987,0.002040330082026987,0.0056493100387866625
976911.0,-0.61,1.52,9.6,0.02,-0.01,-0.02,-34.63,28.33,-34.93,N,-0.02825713492574368,-0.010190940238430878,0.010190940238430878,0.02825713492574368
976924.0,-0.66,1.48,9.56,-0.03,0.04,-0.04,-32.98,26.83,-34.48,N,-0.03857835753906564,-0.05867404866834135,0.05867404866834135,0.03857835753906564
976937.0,-0.66,1.61,9.58,0.02,0.02,-0.0,-33.73,26.83,-35.68,N,-0.009685222981473814,-0.005128552915836077,0.005128552915836077,0.009685222981473814
976950.0,-0.77,1.65,9.55,-0.0,-0.02,0.02,-32.38,27.73,-34.78,N,0.015409111065360626,0.03524460982146791,0.03524460982146791,0.015409111065360626
976963.0,-0.81,1.66,9.48,-0.04,-0.01,-0.0,-33.88,27.43,-34.78,N,0.004195902672951536,-0.015955492786115102,0.015955492786115102,0.004195902672951536
976976.0,-0.75,1.67,9.54,-0.03,0.04,-0.04,-32.98,27.58,-34.93,N,-0.03857835753906564,-0.008737532872595752,0.008737532872595752,0.03857835753906564
976989.0,-0.72,1.67,9.65,-0.05,-0.04,-0.0,-33.28,28.78,-35.68,N,0.007299165372754145,0.04493403902887116,0.04493403902887116,0.007299165372754145
977001.0,-0.76,1.7,9.54,0.02,0.04,0.03,-33.28,28.78,-35.68,N,0.01896238669232937,0.01325353847443608,0.01325353847443608,0.01896238669232937
977015.0,-0.7,1.85,9.59,0.02,0.02,-0.02,-34.18,28.03,-34.48,N,-0.029204825034621743,-0.06443860121602558,0.06443860121602558,0.029204825034621743
977028.0,-0.72,1.82,9.62,-0.02,-0.03,0.0,-36.13,29.53,-34.48,N,0.0005165508970211472,-0.006195691759541135,0.006195691759541135,0.0005165508970211472
977041.0,-0.68,1.82,9.62,0.01,-0.05,-0.04,-36.13,29.53,-34.48,N,-0.04435757757612964,0.008120779332670565,0.008120779332670565,0.04435757757612964
977054.0,-0.72,1.8,9.63,-0.01,0.01,-0.05,-33.73,28.03,-34.48,N,-0.051701613638610644,-0.02787086640361362,0.02787086640361362,0.051701613638610644
977067.0,-0.68,1.61,9.63,0.01,0.01,-0.05,-33.58,27.43,-35.53,N,-0.05601275882045974,0.03676838900647375,0.03676838900647375,0.05601275882045974
977080.0,-0.73,1.64,9.65,0.0,0.01,-0.02,-33.58,26.98,-34.78,N,-0.024577783149813293,0.04563620425396058,0.04563620425396058,0.024577783149813293
977093.0,-0.72,1.63,9.57,0.03,0.0,0.01,-33.58,26.98,-34.78,N,-0.0014492011399056888,0.018702194319160946,0.018702194319160946,0.0014492011399056888
977106.0,-0.68,1.6,9.51,0.02,-0.02,0.02,-34.63,28.03,-34.48,N,0.01109796588351153,-0.019950741265004845,0.019950741265004845,0.01109796588351153
977119.0,-0.67,1.63,9.57,0.01,-0.03,0.03,-34.18,27.28,-34.93,N,0.023329236203969397,0.023961029609888104,0.023961029609888104,0.023329236203969397
977132.0,-0.65,1.71,9.54,0.06,-0.02,0.06,-34.18,27.28,-34.93,N,0.04151487962610919,0.016040904471279337,0.016040904471279337,0.04151487962610919
977145.0,-0.66,1.68,9.52,0.05,-0.04,-0.01,-32.38,27.43,-33.88,N,-0.024016361563065296,0.01700326206953718,0.01700326206953718,0.024016361563065296
977158.0,-0.6,1.72,9.56,0.06,-0.02,0.03,-33.88,27.43,-35.83,N,0.012235476546387304,0.021559932135174917,0.021559932135174917,0.012235476546387304
977171.0,-0.65,1.85,9.52,-0.02,0.01,-0.04,-33.73,28.03,-34.18,N,-0.039786240021112126,0.024923387208145947,0.024923387208145947,0.039786240021112126
977184.0,-0.67,1.83,9.52,-0.02,0.05,0.05,-33.73,28.03,-34.18,N,0.046788382406216134,0.051084860098685445,0.051084860098685445,0.046788382406216134
977197.0,-0.73,1.8,9.47,-0.01,0.03,-0.03,-34.78,28.18,-35.53,N,-0.03281380499138142,0.006281103444705371,0.006281103444705371,0.03281380499138142
977209.0,-0.73,1.75,9.5,-0.02,0.05,-0.0,-33.28,26.83,-33.43,N,-0.0020106227266536865,-0.000501511031027626,0.000501511031027626,0.0020106227266536865
977223.0,-0.76,1.71,9.49,0.06,0.0,-0.01,-33.28,26.83,-33.43,N,-0.02743552096582726,0.027008587979899783,0.027008587979899783,0.02743552096582726
977236.0,-0.76,1.71,9.45,0.04,0.01,0.02,-32.53,27.28,-34.93,N,0.0058391305927843725,0.05173132099398394,0.05173132099398394,0.0058391305927843725
977249.0,-0.68,1.71,9.46,0.05,-0.05,0.04,-32.98,28.78,-36.43,N,0.025098540272763883,-0.008983057756384394,0.008983057756384394,0.025098540272763883
977262.0,-0.68,1.74,9.41,-0.03,0.0,-0.0,-32.68,27.43,-35.08,N,0.001724433379067632,0.018456669435372306,0.018456669435372306,0.001724433379067632
977275.0,-0.64,1.71,9.53,0.03,-0.01,0.04,-34.63,28.03,-35.68,N,0.028146098642775563,0.0016540615598969214,0.0016540615598969214,0.028146098642775563
977288.0,-0.59,1.69,9.53,0.02,-0.04,0.05,-33.28,28.33,-34.93,N,0.041009162369152134,-0.05746616618629486,0.05746616618629486,0.041009162369152134
977301.0,-0.56,1.69,9.52,-0.0,-0.02,0.01,-32.98,27.58,-34.93,N,0.0056493100387866625,-0.010190940238430878,0.010190940238430878,0.0056493100387866625
977314.0,-0.61,1.77,9.55,-0.03,-0.05,-0.01,-34.18,28.03,-33.73,N,-0.00645588413270956,-0.008737532872595752,0.008737532872595752,0.00645588413270956
977327.0,-0.58,1.79,9.47,0.01,0.02,-0.01,-34.93,26.83,-33.43,N,-0.01728945141712323,0.024466746866845173,0.024466746866845173,0.01728945141712323
977340.0,-0.59,1.85,9.53,0.03,-0.01,0.05,-32.98,28.33,-34.93,N,0.03790589966934952,0.0022858549658156297,0.0022858549658156297,0.03790589966934952
977353.0,-0.6,1.87,9.5,0.02,0.0,0.01,-33.28,29.83,-34.93,N,0.0007063714510188588,-0.014691905974277686,0.014691905974277686,0.0007063714510188588
977366.0,-0.63,1.88,9.52,-0.01,-0.03,0.06,-32.98,26.53,-35.68,N,0.05691978446554038,-0.005248001650663073,0.005248001650663073,0.05691978446554038
977379.0,-0.61,1.86,9.52,-0.02,0.05,-0.05,-33.28,28.33,-34.93,N,-0.05080962785952351,0.022451917914262046,0.022451917914262046,0.05080962785952351
