t,ax,ay,az,gx,gy,gz,mx,my,mz,label,gyro svd,gyro svd reversed,gyro svd reversed abs,gyro svd abs
904592.0,0.26,0.74,9.8,0.04,0.0,0.01,-36.58,30.28,-34.18,N,-0.007153007707709214,-0.016118695718952046,0.016118695718952046,0.007153007707709214
904605.0,0.29,0.75,9.76,0.01,-0.05,0.0,-35.53,29.68,-33.13,N,-0.048775725482766784,0.009215579047223456,0.009215579047223456,0.048775725482766784
904618.0,0.24,0.69,9.77,0.09,-0.0,0.01,-34.93,30.73,-34.48,N,-0.01634739427246121,-0.053915104060650254,0.053915104060650254,0.01634739427246121
904631.0,0.23,0.7,9.69,0.07,-0.05,0.0,-37.18,28.63,-34.33,N,-0.05980898936046918,-0.05485091984420663,0.05485091984420663,0.05980898936046918
904644.0,0.21,0.71,9.71,0.04,-0.04,0.04,-37.18,28.63,-34.33,N,-0.050418658496370374,-0.053719159761303446,0.053719159761303446,0.050418658496370374
904657.0,0.29,0.74,9.65,0.01,-0.05,0.03,-35.83,30.73,-34.93,N,-0.053160597338714796,-0.01961514128323192,0.01961514128323192,0.053160597338714796
904670.0,0.21,0.7,9.78,-0.03,0.04,-0.04,-36.13,30.28,-33.73,N,0.05190803217557009,0.023124701337002954,0.023124701337002954,0.05190803217557009
904683.0,0.29,0.71,9.72,-0.02,-0.02,-0.0,-36.13,30.28,-33.73,N,-0.014098509344380722,0.008265128025941199,0.008265128025941199,0.014098509344380722
904696.0,0.35,0.68,9.69,0.01,0.03,-0.01,-37.48,29.53,-33.43,N,0.030447456334642194,-0.0452792799184869,0.0452792799184869,0.030447456334642194
904708.0,0.28,0.72,9.64,0.02,0.01,-0.06,-36.43,30.43,-31.93,N,0.016476309315248575,-0.0706135546846624,0.0706135546846624,0.016476309315248575
904722.0,0.34,0.68,9.72,-0.01,-0.03,0.0,-36.13,28.78,-35.23,N,-0.025657581390509405,0.015014685363265905,0.015014685363265905,0.025657581390509405
904735.0,0.3,0.63,9.76,0.04,-0.0,-0.0,-36.58,30.73,-34.18,N,-0.005691383755726542,-0.008237378298724155,0.008237378298724155,0.005691383755726542
904748.0,0.34,0.54,9.79,0.05,-0.03,0.03,-36.43,30.43,-34.78,N,-0.04107571712415982,-0.0012591224078902865,0.0012591224078902865,0.04107571712415982
904761.0,0.39,0.63,9.74,0.07,0.0,0.08,-36.13,29.53,-34.18,N,-0.022901007310439113,-0.06839742401074428,0.06839742401074428,0.022901007310439113
904774.0,0.42,0.79,9.62,0.06,0.05,0.04,-35.83,29.83,-33.43,N,0.033385339476333424,-0.00843332259807096,0.00843332259807096,0.033385339476333424
904787.0,0.33,0.86,9.58,0.08,-0.03,0.04,-35.53,31.18,-33.58,N,-0.04805397301499369,0.0717256750028944,0.0717256750028944,0.04805397301499369
904800.0,0.27,0.91,9.66,-0.0,-0.04,0.02,-35.98,29.38,-33.58,N,-0.04013990134060344,0.043845405693721286,0.043845405693721286,0.04013990134060344
904813.0,0.24,0.81,9.63,-0.01,0.01,0.05,-35.98,29.38,-33.58,N,0.005915077782290386,-0.02018833894354645,0.02018833894354645,0.005915077782290386
904826.0,0.23,0.77,9.65,-0.06,0.02,-0.02,-35.23,30.13,-33.13,N,0.03506102674409937,-0.038333778281815396,0.038333778281815396,0.03506102674409937
904839.0,0.23,0.77,9.66,0.04,-0.08,0.05,-35.83,29.53,-33.73,N,-0.0907610613810662,-0.0223898343797387,0.0223898343797387,0.0907610613810662
904852.0,0.23,0.82,9.69,0.08,-0.04,0.09,-35.38,30.28,-34.18,N,-0.06508228750808533,-0.050418658496370374,0.050418658496370374,0.06508228750808533
904865.0,0.33,0.76,9.66,0.06,-0.07,-0.01,-36.88,28.63,-33.88,N,-0.0759488775618927,0.022566138914414304,0.022566138914414304,0.0759488775618927
904878.0,0.33,0.86,9.67,0.03,-0.02,-0.02,-37.18,30.13,-32.83,N,-0.020369648005167374,0.0186924399891667,0.0186924399891667,0.020369648005167374
