t,ax,ay,az,gx,gy,gz,mx,my,mz,label,gyro svd,gyro svd reversed,gyro svd reversed abs,gyro svd abs
1058616.0,0.24,3.29,10.37,-0.18,0.22,0.8,-33.58,34.33,-35.08,R,-0.8031350516025848,0.0005773973591258485,0.0005773973591258485,0.8031350516025848
1058629.0,0.43,2.68,10.38,-0.03,0.21,0.78,-33.28,34.03,-34.93,R,-0.7843026460628478,-0.037652748709010794,0.037652748709010794,0.7843026460628478
1058642.0,0.56,2.47,10.25,0.06,0.16,0.61,-33.28,36.43,-34.48,R,-0.6137948893729417,0.03153780489773368,0.03153780489773368,0.6137948893729417
1058655.0,0.56,2.46,9.95,0.11,0.15,0.5,-32.98,35.23,-34.48,R,-0.5040384720078527,-0.03823586967791542,0.03823586967791542,0.5040384720078527
1058667.0,0.44,2.58,9.74,0.07,0.19,0.39,-33.88,35.83,-34.78,R,-0.39487002633355245,0.03085803606977653,0.03085803606977653,0.39487002633355245
1058681.0,0.28,2.38,9.63,0.02,0.18,0.25,-33.88,35.83,-34.78,R,-0.25416128596632914,0.0013570478607249734,0.0013570478607249734,0.25416128596632914
1058694.0,0.22,1.92,9.72,0.03,0.12,0.13,-31.63,35.68,-36.43,R,-0.13256519327223212,-0.04861935949195657,0.04861935949195657,0.13256519327223212
1058707.0,0.2,1.59,9.61,0.05,0.11,-0.02,-32.38,35.38,-33.88,R,0.017462293552159752,-0.02775411509752702,0.02775411509752702,0.017462293552159752
1058720.0,-0.02,1.37,9.47,0.03,0.18,-0.06,-32.38,35.38,-33.88,R,0.05559579176124387,0.022220675347859795,0.022220675347859795,0.05559579176124387
1058733.0,-0.11,1.07,9.26,0.02,0.13,-0.11,-32.68,35.83,-34.78,R,0.1071266493952395,0.08131768271772072,0.08131768271772072,0.1071266493952395
1058746.0,-0.22,0.82,9.29,0.02,0.13,-0.19,-33.88,34.63,-35.08,R,0.18708890115952995,0.011738920767471397,0.011738920767471397,0.18708890115952995
1058759.0,-0.28,0.47,9.2,0.12,0.05,-0.18,-31.93,36.13,-35.53,R,0.17845962497408682,-0.008443320984411555,0.008443320984411555,0.17845962497408682
1058772.0,-0.29,0.32,9.26,0.09,0.01,-0.18,-31.93,36.13,-35.53,R,0.17991581048905364,-0.08791909963884992,0.08791909963884992,0.17991581048905364
1058785.0,-0.32,0.17,9.25,0.11,-0.01,-0.16,-30.73,35.38,-35.83,R,0.1603150727987806,-0.008734881468863864,0.008734881468863864,0.1603150727987806
1058798.0,-0.38,0.12,9.32,0.06,-0.03,-0.14,-32.38,35.83,-36.28,R,0.14139087012187526,0.010572678829662157,0.010572678829662157,0.14139087012187526
1058811.0,-0.38,-0.1,9.38,-0.01,0.0,-0.22,-32.38,35.83,-36.28,N,0.2211549754461765,0.010184470486157317,0.010184470486157317,0.2211549754461765
1058824.0,-0.42,-0.17,9.36,-0.03,-0.04,-0.13,-32.98,35.98,-33.73,N,0.13255697986726403,-0.009026441953316174,0.009026441953316174,0.13255697986726403
1058837.0,-0.46,-0.28,9.58,0.02,-0.05,-0.07,-32.08,34.93,-34.18,N,0.07239361223323586,0.0014520788124827793,0.0014520788124827793,0.07239361223323586
1058850.0,-0.38,-0.36,9.62,-0.04,-0.02,-0.09,-32.08,34.93,-35.23,N,0.0920893808752667,0.011159033613156222,0.011159033613156222,0.0920893808752667
1058863.0,-0.33,-0.36,9.79,-0.01,0.01,-0.06,-31.63,35.68,-35.23,N,0.06093891143314326,9.415806386320348e-05,9.415806386320348e-05,0.06093891143314326
1058875.0,-0.39,-0.39,9.88,-0.01,0.01,-0.02,-34.18,34.03,-35.23,N,0.020957785550998028,-0.047841325897652165,0.047841325897652165,0.020957785550998028
1058889.0,-0.53,-0.13,9.8,0.05,-0.02,0.03,-32.38,35.38,-35.08,N,-0.028723827502641755,0.02125096294274506,0.02125096294274506,0.028723827502641755
1058902.0,-0.58,-0.0,9.79,0.01,-0.04,0.07,-32.38,35.38,-35.08,N,-0.06773524097967226,0.0017452562042298127,0.0017452562042298127,0.06773524097967226
1058915.0,-0.52,0.11,9.81,0.01,0.01,0.1,-32.38,35.83,-35.08,N,-0.09917888781354273,0.0021366983623240985,0.0021366983623240985,0.09917888781354273
1058928.0,-0.53,0.09,9.84,-0.03,0.06,0.11,-32.98,33.73,-33.73,N,-0.11024538027013046,-0.008541585750758807,0.008541585750758807,0.11024538027013046
1058941.0,-0.53,0.18,9.82,-0.04,0.04,0.13,-33.88,35.38,-34.78,N,-0.12955617438324596,0.0004807495000733195,0.0004807495000733195,0.12955617438324596
1058954.0,-0.49,0.34,9.78,-0.02,-0.02,0.07,-34.33,34.63,-35.53,N,-0.06802841837141929,-0.03959540733382971,0.03959540733382971,0.06802841837141929
1058967.0,-0.42,0.45,9.78,0.06,-0.04,0.12,-32.98,35.23,-36.13,N,-0.11819488762761643,0.011353946238556005,0.011353946238556005,0.11819488762761643
1058980.0,-0.3,0.38,9.71,0.01,-0.0,0.13,-32.38,35.08,-35.53,N,-0.12887317174069934,-0.018633515080347645,0.018633515080347645,0.12887317174069934
1058993.0,-0.23,0.45,9.77,0.04,-0.01,0.12,-32.38,34.63,-35.08,N,-0.1188762733628683,-0.00990274031396783,0.00990274031396783,0.1188762733628683
1059006.0,-0.21,0.46,9.8,-0.04,0.04,0.04,-32.53,34.48,-34.93,N,-0.03959864114841916,-0.0474515006468526,0.0474515006468526,0.03959864114841916
1059019.0,-0.15,0.37,9.8,0.01,0.01,0.07,-32.98,33.73,-35.68,N,-0.0691930434019338,-0.05890620144694518,0.05890620144694518,0.0691930434019338
1059032.0,-0.14,0.38,9.74,0.01,-0.0,0.06,-32.98,35.23,-34.48,N,-0.05890620144694518,-0.028044058674684607,0.028044058674684607,0.05890620144694518
1059045.0,-0.07,0.39,9.68,-0.05,0.06,-0.03,-31.48,35.08,-35.83,N,0.029881856035482903,-0.018538484128589838,0.018538484128589838,0.029881856035482903
1059058.0,-0.14,0.52,9.75,-0.04,0.09,-0.08,-31.48,34.63,-33.88,N,0.07888693407575499,-0.028533765599126144,0.028533765599126144,0.07888693407575499
1059071.0,-0.32,0.41,9.61,-0.06,0.09,-0.02,-32.53,35.68,-34.48,N,0.019108540970642192,0.00135543095343025,0.00135543095343025,0.019108540970642192
1059083.0,-0.41,0.3,9.6,-0.02,0.08,-0.01,-32.53,35.23,-34.48,N,0.009018228548348077,-0.02765746723847449,0.02765746723847449,0.009018228548348077
1059097.0,-0.44,0.19,9.64,-0.02,0.08,-0.02,-31.93,35.08,-34.78,N,0.019013510018884384,-0.016980800032686313,0.016980800032686313,0.019013510018884384
1059110.0,-0.39,0.09,9.63,0.05,-0.01,0.01,-32.53,35.23,-33.73,N,-0.00902482504602145,-0.0980126458757335,0.0980126458757335,0.00902482504602145
1059123.0,-0.45,0.15,9.63,0.06,-0.01,0.04,-32.38,34.33,-34.33,N,-0.039107317316682905,-0.10868931308152166,0.10868931308152166,0.039107317316682905
1059136.0,-0.5,0.17,9.69,-0.03,0.03,-0.06,-32.68,35.38,-34.78,N,0.0605490861823437,0.030369946052629715,0.030369946052629715,0.0605490861823437
1059149.0,-0.38,0.25,9.78,-0.03,0.04,0.02,-32.68,35.08,-35.08,N,-0.01970472606639908,-0.03882060755411476,0.03882060755411476,0.01970472606639908
1059162.0,-0.4,0.2,9.84,-0.0,-0.0,0.03,-32.68,35.08,-35.08,N,-0.02882370917628373,-0.038429165396020475,0.038429165396020475,0.02882370917628373
1059175.0,-0.45,0.14,9.8,-0.03,0.02,0.05,-33.73,34.93,-36.13,N,-0.04910744950910338,0.030078385568177407,0.030078385568177407,0.04910744950910338
1059188.0,-0.43,0.15,9.86,-0.04,-0.01,-0.01,-33.73,35.23,-35.23,N,0.011835568626523926,-0.009611179829515518,0.009611179829515518,0.011835568626523926
1059201.0,-0.45,0.17,9.88,-0.04,0.02,-0.02,-33.73,35.23,-35.23,N,0.020956168643703303,0.010575912644251603,0.010575912644251603,0.020956168643703303
1059214.0,-0.51,0.2,9.93,0.04,-0.02,-0.01,-31.93,35.38,-35.83,N,0.011353946238556005,-0.06870657029208171,0.06870657029208171,0.011353946238556005
1059227.0,-0.45,0.23,9.84,0.03,-0.01,0.03,-31.93,35.83,-35.08,N,-0.02882209226898901,-0.04861935949195657,0.04861935949195657,0.02882209226898901
1059240.0,-0.49,0.21,9.93,0.0,-0.0,0.04,-33.28,34.93,-34.93,N,-0.03881899064682004,-0.037456219176316294,0.037456219176316294,0.03881899064682004
1059253.0,-0.41,0.12,9.92,0.01,0.04,-0.04,-33.28,34.93,-34.93,N,0.039880371320608655,0.04133655683557549,0.04133655683557549,0.039880371320608655
1059266.0,-0.47,0.08,9.92,0.01,0.02,0.0,-33.28,35.23,-35.23,N,0.00048236640736804264,-0.008056729548201438,0.008056729548201438,0.00048236640736804264
1059279.0,-0.54,0.11,9.78,-0.02,0.03,-0.03,-32.08,35.23,-34.48,N,0.030466593911682244,-0.018635131987642366,0.018635131987642366,0.030466593911682244
1059291.0,-0.53,0.19,9.75,-0.0,0.04,-0.0,-32.08,35.23,-34.48,N,-4.10670248404892e-06,0.0026199376575867434,0.0026199376575867434,4.10670248404892e-06
1059305.0,-0.56,0.3,9.77,0.05,-0.02,0.06,-33.28,35.23,-34.48,N,-0.05870967191425067,-0.05783660736818847,0.05783660736818847,0.05870967191425067
1059318.0,-0.56,0.28,9.73,0.01,-0.01,0.02,-31.93,36.58,-34.78,N,-0.018633515080347645,0.030564858678029497,0.030564858678029497,0.018633515080347645
1059331.0,-0.52,0.31,9.74,0.01,0.05,-0.04,-31.93,36.58,-34.78,N,0.03958881083615635,0.00028583687467353817,0.00028583687467353817,0.03958881083615635
1059344.0,-0.48,0.21,9.64,0.03,0.04,0.0,-32.53,34.48,-35.23,N,-0.0002940502796416358,-0.008734881468863864,0.008734881468863864,0.0002940502796416358
1059357.0,-0.53,0.27,9.68,0.03,-0.02,-0.03,-31.33,37.48,-34.93,N,0.03144115703868115,-0.01950657962640985,0.01950657962640985,0.03144115703868115
1059370.0,-0.46,0.15,9.66,0.01,0.03,0.03,-31.63,35.23,-35.68,N,-0.02979503848869319,-0.018826810798452703,0.018826810798452703,0.02979503848869319
1059383.0,-0.48,0.19,9.68,0.02,0.01,-0.05,-32.68,35.38,-35.68,N,0.05065368638544937,0.040755052773965586,0.040755052773965586,0.05065368638544937
1059396.0,-0.45,0.24,9.73,-0.01,0.05,-0.01,-32.08,34.03,-34.93,N,0.009796262142652478,-0.019799757018156883,0.019799757018156883,0.009796262142652478
1059409.0,-0.48,0.13,9.68,-0.01,0.03,-0.09,-33.58,35.38,-35.53,N,0.09034163487584757,0.00135543095343025,0.00135543095343025,0.09034163487584757
1059422.0,-0.42,0.12,9.72,0.02,-0.0,0.05,-33.58,35.38,-35.53,N,-0.0490075678354614,-0.0689965138692393,0.0689965138692393,0.0490075678354614
1059435.0,-0.49,0.04,9.7,0.01,-0.01,-0.03,-33.73,34.48,-35.23,N,0.0313428922723339,-0.01853525031400039,0.01853525031400039,0.0313428922723339
1059448.0,-0.5,0.05,9.7,0.05,0.0,-0.04,-32.68,35.83,-34.33,N,0.040660021822207786,-0.008831529327916393,0.008831529327916393,0.040660021822207786
1059461.0,-0.5,0.21,9.77,-0.0,0.01,-0.01,-32.38,34.33,-34.78,N,0.01086585622140919,0.010572678829662157,0.010572678829662157,0.01086585622140919
1059474.0,-0.47,0.23,9.62,-0.03,0.05,-0.01,-32.53,35.98,-35.23,N,0.009989557860757536,0.04056014014856581,0.04056014014856581,0.009989557860757536
1059487.0,-0.52,0.26,9.63,-0.03,0.01,-0.03,-32.08,35.23,-36.13,N,0.031146362739639395,-0.04890768616181943,0.04890768616181943,0.031146362739639395
1059500.0,-0.48,0.2,9.68,0.03,-0.03,0.0,-32.08,36.43,-34.93,N,0.0017468731115245358,0.04143482160192274,0.04143482160192274,0.0017468731115245358
1059513.0,-0.57,0.18,9.64,0.01,0.01,-0.02,-32.53,36.43,-35.23,N,0.02076448983289297,-0.009804475547620576,0.009804475547620576,0.02076448983289297
1059526.0,-0.54,0.16,9.62,0.01,0.01,-0.02,-33.28,35.23,-34.18,N,0.02076448983289297,-0.01931651772289424,0.01931651772289424,0.02076448983289297
1059539.0,-0.55,0.13,9.72,-0.02,0.02,-0.01,-33.88,33.88,-35.53,N,0.010767591455061938,0.020762872925598246,0.020762872925598246,0.010767591455061938
1059552.0,-0.44,0.1,9.74,0.05,-0.02,0.02,-32.98,34.93,-36.43,N,-0.01872854603210545,-0.008929794094263645,0.008929794094263645,0.01872854603210545
1059565.0,-0.44,0.21,9.73,-0.02,0.0,0.01,-31.03,34.33,-35.53,N,-0.008639850517106059,0.00019242283021045568,0.00019242283021045568,0.008639850517106059
1059578.0,-0.37,0.24,9.76,0.01,-0.01,0.04,-31.03,35.08,-35.53,N,-0.038624078021420254,-0.038525813255073,0.038525813255073,0.038624078021420254
1059591.0,-0.35,0.21,9.9,-0.01,0.02,-0.06,-31.48,35.08,-35.53,N,0.06064735094869095,0.03027491510087191,0.03027491510087191,0.06064735094869095
1059604.0,-0.38,0.19,9.8,0.01,0.04,-0.06,-33.58,34.63,-34.33,N,0.059870934261681275,0.020957785550998028,0.020957785550998028,0.059870934261681275
1059617.0,-0.46,0.14,9.73,0.02,0.05,-0.0,-33.73,34.93,-35.23,N,-0.000488962905041417,0.020957785550998028,0.020957785550998028,0.000488962905041417
1059630.0,-0.46,0.18,9.77,0.01,-0.01,0.03,-31.63,35.23,-36.13,N,-0.02862879655088395,-0.05968100122666013,0.05968100122666013,0.02862879655088395
1059643.0,-0.47,0.18,9.75,0.0,-0.01,0.04,-31.63,35.23,-36.13,N,-0.038527430162367725,0.04123990897652296,0.04123990897652296,0.038527430162367725
1059656.0,-0.41,0.22,9.75,0.02,0.03,0.03,-32.38,34.33,-35.53,N,-0.02989168634774572,0.02047292934844066,0.02047292934844066,0.02989168634774572
1059669.0,-0.4,0.14,9.71,0.05,-0.0,0.05,-32.68,35.08,-36.28,N,-0.04929751141261899,0.04279759307242648,0.04279759307242648,0.04929751141261899
1059682.0,-0.46,0.2,9.79,0.07,0.0,0.03,-32.68,35.08,-36.28,N,-0.029500244189651435,0.0010671042835673863,0.0010671042835673863,0.029500244189651435
1059695.0,-0.58,0.31,9.66,0.04,-0.03,0.06,-32.08,35.68,-35.68,N,-0.058321463570745836,0.0004839833146627659,0.0004839833146627659,0.058321463570745836
1059708.0,-0.56,0.24,9.73,0.03,-0.04,0.03,-32.08,34.03,-35.23,N,-0.027947410815632078,0.029984971523714325,0.029984971523714325,0.027947410815632078
1059721.0,-0.47,0.11,9.76,-0.01,0.02,-0.01,-32.08,34.03,-35.23,N,0.010670943596009409,0.0394905460698091,0.0394905460698091,0.010670943596009409
1059734.0,-0.45,0.17,9.74,0.01,0.01,0.01,-33.28,34.03,-35.68,N,-0.009221354578715956,0.0007739268918203529,0.0007739268918203529,0.009221354578715956
1059747.0,-0.46,0.28,9.8,0.0,0.04,0.04,-32.68,34.63,-35.53,N,-0.03998523258462928,0.030369946052629715,0.030369946052629715,0.03998523258462928
1059760.0,-0.51,0.45,9.75,0.02,-0.03,0.07,-32.98,34.93,-35.68,N,-0.0681234493231771,-0.08986175826366884,0.08986175826366884,0.0681234493231771
1059773.0,-0.45,0.32,9.75,0.04,0.0,0.0,-32.98,34.93,-35.68,N,0.0007755437991150762,-0.048229534241157,0.048229534241157,0.0007755437991150762
1059786.0,-0.45,0.24,9.73,0.05,-0.0,0.01,-33.28,35.23,-36.13,N,-0.009316385530473762,-0.03872072588047278,0.03872072588047278,0.009316385530473762
1059799.0,-0.45,0.24,9.76,0.01,-0.0,0.0,-31.48,35.08,-34.78,N,0.0010654873762726631,-0.01931651772289424,0.01931651772289424,0.0010654873762726631
1059812.0,-0.46,0.26,9.71,0.0,0.03,0.04,-31.48,35.08,-34.78,N,-0.03969367210017697,-0.038332517536967946,0.038332517536967946,0.03969367210017697
1059825.0,-0.4,0.31,9.67,0.05,0.02,0.03,-31.93,34.63,-34.78,N,-0.029890069440450997,0.03182774847489127,0.03182774847489127,0.029890069440450997
1059838.0,-0.45,0.31,9.62,-0.01,0.07,-0.02,-31.63,35.23,-36.13,N,0.019208422644284167,0.04046187538221856,0.04046187538221856,0.019208422644284167
1059851.0,-0.45,0.34,9.57,0.02,0.06,-0.02,-32.08,34.48,-35.68,N,0.01921003955157889,0.0605490861823437,0.0605490861823437,0.01921003955157889
1059864.0,-0.67,0.34,9.59,-0.02,0.05,0.03,-32.08,34.48,-35.68,N,-0.030088215880440226,0.04085008372572339,0.04085008372572339,0.030088215880440226
1059876.0,-0.61,0.26,9.62,0.01,-0.01,0.01,-32.38,35.83,-35.08,N,-0.008638233609811335,0.0017468731115245358,0.0017468731115245358,0.008638233609811335
1059890.0,-0.62,0.21,9.63,-0.01,-0.03,0.02,-33.28,35.23,-35.68,N,-0.017857098393337965,0.031147979646934117,0.031147979646934117,0.017857098393337965
1059903.0,-0.62,0.19,9.68,0.03,-0.0,0.01,-33.28,35.23,-35.68,N,-0.009123089812368703,0.011645506723008315,0.011645506723008315,0.009123089812368703
1059916.0,-0.57,0.27,9.7,0.03,0.0,0.05,-33.28,33.73,-35.23,N,-0.04910421569451393,-0.007568639531054623,0.007568639531054623,0.04910421569451393
1059929.0,-0.36,0.27,9.76,-0.01,0.0,0.06,-31.93,33.88,-36.58,N,-0.05871290572884012,0.00106387046897794,0.00106387046897794,0.05871290572884012
1059942.0,-0.44,0.28,9.76,-0.05,-0.02,-0.04,-33.13,33.13,-35.08,N,0.042209621381637696,0.02076448983289297,0.02076448983289297,0.042209621381637696
1059955.0,-0.43,0.29,9.71,-0.01,0.0,0.01,-32.08,34.93,-34.93,N,-0.008736498376158587,0.021054433410050557,0.021054433410050557,0.008736498376158587
